Nombre de usuario,Usuario,Fecha,Texto
gabriela bazan,@gabyBz03,2021-01-15T13:20:01.000Z,"No los quiero asustar, pero la peli ""Soy Leyenda"" está ambientada en el año 2021 y todo el tema d los zombies empieza por 1 vacuna que falló #yonomevacuno  #Covidiotas #Covid_19 #jesusnuncafalla #mutantcovid #Virus  #VacunaCOVID19 #COFEPRIS #Zombies #QuedateEnCasa #DiosTeAma"
Bautista Péntecost XY,@BautiPentecost,2021-01-15T13:06:12.000Z,"Neumonía bacteriana de eso hay que cuidarse por usar en exceso el barbijo. 
#Plandemia 
#Infectadura 
#Controlavirus 
#YoNoMeVacuno"
ValkyrjaPatriotaᛘᛏᚢ #OrdenYPatria,@The_Valkyrja,2021-01-15T11:10:40.000Z,"Todos los días nos meten miedo con el bicho, la solución 
 y el confinamiento total.  Vamos a ser ganado? O personas pensantes? 
Les sugiero sigan a 
@MxVChile
 para que se informen!  #YoNoMeVacuno"
"Maru
#DesobedienciaCivil",@maru_diego,2021-01-15T02:08:20.000Z,"Cómo pueden comparar vacunas que tienen años, están probadas y son seguras con vacunas que salieron ayer y de las que no se sabe absolutamente NADA! ¿Tantas ganas tienen de ser conejillo de indias? #YoNoMeVacuno"
mdqhappy. Emi.,@mdqhappy,2021-01-15T00:39:27.000Z,"Despierta Mar del Plata nos quieren volver a encerrar!! #YoNoMeVacuno, No soy fase 3 de nadie."
Leonardo G. Bayona,@drgbayona,2021-01-14T21:34:55.000Z,"ISRAEL 
17 por ciento de los pacientes en estado crítico que se encuentran actualmente en los hospitales del país ingresaron tras recibir la primera dosis de la vacuna contra el coronavirus.
#Plandemia
#YoNoMeVacuno"
Cynthia Cuesta.,@AngelAnswer,2021-01-14T19:59:09.000Z,"Abre los ojos! Tanto la pandemia como la vacuna son mecanismos de control.
Vacunan a los adultos mayores para que mueran pronto; las pensiones le cuestan a los gobiernos; los enfermos no les sirven... no te ven como humano, si no como objeto.
#YoNoMeVacuno"
,@ana6abriella,2021-01-14T18:02:13.000Z,"el ""#YoNoMeVacuno""  no es algo estulto y posee mucha más coherencia de lo que parece,
es dificil concebir la idea de que una vacuna con menos de 5 años de experiencia ya esta siendo aplicada en el mundo, para mi son válidos sus argumentos"
Tika,@Marthicalexa,2021-01-14T15:45:27.000Z,Tanto se quejan que son pocas vacunas cuando hay por ahí una campaña de #YoNoMeVacuno quien los entiende.. Claro que igual  este gobierno es un inepto y nefasto que debe de traerlas más rápido y mayor cantidad #soloenEcuador
Allyson Ariza Quintero,@ariza_allyson,2021-01-14T14:03:35.000Z,"Con tantas noticias que algunas vacunados mueren, 
¿Quién se atreve q vacunarse? 
#YoNoMeVacuno"
"Carme Puig Algué
JxCat",@CarmeAlgue,2021-01-14T13:55:44.000Z,"Si jo entro a comentar a un HT, no vol dir que pensi el que diu el HT...

Ho dic per el tuit meu que circula amb el HT #YoNoMeVacuno 

Estic esperant la vacuna amb ganes, mai he sigut negacionista. Que no us manipulin."
Sakura,@Sakura89697789,2021-01-14T11:57:22.000Z,"#Libertad #YoNoMeVacuno #ListaNegra #DonaTuVacuna 
George Soros ha puesto a disposición de los intereses secesionistas su compleja red de ONGs y think-tanks, un entramado gestionado por su Open Society Foundation, con su sede para Europa ubicada precisamente en Barcelona."
Fearssss,@fearssss,2021-01-14T10:16:46.000Z,"Me parece bastante imbécil la gente como Vara, que piensa sólo en los efectos a cortísimo plazo de la vacuna, me preocupan más a medio o largo plazo y eso las cobayas no van a descubrirlo hasta que sea demasiado tarde. Yo no seré cobaya. #YoNoMeVacuno"
Mario fontanero,@antonio17503204,2021-01-13T16:12:43.000Z,#YoNoMeVacuno no se vacunen tiene chip y te akumatiza con el control de lepidóptero
Luzeon,@LuzeonArc,2021-01-13T09:48:54.000Z,"#YoNoMeVacuno porque Bill Gates le espía, te dice Felipe, después de haberse ido a una rave ilegal y esnifar coca en una mesa en la que ya han esnifado otras 40 personas."
LetradaCabreada,@LetradaCabreada,2021-01-13T09:20:11.000Z,"Mi hermana sanitaria ante la amenaza de despido se ha vacunado, sin consentimiento informado de los efectos secundarios, sin ningún documento, de manera rápida e ilegal, esto es un genocido programado.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
Estrella,@Tierrasiete,2021-01-13T05:44:04.000Z,#YoNoMeVacuno Están IMPROVISANDO con la VACUNA contra el COVID19
Andy Lescano Conese,@andreacbacap,2021-01-13T01:41:47.000Z,"Reconozco que nunca fui una persona de fe. 
Ahora me piden que tenga fe en la vacuna y en la gestión del gobierno de cientificos, cuando no se puede confiar porque no sostienen una declaracion coherente ni 24hs
#YoNoMeVacuno"
Tía Úrsula,@antyUrsula,2021-01-13T01:32:50.000Z,"Con una mano en el 
 alguno de uds se aplicaría la vacuvacu rusa???
Más allá del papelón de este #GobiernoDeInutiles y los manejos de la Cleopatra de Tolosa y Putin....

#YoNoMeVacuno ni en Pedo"
"Maru
#DesobedienciaCivil",@maru_diego,2021-01-13T00:44:48.000Z,Tenés que ser muy suicida para aplicarte una vacuna que salió ayer y encima manejada por improvisados. #YoNoMeVacuno #ElPeorGobiernoDeLaHistoria
Enfermero Disidente,@EnfDis,2021-01-12T23:03:21.000Z,"Quiero que borréis de vuestra cabeza todo el 2020.

Os voy a contar una pequeña historia distópica para reflexionar, y como dicen en las películas, ""Cualquier parecido con la realidad es mera coincidencia"" 

Leed hasta el final.

#coronavirus #YoMeVacuno #YoNoMeVacuno"
LorAbrVal,@Lor_Tanatologa,2021-01-12T18:15:55.000Z,"Uffff hoy un covid papa de una amiga del Suizo de 85% de oxigenacion esta ya en 95% con el tratamiento de mi papa, la noticia de Diana me hizo el dia. Eres un fregón pa la neta. Salvar vidas llena el alma de vida. #Mexico #Covid19 #coronavirus #Yonomevacuno"
Gasmigo,@Gasmigoo,2021-01-12T16:06:40.000Z,"Del "" #YoNoMeVacuno"" al "" quiero las dos dosis "" hay un pequeño trecho. Sino pregúntale a #jxc"
lili ramos,@LiliramosLanus,2021-01-12T15:41:14.000Z,"#BuenMartes #DefensoresDeMacri #ArmandoElFuturo #LosValientes 
ATENCIÓN:
QUE ESTA PASANDO MMMMMMMMM?
DUDAS CON LA VACUNACIÓN MARCHAN ATRAS DE VIZZOTTI 
AHORA DICE QUE SE APLICAN LAS DOS DOSIS DE LA SPUTNIK V
CUIDADO GENTE QUE SE  VACUNAR 
#YoNoMeVacuno"
uno mas...,@gaseca22,2021-01-12T14:52:17.000Z,"En enero el tema es: "" cuando van a llegar las vacunas corruptos""
En febrero o marzo sera: "" por que me van a obligar #yonomevacuno"""
Sakura,@Sakura89697789,2021-01-12T14:15:28.000Z,"AQUEL QUE DESEA EL MAL A OTRO SER HUMANO
MERECE RECIBIR LO MISMO PERO DOBLADO.
ASÍ SEA 
#LIBERTAD
#YONOMEVACUNO
#LISTANEGRA
#DONATUVACUNA"
LetradaCabreada,@LetradaCabreada,2021-01-12T12:21:15.000Z,"Que duro estar cuerda en una mundo de locos, donde el ser humano es depredador de sus herman@s, donde lo que esta mal se ha vuelto bueno, donde la oscuridad ha tapado a la luz, donde se rinde culto al mal...
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
LetradaCabreada,@LetradaCabreada,2021-01-12T11:25:36.000Z,"Os habeis enterado de la nueva cepa del chichivirus?, la japonesa, conozco pokemons que evolucionan menos, es todo una farsa, basta ya de mentiras y gilipolleces.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
TuiteroMostWanted,@MostTuitero,2021-01-11T14:40:59.000Z,Ya se han empezado a inyectar la pócima Pfizer algunas de mis compañeras... espero que no les pase nada. #YoNoMeVacuno
Marabella Lancer,@MarabellaLancer,2021-01-11T13:47:13.000Z,"Reino Unido es el q más vacunó y están todos infectados, hasta crearon una cepa inglesa, en 20 días les colapsa el sistema de salud. Se van a internar en sus casas. 
#YoNoMeVacuno"
"Soy Ana -
de MDQ",@AnaConUstedes,2021-01-11T13:08:32.000Z,"Estas basuras del gobierno están jugando con la vida de los argentinos , resulta q ahora con una sola dosis de la Sputnik ya está. No va a haber 2da dosis, así nos quieren , muertos . #YoNoMeVacuno #BuenosDias #BuenLunes"
Daniel Villarreal,@danielbachatero,2021-01-11T13:02:45.000Z,"Mi Cuerpo, Mi decisión.
#YoNoMeVacuno #YoNoUsoBozal #AutonomiaDeLaVoluntad"
Andy Lescano Conese,@andreacbacap,2021-01-11T12:41:24.000Z,"Una sola dosis de la Sputnik V y una ojota, cada uno elije si la izquierda o la derecha.
Mas improvisados e inutiles no se consigue.
Felicitaciones a los confiados que se vacunaron!!!
#YoNoMeVacuno"
La Monja Cabrona dice,@monja_cabrona,2021-01-11T10:52:35.000Z,"El negacionismo no existe, es un entramado secreto para ocultar lo gilipollas que sois!
-
-
-
-
-
-
-
-
-
#antivacunas #YoNoMeVacuno #yosimevacuno #negacionistas #terraplanistas #monjacabrona #lamonjacabrona"
Fredo Mercury,@fredomercury,2021-01-11T08:19:47.000Z,"A toda la tropa de imbéciles del #yonomevacuno, que si no me fío, que si mejor esperar y demás, no les doy ni dos meses antes de que empiecen a quejarse porque a ellos no les llega.
Al tiempo."
Ayari Salas,@ftayarisalas,2021-01-11T06:34:14.000Z,"Persona que no crees en el #COVID19:
Vale pues, no uses #cubrebocas pero al menos ponte a #dieta para que no sea tan dificil ponerte boca abajo cuando llegues.
#Gracias.
•
A veces uno se cansa de discurtir con #escépticos.
•
#Conspiraciones #Medicosporlaverdad #YoNoMeVacuno"
Sandra Mariotti,@MarielMariotti,2021-01-10T18:53:08.000Z,"Felicito al grupo de vecinos organizados de mi ciudad #BahiaBlanca .Son autoconvocados, #BahiaDespierta .
#YoNoMeVacuno 
No soy experimento DE NADIE!!!"
LetradaCabreada,@LetradaCabreada,2021-01-10T14:00:51.000Z,"No nos dejemos llevar por mensajes de miedo, que es hacer el juego al NOM, estamos vivos, sanos, tenemos un techo, comida... Miles de motivos para estar agradecidos.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
@LordDarthVader,@LordDarthVader,2021-01-10T13:54:27.000Z,NO VACUNARSE. #YoNoMeVacuno
Danny M.®,@DannyConta,2021-01-10T13:26:23.000Z,"Reina Isabel de #Inglaterra y su esposo recibieron la vacuna contra el #COVID19. Si Ud no se quiere vacunar no se vacune, más dosis para la gente que sí lo desea. 

#YoNoMeVacuno #FelizDomingoATodos
#SiguemeYTeSigo #EEUU #España #superacion #QuedateEnCasa #DiosTeAma"
Cristian Masaru Emoto,@emoto_masaru,2021-01-10T02:38:45.000Z,"Te voy a vender un paliativo por  250 millones de dólares , ojalá te sientas mejor por 52 días y si mueres o algo lo siento.. no hay responsables. Si no tienes tanto dinero puedes empeñar tierras..ha y lo otro es que tú vida seguirá siendo un encierro. 
 #YoNoMeVacuno 
@izkia"
"#SigamosJuntos
#NSB",@doquisilvia,2021-01-09T22:34:42.000Z,"Mi sobrina se vacuno ayer, hoy está peor que si estuviera con covid, dato mata relato #YoNoMeVacuno con la rusa"
Javier Negre,@javiernegre1O,2021-01-09T22:12:21.000Z,¿Cuántos billones de toneladas de nieve falsa y vacunada habrá creado Bill Gates con el 5G y cuántos miles de aviones habrá necesitado para tirarla desde el cielo y repartirla por toda España? #Plandemia #NieveFalsa #5G #YoNoMeVacuno #MAGA #COVID19
LetradaCabreada,@LetradaCabreada,2021-01-08T23:54:32.000Z,"Sería gracioso que la madre tierra después de tantas agresiones y de ver como la mayoría de los humanos no tienen solución hubiera iniciado un período de mini glaciación sin necesidad de meteorito ni nada jaja.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
Belén,@BelenCasamada,2021-01-08T20:54:43.000Z,"Yo NO me vacuno

Existen muchos remedios eficaces y baratos. Azitromicina, Ivermectina, Hidroxicloroquina, Zinc, Vitamina C, Vitamina D, Dióxido de Cloro, por que insistir con la vacuna? Vamos a cuidar nuestra inmunidad, así ganamos mucho más 

#YoNoMeVacuno 
#Inmunidad"
Soledad Aceituno en,@soleaceituno,2021-01-08T18:47:09.000Z,Tal vez si la vacuna ES China #YoNoMeVacuno
Ignacio,@Ignacio_Hrvat,2021-01-08T18:20:12.000Z,"Cualquier Diputado Enfermo que abogue por la Vacunación Obligatoria contra un RESFRÍO que tiene un 0.07% de Mortalidad, es merecedor de ser investigado.
Qué intereses defienden 
@matiaswalkerp
 y 
@gabrielsilber
?

#NoHayPandemia
#YoNoMeVacuno"
LetradaCabreada,@LetradaCabreada,2021-01-08T14:24:09.000Z,"Qué cosas es dejar de fumigarnos con estelas químicas llenas de veneno y se acaba el calentamiento global, hijos de pvta.
#NoAlBozal
#Libertad
#NoalNOM
#SpainIsNotADemocracy
#YoNoMeVacuno"
@sideral2612 Soy 10000% antilacraszurdas.RECHAZO,@sideral2612 Soy 10000% antilacraszurdas.RECHAZO,2021-01-08T14:16:44.000Z,"Tvn y su matinal trabajan para la oms?Hasta cuando le dan con la farsa del covid!DEJEN A LA GENTE TRANQUILAA!!!
#NOLESCREO
#Nomasconfinamiento
#nomascuarentena 
#Plandemia
#YoNoMeEncierro
#yonomevacuno"
doris malbran,@DorisMalbran,2021-01-08T14:14:26.000Z,"#Yonomevacuno
YO NO ME VACUNO"
doris malbran,@DorisMalbran,2021-01-08T13:11:57.000Z,"#Yonomevacuno 
VACUNAS COVID 19=GENOCIDIO
Aptas para COVIDIOTAS"
Gino Cesar Reynoso D,@gino_reynoso,2021-01-08T12:24:35.000Z,"99% de probabilidades de formar anticuerpos sin morir, si se infecta con el ""virus""chino
#YoNoMeVacuno"
∞ Forbylicious,@killerforby,2021-01-08T10:28:12.000Z,He recibido un comunicado de mi empresa con un documento para aceptar o rechazar la vacuna. Obviamente #yonomevacuno pero a ver las consecuencias. Empezaran a vacunar en breve. Voy buscando trabajo por si acaso
Somos La Resistencia #SLR,@We_T_Resistance,2021-01-08T09:00:15.000Z,"Cuando te echen la culpa (de nuevo) de la 3,4,5 ola (o la q sea) recuerda:

NADIE ES CULPABLE POR VIVIR

por tener q trabajar, por salir a pasear, a comprar, a ver a su familia o amigos

No caigas en su chantaje

#NadieEsCulpablePorVivir

#SLR #Plandemia #COVID19 #YoNoMeVacuno"
Pedro Arcas,@P_Arcas,2021-01-07T23:36:18.000Z,"Está el coronel Baños con 
@navedelmisterio
 contando cosas conspiranoicas-no se podía saber sobre cómo funcionan los debates en redes sociales de cualquier índole y cómo se silencia a la disidencia. Ej: #YoNoMeVacuno con un algo experimental cual #doctormenguele. #horizonte"
leen,@lyupespa,2021-01-07T23:08:25.000Z,"También en el programa de Iker, un analista compara tendencias en Twitter. Los tuits escritos desde plataformas oficiales, se supone que son de la gente común, ej. #yonomevacuno. Los que se envían desde no oficiales, son instigadas, ej. #cepaBritanica, #voxmilitares "
Gino Cesar Reynoso D,@gino_reynoso,2021-01-07T22:24:38.000Z,"99% de probabilidades cuando una persona se infecta con el ""virus"" chino de formar anticuerpos y no morir
#YoNoMeVacuno"
Rolod,@Rolod14,2021-01-07T22:16:38.000Z,"Que el doctor 
@ccarballo50
 salga en La Sexta y en 
@navedelmisterio
 día sí y día también insistiendo a la población que se inyecte la vacuna habiendo otros cientos de expertos que se oponen a la vacuna, no es nada sospechoso.

#YoNoMeVacuno"
Fran,@Franpr15_,2021-01-07T21:00:19.000Z,"Mi madre se ha vacunado del COVID esta mañana y desde entonces llega el 5G a mi casa. ¿Casualidad? No lo creo...
 #YoNoMeVacuno"
Somos La Resistencia #SLR,@We_T_Resistance,2021-01-07T20:09:04.000Z,"Lo “bueno” de la vacuna es q vamos a recuperar las causas de muerte q ocultaron el año pasado

Aunque eso no nos librará de la #Plandemia ,los borregos seguirán temiendo las nuevas cepas o al coco

#SLR #COVID19 #YoNoMeVacuno"
Cristian Masaru Emoto,@emoto_masaru,2021-01-07T18:02:05.000Z,"Parte de la estrategia es culpar a la gente...por algo el gobierno de #Chile vocifera con el carrete en #Cachagua y omite las aglomeraciones diarias del transporte público. 
@GloriaHutt
 . #ElPeorGobiernoDeLaHistoria  #Plandemia #YoNoMeVacuno"
Alrasul Al'ab,@Raul_Matturana,2021-01-07T17:40:37.000Z,"Que el estado obligue a un ciudadano a vacunarse cuando este sabe que podría enfermar o morir, es como asesinarlo a sangre fría mirándolo a los ojos. 
@gabrielsilber
 @matiaswalkerp
 @DocVictorTorres
 @danielverdessi
 
@NataliaRavanal1
#Yonomevacuno #noalavacunacionobligatoria"
"#Carito#ovarios al plato
#
#",@caroszehr,2021-01-07T15:15:39.000Z,"Militemos testeo y rastreo.... #TesteoyRastreo #YoNoMeVacuno 
#EncerrameSiPodes"
LetradaCabreada,@LetradaCabreada,2021-01-07T10:34:46.000Z,"Buenos días os pido ayuda hoy, llevo años viendo el 1111 por todos lados, y más gente me ha comentado lo mismo, sabéis su significado profundo?, Gracias.
#NoAlBozal
#Libertad
#NoalNOM
#YoNoMeVacuno"
Bautista Péntecost XY,@BautiPentecost,2021-01-07T01:50:15.000Z,"Hola, el covid es la misma gripe de siempre, mientras estemos bajo terrorismo sanitario, nadie te lo va decir.
Guardá el tweet para cuando todo quede al descubierto y los instigadores del timo vayan presos con cadena perpetua.
#YoNoMeVacuno 
@BlueValerie_"
Felipe Pita,@Fpita10,2021-01-06T22:15:55.000Z,"#yonomevacuno, con estos incapaces."
Bautista Péntecost XY,@BautiPentecost,2021-01-06T19:56:29.000Z,"Murió más gente por abortos que por covid y no los veo predicando castidad como predican barbijos y vacunas. 
#NoEsDerechoEsNegocio 
#YoNoMeVacuno 
@CSiena2"
Bell,@bellbellfame,2021-01-06T18:12:29.000Z,"Un médico de Córdoba se aplicó la Sputnik y ahora es covid-19 POSITIVO. 
Llevo un año cuidándome sin contagiarme, mirá si me voy a vacunar para enfermarme #YoNoMeVacuno"
Lille Belô,@lille_bh,2021-01-06T17:36:06.000Z,"#AMiNoMeEncierranMas
OLVIDATE!!!
#AMiNoMeEncierranMas
NI LO SUEÑEN,ES MAS...
#YoNoMeVacuno 
Ni Empédocles!"
José Smith,@JosSmit30663713,2021-01-06T15:11:00.000Z,"Los que se quieran vacunar que lo hagan ese es su derecho, pero el que no quiera que no se vacune también es su derecho.
Si me preguntas que haré te diré 
#YoNoMeVacuno 
#FelizMiercoles #ReyesMagos #Epifania #diadelaenfermera"
Mijailovich Vailis Lapco,@LapcoVailis,2021-01-06T14:49:02.000Z,"Si la ""vacuna no me hace inmune a la peste china, si no hay garantía de evitar ser contagiado, pa' que coño me voy a vacunar? Vayan a joder al coño e' su madre, hp comunistas, 
#noalNOM
#YoNoMeVacuno"
María Laura,@MM_MMXIX,2021-01-06T13:51:27.000Z,"Los sanguchitos de miga que hice el 31,siguen estando 10puntos
Elegir vos mismo los ingredientes frescos y conservar la cadena de frío te brinda confianza.

No como la Sputnik V 
#ElPeorGobiernoDeLaHistoria
#YoNoMeVacuno"
LetradaCabreada,@LetradaCabreada,2021-01-06T10:32:15.000Z,"Buenos día mundo!
Cansados ya de vivir en un mundo prisión bajo la dictadura de la Élite psicópata o aún necesitais más sufrimiento para despertar?
#NoAlBozal
#Libertad
#NoalNOM
#SpainIsNotADemocracy
#YoNoMeVacuno"
,@realNormaInes,2021-01-05T21:07:51.000Z,"No hay vacuna contra el VIH.
No hay vacuna contra el cáncer de mama, páncreas, pulmones, huesos, hígado, estómago.
-
#YoNoMeVacuno "
Sergio,@tri33s,2021-01-05T20:25:54.000Z,"La plutocracia asesina global apretando a los políticos españoles para que vacunen masivamente. Empiezan a estar desquiciados y muy nerviosos. La mayoría pasamos y el plan se resquebraja, consecuencia, nuevo confinamiento estricto. Vacunar o castigar. #Agenda2030No #YoNoMeVacuno"
𝕋𝕩𝕖𝕥𝕩𝕦 𝕁𝕄™ ➬ [chechu],@Txetxujm,2021-01-05T18:43:20.000Z,"El ejército, gente a la que principalmente se la prepara para MATAR ¿me va a poner la ""banderilla""? Así #YoNoMeVacuno 

#SoyEnfermeraYoTeVacuno. Así sí #YoMeVacuno"
Silvitriana,@Silvitrianera,2021-01-05T18:17:37.000Z,Ante leyes o normas injustas sólo cabe desobedecer #plandemia #YoNoMeVacuno #YoNoMeEncierro #DesobedienciaCivil #arrestsoros #arrestbillgates #arrestSanchez
NoTheGreatReset,@DulcePatria_Q,2021-01-05T18:03:24.000Z,"#YoMeVacuno o #YoNoMeVacuno, esa es la libertad de elegir..."
DonTortugo,@IsTortugo,2021-01-05T18:01:49.000Z,"Ayudad a prevenir el colapso en los centros sanitarios: NO OS VACUNEIS 
#YoNoMeVacuno"
Dani3la,@DanyBruno10,2021-01-05T16:55:47.000Z,"Yo no soy anti-vacuna; pero, ¿Cuánta información tenemos sobre la Sputnik V? 

Ni siquiera se habla de las contraindicaciones como ocurre con la vacuna de Pfizer.

#YoNoMeVacuno"
Cristian Gutierrez,@GutimanReggae,2021-01-05T16:53:33.000Z,"yo me inmunolízo a puro té con limón y miel 
lo que me entrega la pacha mama
 #YoNoMeVacuno"
camarada tiburoncín | mejorado,@tiburoncin_rld,2021-01-05T16:22:18.000Z,"Solo me van a encerrar en un calabozo o en un ataúd
@Kicillofok
@alferdez
#YoNoMeEncierro #YoNoMeVacuno #DesobedienciaCivil #QueSeEncierreTuVieja #SegundaOlaLasPelotas"
Exequiel Andrez,@saldiviaxd,2021-01-05T16:11:25.000Z,"#YoNoMeVacuno hasta que aclaren si la vacuna es segura y no tiene efectos secundarios.... Mágicamente corea del sur empieza a vacunar en marzo, porque será? Porque en nuestro continente se ""probará"" si tiene daños colaterales... Y si aqui muere gente ellos no se la ponen.."
Miss Caguana,@misscaguana,2021-01-05T16:03:49.000Z,"Respeto a quien quiera vacunarse, es su decisión (o lavado de cerebro)
Pero la mía también tiene que ser respetada. No acepto una vacuna experimental, no segura y que tiene efectos secundarios dañinos
#dictaduradelmiedo #desobedienciacivil #noalavacunaobligatoria #yonomevacuno"
Perico a Fuego,@PericoAFuego,2021-01-05T15:50:21.000Z,"Claro que si guapi; me voy yo a vacunar para que un informático gafotas y un húngaro comunista se forren más de lo que están y se rían a mi costa. Antes me tendrán que pillar. 
#YoNoMeVacuno"
Nicolas Petroni,@Nicopetroniok,2021-01-05T15:38:05.000Z,"Igual OJO que si en el Ultimo caso me tuviera que vacunar solo lo haría con la Vacuna De estados unidos ni cagando con la Rusa o la China.
#YoNoMeVacuno"
Andrea,@acastilloz,2021-01-05T14:43:33.000Z,"Sr. 
@gabrielsilber
 usted se hará cargo de los efectos adversos de un experimento de ARN?... la inocuidad de las vacunas es muy importante y no creo que esté en condiciones de informarnos de manera fehaciente el compuesto de la anticovid #YONOMEVACUNO"
"Sandy
Defiendo la Libertad",@Pampicita,2021-01-05T14:38:14.000Z,"SIN COMPLEJOS Y REMORDIMIENTO #YONoMeVacuno, NO A LA DICTADURA SANITARIA MUNDIAL FASCISTA 
 

RECHAZO EL MIEDO Y TERROR D LOS MEDIOS D PRENSA D DESINFORMACIÓN OFICIAL. 

SEA 1 LIBRE PENSADOR LEA INVESTIGUE ANALICE  REFLEXIONE, USE SU CEREBRO NO SE DEJE ENGAÑAR 
 LA 
IDIOTA"
ellie -hiatus-,@i94VHOPE,2021-01-05T08:20:01.000Z,"#YoNoMeVacuno qué es este hashtag pedorro? no es como si pudieras elegir imbécil, tienes q hacerlo no por ti SI NO POR LAS DEMÁS PERSONAS"
El Azote del NOM,@elazotedelnom,2021-01-05T07:46:20.000Z,Cuando criticas a la izquierda eres un facha. Cuando criticas a la derecha eres un progre. Y cuando criticas a ambos eres un NEGACIONISTA #COVID19 #Plandemia #YoNoMeVacuno
El Azote del NOM,@elazotedelnom,2021-01-05T07:41:06.000Z,"Si la pandemia fuera real, habría más médicos y menos ministros #COVID19 #Plandemia #YoNoMeVacuno"
Isa La Mala,@IsaLaMala1,2021-01-05T07:09:18.000Z,"Reino Unido primero en poner la vacuna, primero en confinarse totalmente,¿Casualidad?
La vacuna es un tongo o un experimento en humanos.
#YoNoMeVacuno"
Cristian Masaru Emoto,@emoto_masaru,2021-01-05T06:49:08.000Z,"No hay dinero para fortalecer el precario sistema público de #Chile y salvar vidas.. pero sí hay más de 250 mill. de dólares para gastar en una inmunidad pasajera no asegurada donde el encierro con el daño físico,mental ,laboral se mantienen..¿Que lo justifica?
#YoNoMeVacuno"
Carlos Mora,@CarlosMoraOttom,2021-01-05T06:30:00.000Z,"No es mi deseo, pero no me extraña nada que salgan francotiradores asesinando presidentes pseudodemocraticos, es común en sociedades modernas.
#LaCienciaMata
#YoNoMeVacuno Políticos q juran para defender a base de daga espaldera."
Cristian Masaru Emoto,@emoto_masaru,2021-01-05T06:29:54.000Z,Es totalmente absurdo gastar miles de millones de dólares con la finalidad de frenar una falsa mortandad basada incluso en PCR inespecíficos donde incluyen muertos POR patologías comunes . #PLANDEMIA #YoNoMeVacuno
VⒶn Doren,@SrVanDoren,2021-01-05T04:17:23.000Z,"400 ""caldos"" Sputnik V menos. Fué un héroe! #NoAlToqueDeQueda #YoNoMeVacuno. Basta de #DictaduraSanitaria global. #Plandemia #SomosLaResistencia"
Sofia Trabuco Bentancurt,@STBentancurt,2021-01-05T03:57:40.000Z,"Insisto, la vacuna NO DEBE SER OBLIGATORIA. Esa decisión estaría coartando la libertad individual que tanto se cuidó hasta el momento en Pandemia y por la que históricamente se luchó! 
@LuisLacallePou
 #YONOMEVACUNO"
𝕵𝖚𝖑𝖎𝖊𝖙𝖙𝖆 𝕷. 𝕱𝖆𝖗𝖐𝖆𝖑𝖎𝖙𝖘𝖈𝖍,@farkalitsch,2021-01-05T03:42:07.000Z,"El discurso feminista para aprobar el aborto: ""Mi cuerpo, mi decisión"" fue de lo más bestial para legalizar el infanticidio.
Ahora desde el sistema perverso, buscan proclamar la vacuna obligatoria con la escusa de salud social
#YoNoMeVacuno ¡Este sí es mí cuerpo y es mí decisión!"
@LordDarthVader,@LordDarthVader,2021-01-05T02:40:38.000Z,NO VACUNARSE. #YoNoMeVacuno
MaitriAshem #PorUnPlanetaDignoYDiverso,@AshemMaitri,2021-01-05T02:37:10.000Z,"...quien más que un democratacritiano asqueroso podría ser el promotor de obligarnos a vacunarnos...golpistas de estado, golpistas sanitarios...y dime cuanta plata te está pasando Sorros y el Bil Gatos?...asco...
#YoNoMeVacuno 
#"
LaTiaMelody,@LtmlMelody,2021-01-05T01:11:52.000Z,"Vean los perfiles de Facebook de María E. Montero y Ricardo Delgado Martin. Así sabrán que no necesitamos vacuna porque no existe el virus 
#YoNoMeVacuno #Covidiotas #Antenas5G"
Cristian. Licenciatura económica.,@Cristia30975475,2021-01-05T00:41:47.000Z,"Que te llamen del hospital por ser diabético y decirte que has dado positivo en la PCR asusta. Pero lo que da miedo realmente, es como han obtenido esa PCR si yo no me he hecho ninguna. #YoNoMeVacuno"
,@programar23,2021-01-05T00:07:53.000Z,"Para que compra cantidades de dosis sobre las #SputnikV que se quedó sin frío y ensima las tenes que tirar toda la mercadería de esa vacuna que no sirve para nada, espero que no se allan vacunado tienen efectos colaterales #YoNoMeVacuno #GobiernoDeInutiles"
napoleonardonato,@napoleonardo,2021-01-04T17:58:59.000Z,"Ley para que sea obligatoria y universal 
. Y que los vacunados queden en un registro para que sea cual sea el trámite que hagan se consulte este dato. No seremos Suiza pero en este sentido seamos una Corea del Norte 
 #YoNoMeVacuno"
napoleonardonato,@napoleonardo,2021-01-04T17:55:02.000Z,"Me encanta que los imbéciles del TT #YoNoMeVacuno van a cagar igual porque los van a obligar 
."
Nachi,@kmoonblue,2021-01-04T16:41:19.000Z,#YoNoMeVacuno y estos babosos se tragan una tira de paracetamol jdjxjdkdks 
Lord Vader,@mantisreligioso,2021-01-04T15:45:19.000Z,NO VACUNARSE. #YoNoMeVacuno
