Nombre de usuario,Usuario,Fecha,Texto
Canal Institucional,@InstitucionalTV,2021-03-05T11:44:52.000Z," #SeñalDeLaMañana | ""#MiAñoEnPandemiaFue muy difícil. Ya que tuve que enfrentar momentos como la muerte de mi padre y vivir en carne propia la covid-19"", afirma el doctor González. Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 ."
Gob de La Guajira,@LAGUAJIRAGOB,2021-03-05T03:17:47.000Z,"A la fecha se han notificado 16.276 casos de Covid-19 al sistema de vigilancia en salud pública de La Guajira, de los cuales 225 están activos."
Presidencia Colombia,@infopresidencia,2021-03-05T00:51:13.000Z,"En respuesta a 
@feyesperanza123
 y 
@FruizgomezOrlando, en esta primera etapa vacunaremos a todo el personal de la salud que está en primera línea de atención a la pandemia 
 Puedes consultar tu priorización en el sitio web #MiVacuna 
 http://bit.ly/36vrEOk ¡Saludos!"
Canal Institucional,@InstitucionalTV,2021-03-04T23:19:37.000Z,"#PrevenciónYAcción ""Han llegado al país 509.070 vacunas, de las cuales en los últimos tres días, han arribado 217 mil y se encuentran asignadas con resolución 409.620 y se han entregado 340.104 dosis"": ministro de Salud, 
@Fruizgomez
.Citar Tweet
Canal Institucional
@InstitucionalTV
 · 4 mar.
El presidente @IvanDuque, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por @InstitucionalTV! https://twitter.com/i/broadcasts/1yNGaWqBOoVxj…"
Canal Institucional,@InstitucionalTV,2021-03-04T23:08:20.000Z,"#PrevenciónYAcción ""Hoy en Colombia se aplicaron 206.475 dosis de la vacuna contra el covid-19"": presidente, 
@IvanDuque
.Citar Tweet
Canal Institucional
@InstitucionalTV
 · 4 mar.
El presidente @IvanDuque, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por @InstitucionalTV! https://twitter.com/i/broadcasts/1yNGaWqBOoVxj…"
Secretaría Distrital de Salud,@SectorSalud,2021-03-04T21:02:02.000Z,"En respuesta a 
@ALNELLYCA
 y 
@AlejandroGL2014Buen día. El avance del proceso de vacunación depende de las dosis entregadas por el Gobierno Nacional a Bogotá. Esperamos contar con más disponibilidad de biológicos para seguir avanzando en la inmunización de nuestros adultos mayores. Saludos"
Canal Institucional,@InstitucionalTV,2021-03-04T14:16:19.000Z,"Esto dicen los expertos sobre los efectos adversos luego de recibir la vacuna anticovid. Te contamos algunos de los síntomas aquí ""Siempre hay efectos secundarios de la vacuna que pueden ocurrir"" | A Colombia la hacemos todos
canalinstitucional.tv"
Canal Institucional,@InstitucionalTV,2021-03-04T11:17:56.000Z," #SeñalDeLaMañana | El Gobierno Nacional ha anunciado que llegarán 100.000 vacunas de Pfizer cada semana, además de las 2 millones de Sinovac. Con estas dosis se aumentaría el ritmo de vacunación en marzo. Por 
@InstitucionalTV
  y 
@RadNalCo
 .2:03:35
1,5 mil espectadores
Canal Institucional
@InstitucionalTV
 Conéctate con #SeñalDeLaMañana de @RadNalCo y conoce los hechos más importantes que ocurren en Colombia y sus regiones. Estamos #AlAire por Canal @InstitucionalTV
pscp.tv"
Canal Institucional,@InstitucionalTV,2021-03-04T10:15:00.000Z,"Estos son los datos que deja la pandemia y te trae 
@InstitucionalTV
Cifras de la pandemia (marzo 4 del 2021)
4.498 recuperados
3.047 nuevos casos
110 fallecidos

2.160.555 recuperados
2.262.646 casos 
60.082 fallecidos
34.890 casos activos
Fuente: 
@MinSaludCol"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T00:51:50.000Z,"Trabajamos UNIDOS para llevar ESPERANZA a todas las subregiones.
Hoy logramos aplicar 2.680 dosis y llegamos a 25.674 vacunados contra COVID19 en Antioquia. 

En esta nueva fase de la pandemia debemos mantener todas las medidas preventivas.
  __
#CuidarnosYVacunarnos"
Canal Institucional,@InstitucionalTV,2021-03-05T12:30:36.000Z," #SeñalDeLaMañana | Estos son algunos de los dirigentes internacionales que en el último año tuvieron que afrontar la covid-19. Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-03T20:37:56.000Z,"Tras la pandemia, muchos empresarios no desfallecieron 
 al contrario, buscaron nuevas ofertas de negocio, como #Eurobelleza, que además de fabricar productos cosméticos, 
@lechepalpelord
 innovaron con la elaboración de alcohol y gel antibacterial. #ValleAlRitmoExportador"
Presidencia Colombia,@infopresidencia,2021-03-03T19:42:01.000Z,"Aunque ya inició la aplicación de vacunas #SegurasYEfectivas en mayores de 80 años, es clave que sigamos cuidándolos, que mantengan el uso del tapabocas, el lavado de manos, el distanciamiento físico y eviten las reuniones sociales que los pongan en riesgo."
MinSaludCol,@MinSaludCol,2021-03-03T16:31:17.000Z,"#Noticia 
Colombia recibió 100.000 nuevas dosis de la vacuna de Pfizer. 
 https://bit.ly/306KmZ1"
MinSaludCol,@MinSaludCol,2021-03-03T14:59:20.000Z,"Vacunarte contra la COVID-19 es una manera segura de protegernos del virus y proteger a los demás. Cuantas más personas sean inmunizadas, menor será la probabilidad de contagiarse, enfermar gravemente o incluso morir. #YoMeVacuno"
Canal Institucional,@InstitucionalTV,2021-03-03T12:26:00.000Z," #SeñalDeLaMañana | El director del Departamento Administrativo Presidencia de la República (Dapre), 
@Vicmunro
, confirmó que Colombia ya supera 500.000 dosis de la vacuna.  Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .2:06:54
2,5 mil espectadores
Canal Institucional
@InstitucionalTV
 Inicia el día con toda la información y el análisis de #SeñalDeLaMañana de @RadNalCo, un espacio para conocer las noticias de Colombia y sus regiones. Te esperamos a través de Canal @Instituc...
pscp.tv"
Canal Institucional,@InstitucionalTV,2021-03-03T10:15:00.000Z,"Actualizamos las cifras que arroja la pandemia (3 de marzo 
)
4.424 recuperados
4.339 nuevos casos
106 fallecidos

Total en Colombia: 
2.156.057 recuperados
2.259.599 casos 
59.972 fallecidos
Fuente: 
@MinSaludCol"
Gob de La Guajira,@LAGUAJIRAGOB,2021-03-03T02:00:53.000Z,"A la fecha se han notificado 16.206 casos de Covid-19 al sistema de vigilancia en salud pública de La Guajira, de los cuales 248 están activos."
Territorial de Salud de Caldas,@saluddecaldas,2021-03-05T11:51:10.000Z,"Vacunarte contra la COVID-19 es una manera segura de protegernos del virus y proteger a los demás. Cuantas más personas sean inmunizadas, menor será la probabilidad de contagiarse, enfermar gravemente o incluso morir.
 #YoMeVacuno
#PrimeroLaVacuna
@LuisCarlosGober"
Canal Institucional,@InstitucionalTV,2021-03-04T22:59:27.000Z,"El presidente 
@IvanDuque
, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por 
@InstitucionalTV
!Canal Institucional
@InstitucionalTV
El presidente @IvanDuque, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por @InstitucionalTV!"
Gobernación del Huila,@HuilaGob,2021-03-02T20:49:28.000Z,"#HuilaCrece 
 
Se desarrolló el conversatorio ""Turismo en la Pandemia y pospandemia""  liderado por la Universidad Corhuila, con apoyo de la Secretaría de Cultura y Turismo del Huila y la Cámara de Comercio del Huila."
Orlando Benítez,@orlandobenitezm,2021-03-02T19:26:43.000Z," MONTERÍA: Ocupación UCI #COVID19 139 camas instaladas, Disponibles: 41 Camas
Ocupación UCI NO COVID: Ocupadas: 189 Disponibles: 69"
