,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
4542,4542,4542,Francesca Parodi,@franparodi,2021-01-28,gran noticia la llegada de la vacuna con ello podremos seguir avanzando en la inmunizacion del pais pero mucha claridad estamos dando la batalla no la hemos ganado aun necesitamos seguir contando con el compromiso de todos por mi por ti por todos,1
4543,4543,4543,claudio Rivera,@riveraretamal,2021-01-28,ya que tambien estoy en la 1ra linea haciendo aseo en un hospital publico en el huapposta,1
4544,4544,4544,Jose Carrasco,@jopepecar,2021-01-28,por mucho que en marzo abril estemos vacunados4 millones una circulacion viral alta puede traer un verdadero colapso del sistema restringir y ordenar las vacaciones el prioridad no dudar y vacunarse,1
4545,4545,4545,"Gatólica
Observante, Dama de Ren",@urtubiacst,2021-01-28,gracias a los conspiranoicos lectores de pasquines naturistas y un grupo de viejujas catolicas fanaticas dos de mis vecinas mayores a 90 anos no se van a vacunar ni aunq las obliguen argumentos todo lo q mencione mas arriba lo consiguieron malditos qls pero,1
4546,4546,4546,Catherine,@chirimoya_feliz,2021-01-28,estoy impactada con la campana del terror le estan haciendo a las vacunas sin investigar nada al respecto si no quiere vacunarse no lo haga pero sea responsable y no ande alarmando a otros y entregando informacion falsa,1
4547,4547,4547,AustralAC,@Austral32142458,2021-01-28,no es lo mismo que yo quiero que me vacunen fase 3 la reina penalolen,1
4548,4548,4548,anaejosefaa,@anaejosefaa,2021-01-28,como es posible que para vacunar a nuestros adultos mayores haya que exponerlos yendo a los hospitales o clinicas se van a llenar todos estos establecimientos,1
4549,4549,4549,Leandro,@leonciono,2021-01-28,yo no me vacuno i,1
4550,4550,4550,Alejandra Quiroga Monje (teletrabajando),@laudane,2021-01-28,sone que me ponian la vacuna contra la influenza y la vacuna pfizer me sentia bien pero tenia esa sensacion que no me correspondia en ese momento y temia ir a los 21 dias a decir que me tocaba la segunda dosis manana mismo,1
4551,4551,4551,SP,@fefalafefy,2021-01-28,y finalmente el gobierno va a terminar de vacunarnos a todos,1
4552,4552,4552,Mauricio Naranjo,@mauricionv,2021-01-28,es buena y recomendable sigan en lo suyo,1
4553,4553,4553,Cristian Romera,@_cristianrg_,2021-01-28,cuando llegue mi momento ni antes ni despues,1
4554,4554,4554,glaumor,@morilight,2021-01-28,ni loca,1
4555,4555,4555,Fernando Dulger,@DulgerFe,2021-01-28,a mi solo me llama la atencion que la ue tenga pfizer y biontech y turquia indonesia mexico ecuador y chile usen sinovac para mi existen vacunas del primer y del tercer mundo,1
4556,4556,4556,Makita,@Lokita_de_Patio,2021-01-28,vacunarme o no vacunarme he ahi el dilema,1
4557,4557,4557,"César Alejandro Placencia
#JaduePresidente",@capj1970,2021-01-28,comienza la vacunacion masiva en chile veremos como el sistema publico de salud con grandes profesionales da un ejemplo de eficiencia lo publico funciona companeros lo publico lo de todos,1
4558,4558,4558,coni,@cerebrales_,2021-01-28,oigan anti vacunas dejen de ser tan egoistas e ignorantes,1
4559,4559,4559,coni,@cerebrales_,2021-01-28,me quiero puro vacunar luego ctmmmm,1
4560,4560,4560,Vero,@Vero_Seyer,2021-01-28,me dan ganas de tener mas anos para puro vacunarme,1
4561,4561,4561,WLADIMIR GALLARDO,@Wlad_Gallar,2021-01-28,compatriotas a la fach fachchile se le caen avionetas casa 212 accidentes con helicopteros f16 etc la mejor opcion para traer las vacunas por paliza era latam,1
4562,4562,4562,Cancino,@r_cancinoc,2021-01-28,somos los que aun no aparecemos en el calendario,1
4563,4563,4563,Jose Chihuailaf Ortega,@ChihuailafJose,2021-01-28,siempre he insistido y no cambiare mi posicion que tan pronto este disponible la vacunacion,1
4564,4564,4564,Gustavo Medel Niño,@gustavomedel,2021-01-28,cuando sea mi turno y con la vacuna que sea,1
4565,4565,4565,Yamelin,@yame_harte,2021-01-28,para todos los del personal medico que se la rifan a diario pero ademas se toman la molestia de ayudar a comunicar a los enfermos mis respetos y amor por la empatia son heroes los amo gracias rt para que les llegue,1
4566,4566,4566,Manuel Henríquez B. #UsáMascarilla,@Pregonero_SV,2021-01-28,las primeras vacunas como todo lo que sucede en este mundo capitalista se estan quedando en los paises que las pueden pagar,1
4567,4567,4567,Allejo,@DR_FLORES,2021-01-28,alcaldes populistas tirando caca a planes del gobierno no importa cuando leas esto,1
4568,4568,4568,José Ignacio,@jiem_swiftie,2021-01-28,por ti por mi por ellos por todxs prefiero aportar con mi granito antes que ser una piedra mas en el camino,1
4569,4569,4569,jpdiazm66,@jpdiazm66,2021-01-28,la vacuna de la influenza que se utiliza en chile tambien es del laboratorio sinovac para que no anden con teorias conspirativas,1
4570,4570,4570,Tela E.Guzman,@guzman_tela,2021-01-28,te puedo vacunar con esta,1
4571,4571,4571,Diego Fidelli López.,@dfidelli,2021-01-28,no me da miedo tener covid me da miedo morir de covid porque tengo una hija que cuidar y amar vacunese por aquellos que no pueden decidir vacunarse y temen lo mismo que yo sea vivo vacunese,1
4572,4572,4572,Pablo 3:16,@Pabloooo_316,2021-01-28,ya van a salir las feminazis a decir que no se vacunaron por que la aguja las viola,1
4573,4573,4573,PATRICIA DE LA BARRA,@pachi379,2021-01-28,y tu llegaron  eso de las ideologias politicasal contagiarte no te preguntan si eres rn udi o ps vacunate,1
4574,4574,4574,Itsaso Elizalde,@ItsasoElizalde,2021-01-28,vacunada de esperanza por mi y por todos,1
4575,4575,4575,Reivaj Waitforit Dirdam,@javiermatritum,2021-01-28,aunque me caaaaaargan las agujas por decir lo menos ,1
4576,4576,4576,Soylacumbia,@LIDIA_CALDERON,2021-01-28,el territorio local sabe organizarse no es primera campana de vacunacion masiva recuerden vacunacion influenza post fallecimiento usuarios antivacunas se necesita saber grupos prioritarios y rangos de fecha dejando espacio de accion a la aps,1
4577,4577,4577,Ara Arias,@AriasArita,2021-01-28,segunda dosis a los politicos si claro marchando una 18g de 40mm,1
4578,4578,4578,𝐉𝐚𝐤𝐞𝐥𝐲𝐧𝐅𝐫𝐞𝐞𝐝𝐨𝐦,@Acuarian38,2021-01-28,no sacan nada con vacunarse si la normalidad no va a llegar y van a tener que seguir usando mascarilla solo es una dictadura sanitaria totalitaria que se esta implementando y solo algunos la pueden ver,1
4579,4579,4579,Mont se,@Aneah2,2021-01-28,dia 20 manana toca segunda dosis y el adn lo sabe,1
4580,4580,4580,Soylacumbia,@LIDIA_CALDERON,2021-01-28,con mas conviccion que aps preparandose para la vacunacion,1
4581,4581,4581,gigabytes,@gigabytes,2021-01-28,bien presidente sebastianpinera por comenzar con la vacunacion vamos por ese 2 de aprobacion,1
4582,4582,4582,Daniel,@danix,2021-01-28,en cuatro anos mas cuando se haya comprobado que no tiene efectos secundarios,1
4583,4583,4583,Marcelo,@XxDarkZekromxX,2021-01-28,no hay fecha aun para personas mayores de edad no adulto mayor,1
4584,4584,4584,Arturo González R.,@sigan_adelante,2021-01-28,asi como vamos el gobierno no tiene ninguna intencion de vacunar masivamente a nadie mientras tanto es puro show y solo lo podran hacer como siempre unos pocos si quisieran controlar el virus vacunarian lo mas rapido posible y por lo visto no les interesa,1
4585,4585,4585,Pipiolo del Cerro,@pipiolodelcerro,2021-01-28,me parece insolito que tengamos que adherir a un ht para incentivar la vacunacion es de locos que algo tan obvio que es cuestionado por unos pocos tenga que tener una contraofensiva como si fueran ideas parejas en fin,1
4586,4586,4586,Claudia Aracena,@tzingane,2021-01-28,lo que entiendo de como funciona sinovac ingresa el virus inactivo el sistema inmunologico de nuestro cuerpo lo analiza y detecta como destruirlo y asi se genera la defensa el mismo mecanismo de la vacuna influenza q se pone todos los anos,1
4587,4587,4587,Carmen Gloria,@carmengloriaAM,2021-01-28,despues de todo estoy con cualquier vacuna si ya me han vacunado tantas veces y sobrevivi que me va a hacer una vacuna rusa china o gringa mientras este vacunada y baje la opcion de estirar la pataojala sea pronto no mas,1
4588,4588,4588,Coke Pinto,@Coke92,2021-01-28,la gente en la calle me gritan vacunaa cuanto te pagaron pifiaste el penal,1
4589,4589,4589,Alfonso Piñeiro #LaOlaDefinitiva,@alfonsopineiro,2021-01-28,disclaimer si creo en las vacunas etc ahora bien israel la poblacion vacunada hace vida normal porque si no como se estipulan las tasas de infeccionexito con mascarillasdistancia es como hacerse trampas al solitario no pregunto porque no lo se,1
4590,4590,4590,alberto,@alopezfarias,2021-01-28,primera dosis pfizer biontech y espero que tu tambien lo hagas,1
4591,4591,4591,"@SOOL_40
**",@SOOL_40,2021-01-28,tenemos mas vacunas,1
4592,4592,4592,Iván Neil,@IvnNeil1,2021-01-28,dice se acabaron las ahora todos a vacunarse con la  total si viene del pais que podria salir mal no muchos paises estan demorando o rechazandola pero como tenemos,1
4593,4593,4593,Pame,@PamelaLara,2021-01-28,loco yo estoy con lactancia materna pero apenas pueda na con cosas aqui,1
4594,4594,4594,𝐴𝑙𝑣𝑎𝑟𝑜,@_alvarin_,2021-01-28,deberian habilitar grandes estacionamientos para la vacunacion como pasa en otros paises indicando fechas por cesfam para no formar un taco eterno,1
4595,4595,4595,Pablo Dintrans,@pablodintrans,2021-01-28,no tengo idea cuando sera pero apenas pueda,1
4596,4596,4596,Maximiliano León,@M_kenneth,2021-01-28,y acto seguido adopto un murcielgo,1
4597,4597,4597,Soloaire_Chile,@Soloaire_chile,2021-01-28,aire acondicionado calor  frio  instalacion incluida cortinas roller hechas a medida facilidades de pago altos estandares de calidad y servicio trabajamos en la 7ma region visitas asesorias gratis siguenos,1
4598,4598,4598,P.I.M.S,@pau_pims,2021-01-28,crees que somos rebano de animales para experimentar con ponernos en sumision con esta bien que vacunes a los psicopatasmachistas enfermos mentalesladrones y violadores pero a los demassomos humanos en conscienciano me jodan mas,1
4599,4599,4599,Maureen Wilson,@Mau_wilson,2021-01-28,cuando sea mi turno es un acto de amor por el projimo,1
4600,4600,4600,Guille Vargas Pohl,@gillevargaspohl,2021-01-28,yo tb no lo dudo microchip venga a mi,1
4601,4601,4601,Claudio Soto Ulloa,@claudiosotou,2021-01-28,sin duda siempre vacunado nunca invacunado,1
4602,4602,4602,Ma Fca Maldonado W,@Marypanchi,2021-01-28,que dia nos toca vacunarnos a los periodistas ,1
4603,4603,4603,Joseph UC #Tricampeón,@joseph_UC,2021-01-28,2 millones de vacunas es caleta wummmmm,1
4604,4604,4604,Marcelino Mardones C.,@m_mardonesc,2021-01-28,por fin estamos hablando de millones si hay algo que reconocerle a este gobierno es su notable gestion para traer las vacunas rapidamente ahi si,1
4605,4605,4605,Hermes Uribe ❁,@hermesuribe,2021-01-28,mi hermano acaba de avisar por el grupo de whatsapp que la proxima semana empiezan con las vacunas masivas y mi papa se va a poder vacunar memo sione,1
4606,4606,4606,P.I.M.S,@pau_pims,2021-01-28,ya se que me odias no estoy aqui para agradarte ni mostrarte mis senos mamiferos reptiles humanos zombies si no van a despertar come cadaveres y seguiran siendo machistas humillando a las mujeres mejor contagiensemueranse y nazcan de nuevo,1
4607,4607,4607,Cønstanza,@constanzarios,2021-01-28,la encargada de vacunatorio se entero por la tele lo del calendario hasta las 14 hrs aun no habian bajado la informacion,1
4608,4608,4608,P.I.M.S,@pau_pims,2021-01-28,humillas destruyes y discriminas lo que desconoces porque te saca del sistema estructurado en tu vida limitada,1
4609,4609,4609,El Fede,@FedeWeichafe,2021-01-28,porque quiero volver a clases presenciales,1
4610,4610,4610,Constanzx,@__mankeke,2021-01-28,vacunense no sean weones porfa,1
4611,4611,4611,Ale Pozo Araya,@un_sapiens,2021-01-28,solo espero que en mis tiempos de profesor de biologia en el preu hayan servido para ymis alumnos cachen que es una vacuna y un arnm,1
4612,4612,4612,P.I.M.S,@pau_pims,2021-01-28,sororidad ninas mujeres sororidad ya tenemos bastante con soportar a los mamiferos masculinos humanos zombie reptiles,1
4613,4613,4613,alegawww,@alejandrowxw,2021-01-28,si me muero queda demostrado que no sirveluego salvo a mis nietos para que no se vacunencorta,1
4614,4614,4614,Rodolfo Batarce Araise,@RodolfoBatarce,2021-01-28,a mi no me importa la procedencia de la vacuna me importa mas que disminuya la probabilidad de que me muera en caso de que me enferme,1
4615,4615,4615,Francisca Hughes,@franhughesJB,2021-01-28,por mi y por todos,1
4616,4616,4616,Curicó_News,@Curico_news,2021-01-28,el enano ql estamos muy entusiasmados porque hoy tenemos 134 mas camas uci disponibles es muy alentador para los que van a morir hoy,1
4617,4617,4617,Aries,@R_claros,2021-01-28,no se porque creo las afp van a meter nuestras lucas en los laboratorios pfizer sinovac astrazeneca etc,1
4618,4618,4618,La vistima,@FontecillaMarce,2021-01-28,la gran mayoria de los twitter son de espana ahora nose con cual vacuna se estan colocando pero hacen ver que es de chile yo quiero la vacuna rusa o cubana pero despues me acuerdo que estamos en manos de eeuu y su monopolio los pobres primeros se vacunan,1
4619,4619,4619,Byul,@ByulSalemh,2021-01-28,la comuna de diego de almagro bajo al paso 1 es decir cuarentena total mi pregunta es la mineria se considera un trabajo esencial xq si no es asi la division de el salvador deberia cumplir con la cuarentena o no,1
4620,4620,4620,Sofia Valenzuela,@sofiavds,2021-01-28,bien por llegada de vacunas pero ojo con expectativas solo adultos mayores sobre 71 anos y personal critico seran cubiertos en esta pasada a seguir cuidandonos al maximo todes por un buen rato,1
4621,4621,4621,Policia Tuitera,@tuitera_policia,2021-01-28,como es que el camello jadue no ha ofrecido las goticas milagrosa de maduro,1
4622,4622,4622,Mary Crawley,@Iamnotladymary,2021-01-28,en serio van a alcanzar a vacunar a rangos entre 84 a 81 u otros asi en un dia yo lo dudo,1
4623,4623,4623,Jorge From R.,@jorgefrom,2021-01-28,al final le compramos las vacunas a los comunistas y creadores de la bomba  como todo articulo chino deben ser las mas baratas ,1
4624,4624,4624,Juan José,@juanjoavar,2021-01-28,va a seguir mintiendo el ministro mafioso y negligente drenriqueparis manipulado graficos y cifras,1
4625,4625,4625,Cariru,@Kariikarii,2021-01-28,oye pero llegaron 2 millones de vacunar y 800 mil para la rm santiago no es chile por la chucha,1
4626,4626,4626,Seba troncoso,@Sebatroncoso5,2021-01-28,vengan esas vacunas chinas entonces,1
4627,4627,4627,Juampi,@Juampi_juampi_,2021-01-28,que no pase piola que hoy hubo 134 fallecidos,1
4628,4628,4628,P.I.M.S,@pau_pims,2021-01-28,las vacunas para los abuelos o tercera edad los mataran mas rapido no mas pero que importa si se debe reducir la poblacion por mandato no cuidamos nuestro planeta ni buscamos trascender ni cagando,1
4629,4629,4629,Curicó_News,@Curico_news,2021-01-28,se acuerdan cuando habia un accidente de turbus y morian 10 personas era un escandalo y noticia por semanas ahora hay 134 muertos 134 y como si nada  es equivalente a 3 buses llenos de gente que murio ayer  y siguen los burros paseandose con covid19,1
4630,4630,4630,Julieta Parada,@ParadaZamo,2021-01-28,de inmediato un regalazo desde arriba,1
4631,4631,4631,Dwight Schrute,@beareatsbeets,2021-01-28,el desgobierno en vez de tomarse un par de dias para planificar totalmente el plan de vacunacion a nivel nacional llega y suelta un calendario sin mayor informacion lo que provocara un desastre en los dias siguientes,1
4632,4632,4632,Claudio Guzman,@darth_cayonauta,2021-01-28,pero antes deben hacerlo los profesionales de la salud abuelitos y la poblacion mas vulnerable en gral ellos son prioridad,1
4633,4633,4633,Puma Jadue Alienígena Patipelao #JaduePresidente,@JPatipelao,2021-01-28,deberiamos abrir un que diga me vacunan y no que porque pucha que nos vacuna el gobierno y la politiqueria,1
4634,4634,4634,#AntiChileno,@0rko_Patipelao,2021-01-28,vacunan a todos los pacos y milicos culiaos durante la proxima semana5 dias vacunando bostas,1
4635,4635,4635,Chile Resiste,@Aprobaremos,2021-01-28,cuando empiezen a caer como patos asados en 7 anos mas y ni siquiera sepan porque los recordare,1
4636,4636,4636,gkoptu,@grobic1sx,2021-01-28,chileno bajate del poni vives en un pais bananero y de los peores camilo catrillanca,1
4637,4637,4637,A. Rivera,@ae_rivera,2021-01-28,apuesto que salen hdp desalmados a vender vacunas falsas,1
4638,4638,4638,Claudio Castro Salas,@cn_castro,2021-01-28,el equipo de salud munirenca lleva semanas preparando un excelente proceso de vacunacion apenas tengamos informacion oficial sobre nuestra comuna desde el ministeriosalud lo comunicaremos formalmente por ahora paciencia y a seguir cuidandonos,1
4639,4639,4639,viejo rock,@VIEJO_ROCK,2021-01-28,las zurda rusa y la china tiene como efecto secundario convertir a todos en comunistas marxistas leninistas y humanoides come guagua me la voy a ponermela lo antes posible,1
4640,4640,4640,Ɲαтαℓια,@natalialilloc,2021-01-28,ya me quiero vacunar pero tengo pa rato,1
4641,4641,4641,Cancuníssimo,@Cancunissimo1,2021-01-28,ante el anuncio de la contra el estas dispuesto a aplicarte la vacuna si no platicanos el porque de tu postura me vacuno 706  yo no me vacuno 294  17 votos resultados finales,1
4642,4642,4642,GONZALO #YoAprobe Soy 80%,@gonmaas,2021-01-28,enrique paris estamos mejor que alemania inglaterra canada y estados unidos el chiste se cuenta solo,1
4643,4643,4643,Sudamérica Liberal,@EcramirezPs,2021-01-28,con la sinovac porque tiene el mecanismo mas usado y mas validado ademas todos los anos nos vacunamos con vacunas chinas y aqui estamos,1
4644,4644,4644,Corazón Delator,@carovichito,2021-01-28,yo me pregunto de estas 2000 dosis para adultos mayores que hoy llegaron habran descontado a toda esa poblacion ya fallecida de ese rango de edad,1
4645,4645,4645,Rodolfo Salazar,@rodolfo1981,2021-01-28,excelente noticias por fin ya vemos la luz al final del tunel,1
4646,4646,4646,Paola Maldonado,@andieikys,2021-01-28,si van a una clinica se les cobrara el servicio recursos utilizados para vacunarse no se confunda si no tiene plata vaya a un consultorio,1
4647,4647,4647,casimiroecheverria,@erosugmtb,2021-01-28,a todos hay que tener fe de que saldremos adelante,1
4648,4648,4648,Felipe Palma Rojas,@felparro,2021-01-28,no veo a personas viviendo con vih en su calendario de vacunacion ministeriosalud pdazan drenriqueparis sinovac,1
4649,4649,4649,𝑁𝑎𝑡𝑎𝑙𝑖𝑎,@FreckIed1,2021-01-28,ustedes se vacunarian yo si y tu,1
4650,4650,4650,Sebastián Andrés,@seanguepe,2021-01-28,fui participe del estudio de la vacuna de oxford lo hice no solo por mi sin voluntarios jamas podriamos salir de esta pandemia pronto nos revelaran si fuimos vacuna o placebo,1
4651,4651,4651,Victor Figueroa Mardones,@figuevictor13,2021-01-28,las regiones en chile siguen soportando lo peor de la pandemia gracias al permiso de vacaciones hoy se registran 4260 casos nuevos de total 714146 activos 25259 hospitalizados 1339 personas fallecidas 134 total 18174,1
4652,4652,4652,Rodrigo,@_rorromolina,2021-01-28,si hubo caravana de camiones con banderas chilenas por los 2 millones de dosis de la vacuna china por que el cuadro que muestra el ministro del reparto por region suma 19m,1
4653,4653,4653,camilamerica,@camilamerica,2021-01-28,y me organizo,1
4654,4654,4654,shotaro,@xgagarina,2021-01-28,hay que irse con calma entregar un permiso de vacaciones fue una excelente estrategia del minsal solo 134 muertos no es nada me informan por interno que suecia pidio ayuda y consejo a enrique paris para enfrentar la caga que tienen alla kaiser no se lo cree,1
4655,4655,4655,Pato Jota,@patojota,2021-01-28,podran publicar los datos de eficacia y seguridad de fase 3 de sinovac de chile llama la atencion los buenos resultados que anuncia el ministro transparencia genera confianza,1
4656,4656,4656,Sebastián Andrés,@seanguepe,2021-01-28,vacunarse es un acto de amor al projimo  si usted no se vacuna seguira cagando el mas vulnerable,1
4657,4657,4657,Víctor,@locoadams,2021-01-28,parece que el gobierno no ha tomado en cuenta las aglomeraciones que se produciran en los centros de vacunacion,1
4658,4658,4658,Padre Nietzsche,@ad_pv_484,2021-01-28,enrique paris ha dicho recien que un ranking internacional posiciona a chile como el mejor pais para pasar la pandemia y que la oms destaco a chile por la residencias sanitarias no pueden luchar contra el impulso de convertir todo en un circo,1
4659,4659,4659,jm,@Jm202013,2021-01-28,para cuidarte a ti,1
4660,4660,4660,Claudia Olmedo,@piscosommelier,2021-01-28,4269 nuevos contagios y 134 fallecidos,1
4661,4661,4661,A L E,@Acornejor,2021-01-28,es mi idea o 134 fallecidos hoy va sido la cifra mas alta en todo este periodo mi mas sentido pesame a todas esas familias,1
4662,4662,4662,GONZALO #YoAprobe Soy 80%,@gonmaas,2021-01-28,nunoa es una de las comunas con mas contagios por habitantes y pasan a fase 3 no se entiende,1
4663,4663,4663,Daniel rambling bot,@battou_dev_botr,2021-01-28,y de pasada un gobierno de ineptos hace aspaviento de la vacuna asi con el plan de vacunacion dice adultos mayores alguien me puede responder,1
4664,4664,4664,sin tiempo,@lafuerza2017,2021-01-28,y permiso vacaciones sigue vivola princesita martorell y el descontrol de la violencia pero todo bien,1
4665,4665,4665,Pilar Pino,@pinopilar16,2021-01-28,porsupuesto,1
4666,4666,4666,Diego,@diegogaluc,2021-01-28,los informes del minsal partieron como matinal y terminaran como late show,1
4667,4667,4667,It,@It99713370,2021-01-28,padre las casas una vez mas a cuarentena tercera cuarentena,1
4668,4668,4668,Josef K,@Kafkava,2021-01-28,la sinovac a diferencia de pfizer y moderna es bastante mas barata y facil de mantener y transportar eso la hace mucho mas atractiva para los paises con menos recursos sobre la eficacia de cada vacuna hay una guerra geopolitica donde todos dicen ser los mejores,1
4669,4669,4669,@chilelibre17,@chilelibre17,2021-01-28,es una bendicion la llegada de las vacunas,1
4670,4670,4670,Aries,@R_claros,2021-01-28,el chico paris cuando participa de una carrera dice que llego tercerocuando corren 3,1
4671,4671,4671,Lucas,@ti77a,2021-01-28,excelente trabajo del ministerio de saludo,1
4672,4672,4672,Pablo Andres,@PabloAndres1981,2021-01-28,el minimistro citando a blomberg una revista de negocios y economia otro estudio y cientifico dice que la gestion de la pandemia ha sido entre las 10 peores sabemos que el enfoque esta economia y no en las personas,1
4673,4673,4673,Profe Bolsón,@profebolson,2021-01-28,astrazeneca pfizerbiontech sinovac vacunas que hoy muestran luz al final del tunel pandemico esperemos mas logren pasar las fases de pruebas y sigan reforzando la lucha contra el covid en tanto espero mi turno con la que sea porque,1
4674,4674,4674,Juan Morales Huricán,@bovsponja,2021-01-28,el mejor pais para pasar el covid chiquitito que manera de mentir debe ser por la gran capacidad de los hospitales,1
4675,4675,4675,Víctor,@locoadams,2021-01-28,enrique paris de aqui a marzo vamos a vacunar a 5000000 de personas enrique paris no hay que apurarse con la vacunacion como es la huea entonces,1
4676,4676,4676,Emmanuel,@Emmanuelwith_2M,2021-01-28,llegaron 2000000 de vacunas pero el reparto total segun graficos del gobiernos es un total de 1916000 de vacunas que paso con las 84000 vacunas restantes,1
4677,4677,4677,Waicito ,@waich_k,2021-01-28,1916400 dosis a repartir entre las 16 regiones del pais no eran 2000000 de dosis que paso con la diferencia,1
4678,4678,4678,Rodrigo Vergara,@r_vergara_v,2021-01-28,que buena noticia lo de las 4 millones de dosis de para que todo esto pase pronto,1
4679,4679,4679,la feña,@lafenita2000,2021-01-28,cuando le toca al personal que trabaja en farmacias,1
4680,4680,4680,Claudia Fuentes,@ClauFrann,2021-01-28,estoy saltando de felicidad porque quiza me toque vacuna por mi trabajo,1
4681,4681,4681,Maria Paz Ortega,@mariapaz_ortega,2021-01-28,hoy me senti optimista con la noticia de llegada de las vacunas pero me acorde de que estamos en el desgobierno de pinera y se me paso espero el cagazo y la ineptitud,1
4682,4682,4682,Carabineros de Chile,@CarabinerosDeLa,2021-01-28,carlos larrain muere despues de vacunarse con la vacuna china y justo llegaron hoy,1
4683,4683,4683,Tomás Ignacio,@tiavilas,2021-01-28,hay algun estudio de las actuales vacunas contra el covid en personas trasplantadas o inmunodeprimidas,1
4684,4684,4684,Q,@Quike_IA,2021-01-28,es necesaria la foto de sinceramente yo creo que no la poblacion lo esta pasando y no suben fotos de,1
4685,4685,4685,Patagon,@PatagonBriones,2021-01-28,ahora que esta el calendario de vacunacion acudan con confianza asi evitan una enfermedad grave hospitalizacion y por ende complicaciones asociadas a covid de igual forma hay que continuar con las medidas de prevencion,1
4686,4686,4686,Hachetetepe,@AndreaPurpura77,2021-01-28,y los enfermos cronicos,1
4687,4687,4687,Oye soy la Paulsen,@Kpaulsen11,2021-01-28,siendo las 1408 hrs y luego que la info sobre campana vacunacion llegara 1ero al wtsp de mi jjvv les cuento q en el cesfam donde trabajo no hay informacion oficial gracias por tanto,1
4688,4688,4688,𝐂𝐨𝐧𝐢𝐭𝐨ᴰᵃʸˢ,@conito_hyyh,2021-01-28,todo el rato por mi y por el resto,1
4689,4689,4689,Srta_,@nilindanievans,2021-01-28,1 llegaron la totalidad de vacunas del primer pedido 2 se utilizaron en el personal correspondiente 3 pq chucha es latamchi el encargado del transporte y no la puta fachchile,1
4690,4690,4690,Roberto Mondaca,@robertmondak,2021-01-28,comian jugos yupi en polvo de la palma de la mano y le van a tener miedo a la vacuna,1
4691,4691,4691,IncommunicadoNYC,@IncommunicadoNY,2021-01-28,piensa que son efectivas estas vacunas contra el si 100  no 0  5 votos resultados finales,1
4692,4692,4692,IncommunicadoNYC,@IncommunicadoNY,2021-01-28,le temes a la contra reacciones de las vacunas contra el si 20  no 80  5 votos resultados finales,1
4693,4693,4693,Ceci,@Ceci_0503,2021-01-28,ojala avancen luego con la vacunacion estoy en el ultimo grupo y solo espero que llegue el dia,1
4694,4694,4694,javier esteban,@javierlda34,2021-01-28,pasando el cumpleanos en ayuno por una endoscopia y manana por una ecografia,1
4695,4695,4695,Gobierno de ChiIe,@NewsGobierno,2021-01-28,por carlos larrain,1
4696,4696,4696,Fabián Silva Pavez,@fabiansilva,2021-01-28,obvio no soy gil,1
4697,4697,4697,Sᴀɴᴅʀᴀ D.,@sandra_vdd,2021-01-28,alguien sabe si las mujeres que estamos dando pecho nos podemos vacunar con,1
4698,4698,4698,Hernán Larraín F.,@HernanLarrainF,2021-01-28,excelente noticia el miercoles 3 de febrero se reimpulsa el proceso de vacunacion en chile para asi alcanzar los objetivos que se ha trazado el gobierno del presidente sebastianpinera de inocular a 15 millones de chilenos durante el primer semestre,1
4699,4699,4699,Lobito Husar De La Patria,@UnPatriotaDeCo1,2021-01-28,ahora los progres dandoselas de solidarios diciendo y hablando mal de manalich les digo con mucha fuerza metanse su autoridad moral por la raja a los patriotas de verdad no nos importan sus opiniones sentimentales y emocionales no funcionamos asi nosotros,1
4700,4700,4700,Paloma,@Paluansoy,2021-01-28,a penas me toque ire al tiro a vacunarme porque quiero a mi familia a mi pololo y a mis amigos,1
4701,4701,4701,Mabel Peraza,@Perazamabel,2021-01-28,ante la irresponsabilidad etica de algunos medicos que manifestaron la intencion de no vacunarse contra el covid19 es un derecho ciudadano exigir no ser atendidos por aquellos que representan un riesgo para nuestra salud mspuruguay assecomunica sinaeoficial,1
4702,4702,4702,Erich Mellado,@emelladog,2021-01-28,asi es,1
4703,4703,4703,𝙿𝚊𝚝𝚛𝚒𝚌𝚒𝚘𝙴𝚍𝚞𝚊𝚛𝚍𝚘,@tropacio,2021-01-28,quiero mi vacuna de libra con queso a ho ra,1
4704,4704,4704,Jesús Axel CG,@CuapioJesus,2021-01-28,y tu como ciudadano que opinas dejando que eres pro vacuna o anti vacuna eso pasa a segundo plano con la siguiente encuesta en esta cuenta respetamos todas las creencias por muy ilusionistas que sean 923  77  13 votos resultados finales,1
4705,4705,4705,Rocío,@ayrocito,2021-01-28,mi mayor trauma de chica era pensar que a mis papas se les habia olvidado ponerme la vacuna de la polio trauma random si estoy vacunada ahora necesito que nos vacunemos todes o ese terror va a volver con todo,1
4706,4706,4706,Ximesolo,@XimeSolo,2021-01-28,porque quiero proteger a los adultos mayores a los enfermos de riesgo a los que me rodean me vacuno porque amo a mi familia y quiero verlos sanos y porque quiero vivir,1
4707,4707,4707,Franita,@FranitaAravena,2021-01-28,mi bisabuela tiene 89 anos como puedo averiguar donde puede vacunarse tengo que llamar a su cesfam mas cercano o algo,1
4708,4708,4708,Donato Spaccavento,@drspacca,2021-01-28,moscu sputnik los fabricantes rusos de las vacunas contra el covid19 organizaron la produccion de un modo que sobrecumplen los planes trazados declaro el presidente de rusia vladimir putin,1
