,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto
231,231,Len ᶘ ᵒᴥᵒᶅʕ•́ᴥ•̀ʔっ,@Masonkonoe,2021-01-27,pues mejor pa cola vacunarse sera mas corta podre vacunarme
232,232,Gyrfalcon,@ponyhead47,2021-01-27,eleccion vacunas basa resultados apertura ciencia desarrollo momento sputnik v cansino solo pfizer moderna mostrado vacunas funcionan seguras probado serlo
233,233,Raúl D.,@bin_fuzzy_,2021-01-27,priori parece estupendo gente quiere vacunarse pura seleccion natural ahi vean caja pino encima llega turno ventajas
234,234,1tristeweona,@maartuuulaa,2021-01-27,gente weona aqui creemos ciencia ojala poder vacunarme luego
235,235,Rufián,@rufianmelancoli,2021-01-27,existiendo ht pura jarana gente imbecil
236,236,Elmit,@Elmit7,2021-01-27,enserio ht gente dice pasa diciendo quiere acabe quieren rosa guadalupe
237,237,Estevostein,@Estevostein,2021-01-27,llevo tres chupitos lejia
238,238,RAMGON,@Glez_Jorge02,2021-01-27,quieren vacunar prefieren tomar
239,239,Viejo Revolucionario,@Felix_Deu,2021-01-27,negacionistas haria lista dejaria margen sociedad si insolidarios vamos ser hermanitas caridad joven trabajar preguntaban si habias hecho mili asi ahora
240,240,M.P.G.,@MpgPegu1,2021-01-27,si vacuno digan alli estare
241,241,Jesús De Veracruz T-800,@elxheo,2021-01-27,creen vacunas si virgen guadalupe pasen vrg
242,242,ᚱᛇᛞᚹᚢᛚᚠ,@RaulManuel,2021-01-27,retrasos estan dando voy palmar viejo
243,243,DejaVú,@dejavu95594713,2021-01-27,cualquiera vacuna hace personal capacitado dado caso quieran vacunarse si contagian hagan igualmente viral hashtag diga
244,244,Dash Peralta,@dashperalta,2021-01-27,excelente vacunes acerques quiero covid19 retraso mental cerca
245,245,L I N A,@BlckRose_Sakura,2021-01-27,mexico vacunas ustedes dan desear
246,246,Juan Esteban Trujillo,@neonueve,2021-01-27,modifica codigo genetico convierte xmen verdad dejen tonteria ustedes nacieron aplicaron medicamentos cuenta dieron hacerlos inmunes ciertos parasitos
247,247,Subscribe to my Onlyfans for only 5000 pesetas,@filthy_franco,2021-01-27,vez mas gente haciendo memes diciendolo verdad menos mal pff
248,248,Carlos Soto Valdés,@carlos_soto_v,2021-01-27,hashtag mas aweonao posible
249,249,TU PATRONA,@perreohijoputa1,2021-01-27,ponche hashtag pendejo
250,250,ṡȏʟєԀѧԀ ɞȗєṅԀíѧ,@ingsolcarvajal,2021-01-27,veo acuerdo palabras amigo cito confian vacuna pfizer moderna astrazeneca ah dicen barre huevo nino quite mal ojo neta merecen extincion
251,251,Nameless,@FAVkrillex,2021-01-27,si alguien buscando subnormales gente deficiencias mentales algun experimento puede entrar hastag elegir si tratadlos respeto bastante
252,252,REALQUICKDAN,@DanielV30065923,2021-01-27,gente vacuna rusa pasado estandares necesarios considerarse apta aplicacion hashtag
253,253,just relxax,@falconemakarov,2021-01-27,mierda dios mio combines half life 2 did nothing wrong
254,254,procrastinador Profesional,@Procrastuitero,2021-01-27,compuestos vaina si karen 100 medicamentos metes diario cocacola doritos cuanta porqueria comes ponte puta vacuna
255,255,angicita | rosé solo,@rinsiespov,2021-01-27,oy amorcito encantaria quitarte tanguita roja boquita chuparte vaginita bien rico meterte verga hacerte amorcito bien rico asi encanta
256,256,Romina caro,@Rominac05039638,2021-01-27,pondria vacuna covid miedo si bien segura vacunas pasado promedio 510 anos toma hacer
257,257,"Biotecnólogo cabreado
#YoMeVacuno",@LostTransposon,2021-01-27,quiero toquen genes dices mientras metes pecho espalda varias latas cerveza varios cigarillos quiero toquen genes dices mientras demuestras sabes diferenciar adn arn
258,258,Carlos Mejia,@nemesix,2021-01-27,rechazan vacuna producida rusia acaso usan iphone producido china verdad
259,259,Lauvencom,@Lauvencomm,2021-01-27,pensar mas estudios
260,260,conni,@iSUNJGH,2021-01-27,si ser aweonao duda seria
261,261,Atomicc24,@erickzh3,2021-01-27,saben bien vacunen raza extrana vacuna estorba poquito si vacunan mueren listo dejan descendencia xd
262,262,ManuEl_Va,@MuchoWorried,2021-01-27,tt resultado ser mas divertido dia leido decenas tuits ingeniosos mofandose chip ninguno apoyando vacunarse deben tener propia red inaccesible privada
263,263,Mar || - 24,@Thorul_Corp,2021-01-27,gracias personas vacunaran habran mas si queremos vacunar
264,264,Sofiista_Forever,@hshshe3gdydydd,2021-01-27,vacuneis vaya ser convertais doraemon mejor dejarme vacuna arriesgo
265,265,reina_cantabria,@reina_cantabria,2021-01-27,esperando brigada antivicio actue traficantes vacunas
266,266,ovetus,@ovetus09,2021-01-27,voy andorra nuevo patriotismo
267,267,RAMGON,@Glez_Jorge02,2021-01-27,misma gente dice vaa vacunar misma gente toma herbalife
268,268,Bola8,@Redemption5ong,2021-01-27,sabia tarde temprano saldrian mamertos pseudos patriotas amantes chile reclamar pedir libertad
269,269,Yisus,@Persa_Yisus,2021-01-27,paso pico antivacunas culiaos
270,270,MALTCHATT STAN,@LuisVgogh,2021-01-27,dio acceso internet paty navidad periodicazo hocico
271,271,𝕁𝕚𝕞𝕖𝕟𝕒 ✞︎,@itslauregui_,2021-01-27,bien vacunen asi puedo alcanzar vacuna
272,272,=Miketzilopochtli=,@MIrVal7_,2021-01-27,pendejo
273,273,manu,@manugecgecgec,2021-01-27,si chip 5g pq quiero posesion cuerpo ultima tecnologia
274,274,Lauvencom,@Lauvencomm,2021-01-27,saben si familia vive municipios pobres anda visitando siguen viviendo
275,275,Javier Cobo,@JavierCobo7,2021-01-27,tiempo obispo politico jeta toda regla
276,276,Isabella Lara,@Isalarafer07154,2021-01-27,mas absurdo quieren vacunar tampoco quieren mas muertos
277,277,Firecat9999_89 #GD 2.2,@Firecat99998,2021-01-27,sigo buscando algun comentario vaya serio quiero reir rato jasjasjs
278,278,Johnny,@johnny_liq,2021-01-27,si ven bien pendejitos diciendo vacuna hace dano pobres animalitos
279,279,Jon Foxcold,@FloresHerbalejo,2021-01-27,subnormales shampoo viene instrucciones
280,280,Gregor,@Goritorcr,2021-01-27,youtubers largado andorra sido merecen mismo respeto tontalba dicen
281,281,Sergio Huidobro,@sergiohuidobro,2021-01-27,dicen conspiracionistas paranoides ciencia medicina tal tal hecho estarian poniendo practica seleccion natural probando teoria cientifica dicen digo decimos
282,282,ListicoLaMierda,@Nostromo86,2021-01-27,concejal
283,283,Nicoray Mora,@Ray_Exciter,2021-01-27,chingos runners veganos yoguis demas
284,284,𝔠𝔞𝔠𝔥𝔬𝔯𝔯𝔬𝔳𝔬𝔩𝔞𝔡𝔬𝔯,@cachorrovuela,2021-01-27,veremos pendejos caer primeros pasa investigar compuesto veneno quererlo ciegas espero marxistas
285,285,Aleix Echauz,@AleixEchauz,2021-01-27,esperanzador ver pocos tuitean mejor asi llegara si queremos vacunarnos alla ignorancia
286,286,Euskera ➐,@PatxiHedgehog,2021-01-27,representacion twittean hijo bien hijo bien senora hijo dice gilipolleces bill gates va controlar
287,287,MALTCHATT STAN,@LuisVgogh,2021-01-27,ay pues padre asi mas vacunas gente verdaderamente util mundo bien padre
288,288,Rafa Ramos,@RafaelRG817,2021-01-27,dispuesto controle bill gates prefiero vivir limite ir corriente juan carlos 52 anos soltero vive padres
289,289,Madame Bleu,@MefistoBlut,2021-01-27,germino frijol primaria quieren andar opinando vacuna
290,290,Camilo,@vanular2006,2021-01-27,idiota ht
291,291,Eℓvirα ツ,@Maebdira,2021-01-27,estupidez dicen incultos manipulables mientras jetas gobiernan cuelan si toque escasas dosis escatiman sanitariospersonal esencial jetas partidos estamentos cierto
292,292,Luis,@fdzaires,2021-01-27,si quieren saber mas comirnaty falsa vacuna sigan reputado biologo divulgador cientifico sabe bien dice
293,293,Cervecero gamer,@lareynadelret,2021-01-27,normal estan colando concejales alcaldes
294,294,Ale B,@aleb2222,2021-01-27,plano vacuna rusa aprobada oms solo lucrar someter poblacion vacuna experimental unicamente paises socialistas usado aprobado mexico entro juego
295,295,Alex Páez,@PaezAlex86,2021-01-27,casualidad dia despues alias salio esparcir desinformacion tt asi irresponsabilidad vedette periodismo metida senadora interesa vida mexicanos interesa golpear asco
296,296,Casca_bel,@bel_casca,2021-01-27,intentan ridiculizar personas preferimos inocularnos sustancias pd llevo todas vacunas puta mierda fio
297,297,ComisarioWallas,@ComisarioWallas,2021-01-27,vea gatelin lopitos pongan sputnik pa ver va
298,298,Nan,@nanhernandez46,2021-01-27,mas promotores tendencia mas rapido sera turno vacuna desapareceran mano idiotas bien merecido
299,299,Temblaste Puta,@YorchAduna,2021-01-27,formas decir pendejo
300,300,Robe a secas,@xrxndx09,2021-01-27,pongo vacuna sabes paracetamol bien tragas
301,301,demeter,@demetri23942264,2021-01-27,dan cuenta promueven si logran convencer acabara mas pronto campana vacunacion
302,302,J.Rodriguez #OP 10,@jhonbogotano,2021-01-27,gente bruta hijueputas
303,303,Bot Corleone,@jeal09540,2021-01-27,chiquitos insignificantes saben perdedores ira frustracion deja respirar red particular brozos dreser loretitos deforma lily tellez sigan ladrandono pasaran
304,304,"Mιᥒgᥣoss lvs hyunjin
FUERA MARITO!!",@Hyunjin_cutee,2021-01-27,senora vacuna mas estudios usted
305,305,Haibaku Ishida,@HaibakuIshida,2021-01-27,confio completo vacuna escuchado demasiado ambos bandos quiero arriesgarme ademas detesto inyecciones
306,306,Genoveva Alemán,@genoaleman,2021-01-27,despues meses pandemia aprendidos salen decision personal encima bienestar colectivo mas personas vacunadas mas van derrotando enfermedades demostrado historicamente neta estan bien mecos
307,307,La Capitana,@LaCapitana19,2021-01-27,dejar paso si queremos vacunarnos gracias antemano
308,308,Jazz Supernova,@Beth_Supernova,2021-01-27,hizo ht profugo acido folico si vacunense carajo vayanse vivir pinche cueva
309,309,Молния,@MolniyaR60,2021-01-27,1 vacunas aprueban despues 5 10 anos seguridad 2 farmaceuticas deslindaron legalmente danos perjuicios 3 existe tratamiento efectivo tratar sarscov2
310,310,aron lopez,@aronlopez_1,2021-01-27,estupideces si aun trajeran criticando paso vacunas
311,311,"𝔸𝕟𝕥𝕠𝕟𝕪 321 (7 dias pal cumple
)",@Antonyesewey,2021-01-27,nooooooooooooo bill gates va rastrear mientras cago
312,312,G.,@gelsOrtiz,2021-01-27,dice negacionista nadie dice astrazeneca
313,313,Staphylococcus georgeus,@ItsGeorgieK,2021-01-27,mas facil enganar gente convencerlos sido enganado si creen solo ver tendencia twitter
314,314,Uriel S. Morrill,@UrielSMorrill,2021-01-27,gobierno va dejar rusos hagan experimentos vacuna mexicanos rayos pasa
315,315,Abraham Castelo,@EliseoCastelo,2021-01-27,ponem deberian poner
316,316,Paula,@PaulaGalache,2021-01-27,vacunas mientras hdlgp politicos cuela delante grupos riesgo sanitarios
317,317,Alb,@Altrodriguez17,2021-01-27,ajajajaja mk gente dice bien
318,318,Amaury LeSang #EnHomeOffice,@amauryvg,2021-01-27,alergico penicilina paracetamol
319,319,El Tío Lucifer,@Michaelovzky,2021-01-27,gente pendeja luego
320,320,Richard Craciun | Alere Flammam Veritatis,@jsx6674real,2021-01-27,hecha vacuna veneno antesala chip rian ahora investiguen veran viene pierna arriba
321,321,𝕁𝕚𝕞𝕖𝕟𝕒 ✞︎,@itslauregui_,2021-01-27,nomas covid vayan hospital quedan casitas
322,322,El Tío Lucifer,@Michaelovzky,2021-01-27,seguro votaron obrador
323,323,Daniel,@danielpozoes,2021-01-27,tan maleducados gente libre hacer quiera si quieren vacunarse alla obligar alguien hacer
324,324,El Tío Lucifer,@Michaelovzky,2021-01-27,bueno pendejo pro sirve llega mas rapido mas dos laboratorios distintos culeros
325,325,ЯΛFΛ Я.M.,@r4f4rumo,2021-01-27,importa tres garompas habia decirlo
326,326,ale,@APagu13,2021-01-27,hashtag representacion 1 sistema educativo tan deficiente pais 2 politizacion ciencia maxima expresion 3 campana desinformacion precedentes
327,327,𝕁𝕚𝕞𝕖𝕟𝕒 ✞︎,@itslauregui_,2021-01-27,pondre solo si salen alas
328,328,Edna Molina ®,@Edna_moliina,2021-01-27,dicen deberian firmar tampoco requieren servicio medico caso contraer covid 19 asi congestiona uci gente irresponsable
329,329,Jorge out of context,@jorge__xc,2021-01-27,va controlar nadie basta plandemias
330,330,Salvador Rivera,@ChavaRRivera,2021-01-27,quiero implanten chip metere cosas peligrosas organismo cuaterol gusta mona guayaba foco
331,331,COSMO,@cosmo1981x,2021-01-27,programa senor promueve gente vacune
332,332,CORLEONE.VITO,@jluishor,2021-01-27,genes tan cagados vicio vacuno capaz convierta algun ser noche
333,333,Brayan Burgos,@brayanenr17,2021-01-27,dicen dan risa pena
334,334,Eduardo bolisho,@Eddiebolish,2021-01-27,aprovechando tio comento cena ano nuevo iba poner vacuna rusa segun tenia s3m3n ruso xd
335,335,El Tío Lucifer,@Michaelovzky,2021-01-27,si pendejo
336,336,Soy mu tonto,@soymutonto,2021-01-27,politico
337,337,B.a.d.i.l.l.o.,@esbadillo,2021-01-27,dices tragas 5 tacos 10 metro raza
338,338,Sara :),@SaraM__10,2021-01-27,ojala aplique
339,339,Lulla GV,@RanitAlunisada,2021-01-27,critican sienten seres iluminados superiores vacuna quieren poner voy decirles asi mujeres pueden poner peligro abortar cuerpo igual mandan cuerpos valga
340,340,Laura Riveiro,@laura_r_93,2021-01-27,veo tt pasando covid pienso ven ver si gusta pedazo imbecil aseguro existe amable van poner maldito chip importante
341,341,Astro boy,@GunnerFabi,2021-01-27,creo carajo
342,342,¡Uy! Hola,@UnaAromatica,2021-01-27,si despues quiere vacunar pues paga bolsillo colectivo
343,343,En mi último libro,@ultimo_libro,2021-01-27,ultimo libro explico padres hermanos normal
344,344,ElJovenHeroe,@HeroeJoven,2021-01-27,senor senora si quiere vacunar vacune muerase llevese encuentro quiera llevarse hijos sobrinos nietos covid porfavor muerase tranquilidad casa exponer mas gente desgracia pendejos
345,345,Pandinamita,@PanDi_Namita,2021-01-27,quieren volver zombies tatan 22 anos estudiante comunicacion social tierra planista fan natalia paris guaracha bad bunny adicto tusi tusa karol g
346,346,Francisco Cortés,@franjcortes,2021-01-27,casarse cuarentena fashos
347,347,Mario,@MarioGonGuti,2021-01-27,farsa gripe vacuna veneno genocida
348,348,Felix -No te burles?,@FelixXDm,2021-01-27,borolistas menos burros mas olotes
349,349,Omar Sandoval,@soyincorrecto,2021-01-27,jeringa chata
350,350,Moro,@Moro_kuni,2021-01-27,uribistas protege virgencita chiquinquira
351,351,Capde16,@16Capde,2021-01-27,gente modo pues mas pa cono
352,352,"Halcones, No Palomas",@41_POR_CIENTO,2021-01-27,sputnik viejos tener papeles regla quiza vacuna muestren papers loca ademas garantizada pfizer papas asi espero compre vacuna serio
353,353,Juan Gamboa,@JuanLGamboa,2021-01-27,pedo si urge vacuna familia mientras menos poblacion desee vacuna alcanzare mas rapido
354,354,Carlos Jiménez Lerma,@carlosjlmalaga,2021-01-27,mejor llega dosis
355,355,honkitonkj LA HISTORIA SOMOS NOSOTROS,@honkytonkj,2021-01-27,capar padre imbeciles
356,356,Sally Marshall,@sallyMarshallll,2021-01-27,pues menos maestros campeche creo toque vacuna preocupen
357,357,Ben Habif Rudnik,@sadockh,2021-01-27,acuerdo datos cientificos unico tema momento eficacia efectos secundarios cualquier medicamento
358,358,JJ,@J37911855,2021-01-27,dicen falto clases basicas biologia pobres ineptos
359,359,Luis,@fdzaires,2021-01-27,comirnaty quiera
360,360,kikines,@kikines73,2021-01-27,comunidad madrilena residencias ancianos vacunar hospitales vacunado trabaja alli aunque electricistas motivo subir vacunados indignante
361,361,Marly,@Marly33333,2021-01-27,compreis 5g dana celulas defensas menos durmais ello
362,362,A. Lion,@profechriss,2021-01-27,menos burros mas olotes
363,363,Saúl,@soxckers,2021-01-27,normal seleccion natural llaman
364,364,Dano0710,@Dano07101,2021-01-27,sera chip trae vacuna permitira compartir wifi si
365,365,Juan_castro6706,@JuanCastro6706,2021-01-27,rusa
366,366,Gerardo Rivera,@_GerardoRH,2021-01-27,mismos decian servia cubre bocas empezo pandemia traen mame
367,367,Mike Terry,@MikeTer39905709,2021-01-27,pregunta seria sarcasmo creen si vacunan sputnikv automaticamente genes rusos podrias tener ciudadania rusa facto
368,368,pedrazza,@pedrazza2,2021-01-27,aver cosa asi rapida gilipollas vacunas pedazo payaso
369,369,Pomery,@Pomeryrose,2021-01-27,paso trampas politicos farmaceuticas gestion tan nefasta parte todas administraciones vete saber si sobrevivire si algun ano toca
370,370,johanna prado,@JohannaPND,2021-01-27,claro lanzan virus ahora quieren vender solucion vacuna salmo 91
371,371,ideeasonora información,@ideeasonora,2021-01-27,vas poner vacuna toquesi 733 20 67 30 votos resultados finales
372,372,Dave,@Dav3x0,2021-01-27,hizo ht
373,373,El papafrita,@altezarealisima,2021-01-27,cientificos mienten verdad buena encontraras gente escribe haber h twitter facebook
374,374,ryoga kun,@ryogak5,2021-01-27,hace padeci urticaria cronica casi dos anos garanticen tendre reaccion alergica
375,375,dastroul,@dastroul,2021-01-27,solo darle prioridad segmento mas vulnerable sociedad cuantas vacunas aplicado largo vida venir desmeritar esfuerzos detras nuevas vacunas
376,376,Oxígeno Soviético,@elettrochoc,2021-01-27,pues si chingados conservadores quieren vacunar pedo van eliminar seleccion natural cuidado
377,377,Alex,@AxCh1505,2021-01-27,perro
378,378,benjª,@ty0nghoul,2021-01-27,si chip viene gb gratis entonces messirve
379,379,"Keyboard hero, code tamer, and king of all scripts",@ElVidacaOfic,2021-01-27,entiendo comprendo guste polemica pasaron hashtag
380,380,Rafael De la Cruz,@rdelacruz215,2021-01-27,cohesion solidaridad social precisamente sinonimo cultura mexicana embargo vacunacion gran oportunidad refutar pasado idiosincracia bueno traido
381,381,Espinoso de los Morteros,@EMorteros,2021-01-27,parece sentimos comodos 500 muertos diarios demostrado vacuna apenas efectos adversos claro mismo mejor seguir contando muertos
