Nombre de usuario,Usuario,Fecha,Texto
Presidencia Colombia,@infopresidencia,2021-03-05T20:17:11.000Z," #Noticia | El Presidente 
@IvanDuque
 afirmó que el Gobierno aspira a lograr la meta de superar el millón de colombianos vacunados contra el covid-19 entre el 17 y el 20 de marzo, cuando se cumple un mes desde que empezó la vacunación.Tenemos que lograr nuestra meta de superar el millón de vacunados entre el 17 y el 20 de marzo:...
El Presidente de la República, Iván Duque Márquez, afirmó este viernes que el Gobierno aspira a lograr la meta de superar el millón de colombianos vacunados contra el covid-19 entre el 17 y el 20 de...
idm.presidencia.gov.co"
Secretaría Distrital de Salud,@SectorSalud,2021-03-05T16:05:34.000Z,"Con respecto a los primeros adultos mayores vacunados en Bogotá, el secretario 
@AlejandroGL2014
 indicó que ""la recepción ha sido extraordinaria; la gente está esperando la vacuna con mucha ilusión, es una población muy sensibilizada""."
Canal Institucional,@InstitucionalTV,2021-03-05T15:00:02.000Z,"Tras un año de la llegada de la pandemia a Colombia, el ministro de salud, Fernando Ruiz (
@Fruizgomez
) nos cuenta qué cambiaría en las acciones para enfrentar la covid-19. Esto es lo que respondió en #SeñalDeLaMañana "
Gobernación del Huila,@HuilaGob,2021-03-05T13:57:17.000Z,"El porcentaje de cumplimiento de la meta diaria de vacunación para hoy fue del 13,1%; respecto a las vacunas asignadas se han aplicado el 51,9% de las 8.068 dosis disponibles en el Huila."
Víctor Manuel Tamayo,@VictorTamayoV,2021-03-05T12:52:26.000Z,"Esta noticia, es una luz de esperanza que recibimos con mucha alegría y responsabilidad. Con esta cantidad podemos vacunar a todos nuestros adultos mayores de 80 años, y completar de manera rápida el esquema de vacunación de todo el personal de salud."
Gobernación de Santander,@GobdeSantander,2021-03-05T11:54:41.000Z,"Si es de su interés estar al tanto de la información oficial sobre el Plan Nacional de Vacunación contra el COVID-19 en Colombia, ingrese al siguiente link: https://minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx…."
Alcaldía de Bogotá,@Bogota,2021-03-05T11:30:00.000Z,"Si pagas impuestos de algún tipo, ojo a esta información 
Modificamos el calendario tributario para aliviar el bolsillo de quienes se han visto afectados por la pandemia. Extensión de plazos y pago a cuotas son algunos de los beneficios, conoce más aquí
Vía 
@NoticiasCaracol"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T21:29:46.000Z,"UNIDOS hemos alcanzado los más grandes triunfos.
En equipo vamos a derrotar el COVID-19. 
@aristigol09
, 
@JUANPABLOANGEL
, 
@higuitarene
 y 
@anrive10
 tienen clara para GANAR los más duros partidos.

Llegó el refuerzo que tanto esperábamos: la VACUNA
 #CuidarnosYVacunarnos"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:04:23.000Z,"“Afortunadamente hemos llegado con la vacuna a los 125 municipios de Antioquia”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:02:36.000Z,"“Lo más importante es esperar para aplicarnos la segunda dosis. A la IPS le corresponde llamar a los ciudadanos”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:49:03.000Z,"“Es fundamental actualizar nuestros datos en la IPS“: Carlos Velásquez, médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Marta Lucía Ramírez,@mluciaramirez,2021-03-04T19:29:28.000Z,"Con asignación más eficiente de subsidios en Sisbén IV se benefician las familias más vulnerables 
, y especialmente la población informal, gravemente afectada por la pandemia. ¡Paso fundamental para agilizar procesos y avanzar en focalización 
 del gasto público!Citar Tweet
Diario La República
@larepublica_co
 · 4 mar.
DNP pedirá a la ciudadanía hacer una actualización de la encuesta del Sistema de Identificación de Potenciales Beneficiarios de Programas Sociales (Sisbén)  https://larepublica.co/economia/dnp-lanza-base-de-datos-del-sisben-iv-se-han-encuestado-235-millones-de-personas-3134563?utm_medium=Social&utm_source=Twitter#Echobox=1614867847…"
Nicolás García Bustos,@nicolasgarciab,2021-03-04T16:21:27.000Z,"Me reúno a esta hora, en mi calidad de Presidente de la 
@FNDCol
, con el director 
@DidierTaveraA
 para priorizar acciones en este 2021. Algunos de nuestros objetivos son la ejecución del Plan de Vacunación, la reactivación económica y la navegabilidad del río Magdalena."
Secretaría Distrital de Salud,@SectorSalud,2021-03-04T16:04:55.000Z,"Seguir usando el tapabocas, lavarnos las manos y mantener el distanciamiento son medidas complementarias que deben mantenerse luego de la vacunación #BogotáSeCuida"
Gobernación de Santander,@GobdeSantander,2021-03-07T12:47:14.000Z,"Si es de su interés estar al tanto de la información oficial sobre el Plan Nacional de Vacunación contra el COVID-19 en Colombia, ingrese al siguiente link: https://minsalud.gov.co/salud/publica/Vacunacion/Paginas/Vacunacion-covid-19.aspx…."
Gobernación de Santander,@GobdeSantander,2021-03-07T12:47:11.000Z,"Además, se reportan 117 nuevos contagios de COVID-19, los casos se encuentran en los municipios de: Barbosa (1), Bucaramanga (44), D. E. Barrancabermeja (10), El Carmen de Chucurí (1), Enciso (1), Floridablanca (13), Gámbita (1), Girón (7), Málaga (22), (hilo)"
Alcaldía de Bogotá,@Bogota,2021-03-07T02:38:00.000Z,"Hace un año se conoció el primer caso de covid-19 en Bogotá, así fue como nos preparamos y enfrentamos este reto 
#UnAñoSalvandoVidas¿Cómo nos cambió la vida con la Alerta Amarilla y el Simulacro Vital?
Al cumplirse un año de la pandemia en Bogotá, se recuerda lo que significó en su momento para la ciudad decretar la Alerta amarilla y el Simulacro Vital.
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-07T00:21:00.000Z,"A un año de la pandemia el secretario de salud Alejandro Gómez, destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus.#UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T19:45:00.000Z,"La alcaldesa 
@ClaudiaLopez
 realizó un balance de los avances, logros y dificultades a los que se enfrentó Bogotá, tras cumplirse un año de la llegada de la pandemia por coronavirus. Conoce todos los detalles aquí “Bogotá ha tenido una vacuna permanente y es la cultura ciudadana”: Alcaldesa
La alcaldesa Claudia López habló en entrevista para City Noticias sobre los avances y dificultades de Bogotá tras cumplirse un año de la pandemia.
bogota.gov.co"
Gobernación del Huila,@HuilaGob,2021-03-06T16:44:03.000Z,"“Presentamos la iniciativa y fue avalada por el Consejo Departamental de Gestión del Riesgo de Desastres. Esperamos expedir los actos administrativos y continuar en este proceso porque quedan muchas tareas por cumplir, entre ellas la vacunación”, dijo el secretario de Gobierno."
Alcaldía de Bogotá,@Bogota,2021-03-06T01:02:00.000Z,"En la primera etapa de la vacunación, según la disposición del Gobierno Nacional, se priorizarán las poblaciones con mayor riesgo de enfermar o morir por coronavirus, según criterios de edad, presencia de enfermedades crónicas y riesgo de contagio #BogotáSeCuida"
MinSaludCol,@MinSaludCol,2021-03-05T13:17:28.000Z,"“Pasamos de tener 1 laboratorio a 165, superamos las 10 mil camas de UCI, desarrollamos el concepto de bioseguridad, el reconocimiento al talento humano, incrementamos la inversión en infraestructura y avanzamos con el Plan Nacional de Vacunación” 
@Fruizgomez"
Gobernación de Santander,@GobdeSantander,2021-03-05T11:54:40.000Z,"Desafortunadamente, 13 personas más perdieron la vida a causa del COVID-19 en el departamento, los casos se registran en: Bucaramanga (6), D.E. Barrancabermeja (2), El Socorro (1), Floridablanca (1), Girón (1), Piedecuesta (1) y Villanueva (1)."
Presidencia Colombia,@infopresidencia,2021-03-04T23:44:35.000Z,"""El Plan Nacional de Vacunación está orientado a que la distribución de las vacunas sea gratuita, se hace a través del sistema de salud y se puede hacer el monitoreo a través de #MiVacuna cuando las personas tienen que asistir a los lugares para recibir sus dosis"""
Canal Institucional,@InstitucionalTV,2021-03-04T21:00:00.000Z,"Hoy a las 
 6:00 p.m., el presidente 
@IvanDuque
 les contará a los colombianos de las últimas medidas de #PrevenciónYAcción adoptadas por el Gobierno contra el covid-19 y los avances en materia de vacunación. 

Infórmate por la pantalla de Canal 
@InstitucionalTV
 "
Gobernación de Antioquia,@GobAntioquia,2021-03-04T20:27:42.000Z,"“Mi mensaje para los adultos mayores es: no le tengan miedo a la vacuna, tengámosle miedo al COVID-19”: Sigifredo Ospina, Médico microbiólogo, profesor de la 
@UdeA
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos 
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T19:57:21.000Z,"“Es fundamental seguirnos cuidando. Debemos usar el tapabocas de manera adecuada”: Carlos Velásquez, Médico epidemiólogo 
@SaludAntioquia
, en COVID-19: Vacunación en adultos mayores, mitos y realidades. #CuidarnosYVacunarnos  
 https://fb.watch/40Y8AZqTQH/"
Gobernación de Antioquia,@GobAntioquia,2021-03-04T13:19:40.000Z," Queremos resolver todas tus dudas con relación al proceso de inmunización en Antioquia.
No te pierdas el Webinar: COVID-19: Vacunación en adultos mayores, mitos y realidades.
 Jueves 4 de marzo
 2:30 p.m
 #FacebookLive 
@SaludAntioquia"
Presidencia Colombia,@infopresidencia,2021-03-04T13:12:09.000Z,"Las personas que tuvieron covid-19 sí están incluidas en el Plan Nacional de Vacunación y podrán acceder a la inmunización, si tienen más de 90 días de haber sido diagnosticadas y de acuerdo a la priorización establecida.1:19
40,8 mil reproducciones
De 
MinSaludCol"
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-07T16:08:11.000Z,"Respondiendo a 
@memoreno1
 @ClaraLuzRoldan
 y 2 másBuenos días, deben actualizar los datos en la página web de la EPS y consultar en ‘Mi Vacuna’ la fase que les corresponde. Estar pendiente de la llamada de la entidad de salud para el agendamiento de la cita."
Gob de La Guajira,@LAGUAJIRAGOB,2021-03-07T02:49:25.000Z,"A la fecha se han notificado 16.324 casos de Covid-19 al sistema de vigilancia en salud pública de La Guajira, de los cuales 206 están activos."
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T23:10:32.000Z,"A un año de la pandemia, el secretario 
@AlejandroGL2014
 destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus. #UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T21:45:00.000Z,"#UnAñoSalvandoVidas

Estas son las historias de vida de Juliana, Isauro, el 'profe' Abel y el doctor Carranza, quienes fueron víctimas del coronavirus en 2020. Cada caso está lleno de dolor, pero también de esperanza, resiliencia y fe Las víctimas de un intruso llamado “Covid David”
Miles de historias como las de Juliana, Isauro, el 'profe' Abel o el doctor Carranza, nos han enseñado la importancia de cuidarnos.
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T20:45:00.000Z,"#Crónica | Ante la propagación del COVID en el mundo, 
@ClaudiaLopez
 se anticipó e implementó medidas para evitar el contagio en la capital, lo que cambió la vida y la rutina de los ciudadanos que debieron cumplir medidas obligatorias para cuidar la vida ¿Cómo nos cambió la vida con la Alerta Amarilla y el Simulacro Vital?
Al cumplirse un año de la pandemia en Bogotá, se recuerda lo que significó en su momento para la ciudad decretar la Alerta amarilla y el Simulacro Vital.
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-06T17:22:01.000Z,"#Atención 
@SectorSalud
 informó que durante este fin de semana las EPS llamarán a sus afiliados mayores de 80 años para asignar fecha, hora y lugar para la aplicación de la primera dosis de la vacuna contra el COVID-19. Aquí los detalles del proceso Este fin de semana las EPS llamarán para agendar vacuna de mayores de 80 años
La Secretaría de Salud invita a la ciudadanía a estar pendientes del proceso de agendamiento que realizan las EPS a través de su red de prestadora.
bogota.gov.co"
Gobernación de Santander,@GobdeSantander,2021-03-06T12:20:27.000Z,"Desafortunadamente, 12 personas fallecieron a causa del COVID- 19, y residían en: Bucaramanga (3), D.E. Barrancabermeja (3), Floridablanca (3), Girón (1), Málaga (1) y Piedecuesta (1)."
Canal Institucional,@InstitucionalTV,2021-03-05T10:30:00.000Z,"En el Plan Nacional de Vacunación de Colombia, este es el reporte a corte del 24 de febrero a las 4:00 p.m.
 Dosis aplicadas en el país: 206.745"
Canal Institucional,@InstitucionalTV,2021-03-05T10:15:00.000Z,"Actualizamos las cifras que arroja la pandemia (5 de marzo del 2021)
3.883 recuperados
3.565 nuevos casos
107 fallecidos

2.164.438 recuperados
2.266.211 casos 
60.189 Fallecidos
34.426 casos activos
Fuente: 
@MinSaludCol"
Secretaría Distrital de Salud,@SectorSalud,2021-03-05T01:32:00.000Z,"A pesar de que el proceso de vacunación contra el covid-19 sigue avanzando en Bogotá, NO podemos descuidar otras medidas que nos protegen:
Uso de tapabocas
Mantener espacios ventilados
Evitar reuniones

#BogotáSeCuidaSecretaría de Salud hace llamado para no relajarse con medidas de autocuidado
La ciudad requiere que el 70 % de la población esté inmunizada para alcanzar la inmunidad de rebaño. En este momento no se ha alcanzado el 1 %.
bogota.gov.co"
Alcaldía de Bogotá,@Bogota,2021-03-04T19:30:00.000Z,"¡Todos los esfuerzos de cuidado han valido la pena! 

Recuerda, a la par de la vacunación, debemos seguir cuidándonos. 
Tapabocas
Ventilación
No reuniones
Vacunación
#BogotáSeCuidaSecretaría de Salud hace llamado para no relajarse con medidas de autocuidado
La ciudad requiere que el 70 % de la población esté inmunizada para alcanzar la inmunidad de rebaño. En este momento no se ha alcanzado el 1 %.
bogota.gov.co"
Clara Luz Roldán González,@ClaraLuzRoldan,2021-03-04T13:02:03.000Z,"Me siento muy feliz por ser la gobernadora mejor valorada del país en la última encuesta Invamer. Entiendo esto también como un reconocimiento al esfuerzo de todos los funcionarios de 
@GobValle
 que en pandemia llevan un año trabajando durísimo y sin pararClara Luz, con la mayor aprobación | Graffiti - Diario Occidente
Clara Luz Roldán tiene la mayor aprobación entre los gobernadores del país, según la más reciente encuesta de la firma Invamer. En el Pool, estudio que la
occidente.co"
Gobernación de Santander,@GobdeSantander,2021-03-04T12:22:05.000Z,"Además, se reportan 129 nuevos contagios de COVID-19, los casos se encuentran en los municipios de: Bucaramanga (39), Charalá (1), Concepción (2), Curití (1), D. E. Barrancabermeja (8), El Socorro (4), Enciso (1), Floridablanca (7), Girón (4), Málaga (40), Matanza (1), (hilo)"
Alcaldía de Bogotá,@Bogota,2021-03-06T23:59:50.000Z,"A un año de la pandemia el secretario de salud Alejandro Gómez, destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus. #UnAñoSalvandoVidas“La gran enseñanza es que la vida es irremplazable”: Secretario de Salud
A un año de pandemia, el secretario de Salud destaca los aprendizajes del sector salud y la acertada respuesta del Distrito ante la llegada del coronavirus
bogota.gov.co"
Canal Institucional,@InstitucionalTV,2021-03-06T12:00:01.000Z," Hasta el 1 de abril, Avianca suspendió más de 20 rutas de vuelos internacionales debido a la emergencia por la pandemia del covid-19, conoce cuáles son aquí Estas son las 24 rutas de vuelo suspendidas por Avianca | A Colombia la hacemos todos
canalinstitucional.tv"
Secretaría Distrital de Salud,@SectorSalud,2021-03-06T01:27:00.000Z,"Bogotá conmemorará la solidaridad, cuidado y resiliencia de sus habitantes y a homenajeará a quienes fallecieron por covid-19.

Conoce todos los detalles Un año de pandemia: Bogotá rendirá homenaje a fallecidos por COVID-19
Este sábado 6 de marzo, Bogotá hará un reconocimiento a la solidaridad, cuidado y resiliencia de su gente; así como un homenaje a fallecidos por COVID-19.
bogota.gov.co"
Canal Institucional,@InstitucionalTV,2021-03-05T12:20:35.000Z," #SeñalDeLaMañana | ""Mirando hacia atrás, una de las cosas que haría diferente, sería imponer el uso obligatorio de tapabocas desde antes. No sabíamos sobre su efectividad, pero hubiera ayudado mucho"". Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Canal Institucional,@InstitucionalTV,2021-03-05T12:18:01.000Z," #SeñalDeLaMañana | ""Uno de los momentos más difíciles fue el día de la declaración del inicio de la cuarentena. También las negociaciones de ventiladores"" Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Canal Institucional,@InstitucionalTV,2021-03-05T12:15:59.000Z," #SeñalDeLaMañana | A esta hora nos acompaña el ministro de salud 
@Fruizgomez
, para presentar un balance de lo que ha sido el primer año de la pandemia en Colombia. Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Secretaría Distrital de Salud,@SectorSalud,2021-03-04T21:02:02.000Z,"En respuesta a 
@ALNELLYCA
 y 
@AlejandroGL2014Buen día. El avance del proceso de vacunación depende de las dosis entregadas por el Gobierno Nacional a Bogotá. Esperamos contar con más disponibilidad de biológicos para seguir avanzando en la inmunización de nuestros adultos mayores. Saludos"
Canal Institucional,@InstitucionalTV,2021-03-04T14:16:19.000Z,"Esto dicen los expertos sobre los efectos adversos luego de recibir la vacuna anticovid. Te contamos algunos de los síntomas aquí ""Siempre hay efectos secundarios de la vacuna que pueden ocurrir"" | A Colombia la hacemos todos
canalinstitucional.tv"
Gobernación de Santander,@GobdeSantander,2021-03-04T12:22:04.000Z,"Se informa a la comunidad que cada vez son más las personas que logran superar el COVID- 19 en el departamento. Este miércoles 3 de marzo, 246 pacientes más se han recuperado del virus, para un total de 86.394 recuperados."
Presidencia Colombia,@infopresidencia,2021-03-04T12:12:46.000Z," #Noticia | El Ministro de Salud, 
@Fruizgomez
, resaltó que durante la pandemia del covid-19, la telemedicina ha tenido una gran revolución en la atención a los usuarios, y se ha convertido en una importante herramienta para el sector salud en Colombia.En medio de la pandemia, la telemedicina ha tenido una verdadera revolución en Colombia: MinSalud
Este miércoles, en el programa ‘Prevención y Acción’, el Ministro de Salud, Fernando Ruiz Gómez, resaltó que durante la pandemia del covid-19 la telemedicina ha tenido una gran revolución en la...
idm.presidencia.gov.co"
Canal Institucional,@InstitucionalTV,2021-03-04T11:17:56.000Z," #SeñalDeLaMañana | El Gobierno Nacional ha anunciado que llegarán 100.000 vacunas de Pfizer cada semana, además de las 2 millones de Sinovac. Con estas dosis se aumentaría el ritmo de vacunación en marzo. Por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
 Conéctate con #SeñalDeLaMañana de @RadNalCo y conoce los hechos más importantes que ocurren en Colombia y sus regiones. Estamos #AlAire por Canal @InstitucionalTV
pscp.tv"
Canal Institucional,@InstitucionalTV,2021-03-04T10:15:00.000Z,"Estos son los datos que deja la pandemia y te trae 
@InstitucionalTV
Cifras de la pandemia (marzo 4 del 2021)
4.498 recuperados
3.047 nuevos casos
110 fallecidos

2.160.555 recuperados
2.262.646 casos 
60.082 fallecidos
34.890 casos activos
Fuente: 
@MinSaludCol"
Canal Institucional,@InstitucionalTV,2021-03-05T12:30:36.000Z," #SeñalDeLaMañana | Estos son algunos de los dirigentes internacionales que en el último año tuvieron que afrontar la covid-19. Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .2:06:58
1,3 mil espectadores
Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Canal Institucional,@InstitucionalTV,2021-03-05T12:23:07.000Z," #SeñalDeLaMañana | ""Los colombianos deben estar tranquilos: la vacuna es eficaz y es vacuna. Hay eventos de reacciones, sin embargo, son casos específicos por condiciones particulares, no es generalizado"". Por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Canal Institucional,@InstitucionalTV,2021-03-05T12:19:20.000Z," #SeñalDeLaMañana | ""De los momentos más satisfactorios han llegado con los cierres de negociaciones de la vacuna y su arribo al país. Ha habido de todo"", afirma 
@Fruizgomez
. Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
Si quieres mantener conectado con la información más relevante de la agenda nacional y regional, te invitamos a sintonizar #SeñalDeLaMañana de @RadNalCo 
. Te esperamos por Canal @InstitucionalTV "
Nicolás García Bustos,@nicolasgarciab,2021-03-04T03:15:00.000Z,"Hoy inauguramos nuestro laboratorio clínico con ultracongeladores, refrigeradores, cabinas de seguridad y procesamiento de pruebas COVID-19. Seguimos trabajando en atención al COVID y en Plan de Vacunación."
Presidencia Colombia,@infopresidencia,2021-03-04T03:08:43.000Z,"En marzo llegarán a Colombia 2,3 millones de vacunas de Sinovac: Presidente 
@IvanDuqueEn marzo llegarán a Colombia 2,3 millones de vacunas de Sinovac: Duque
El Presidente Iván Duque Márquez confirmó este miércoles que “aumentamos la distribución de (la vacuna) Sinovac, donde en el mes de marzo estaremos hablando ya de más de 2’300.000”.
idm.presidencia.gov.co"
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-04T02:43:25.000Z,"ACTUALIZACIÓN 
 03/03/2021 Cifras COVID-19 en el Valle del Cauca."
Presidencia Colombia,@infopresidencia,2021-03-03T22:31:00.000Z,"Los grupos priorizados para recibir las vacunas #SegurasyEfectivas contra la covid-19, fueron seleccionados por el alto riesgo que corren sus vidas si son expuestos al virus.

#ColombiaSeVacuna"
Canal Institucional,@InstitucionalTV,2021-03-03T21:00:01.000Z,"El presidente 
@IvanDuque
 continúa contándole a los ciudadanos del avance en el materia de vacunación y las últimas medidas de #PrevenciónYAcción implementadas por el Gobierno contra el covid-19.

#PrevenciónYAcción 
 6 p.m. por Canal 
@InstitucionalTV
 "
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-03T20:37:56.000Z,"Tras la pandemia, muchos empresarios no desfallecieron 
 al contrario, buscaron nuevas ofertas de negocio, como #Eurobelleza, que además de fabricar productos cosméticos, 
@lechepalpelord
 innovaron con la elaboración de alcohol y gel antibacterial. #ValleAlRitmoExportador"
Presidencia Colombia,@infopresidencia,2021-03-03T19:42:01.000Z,"Aunque ya inició la aplicación de vacunas #SegurasYEfectivas en mayores de 80 años, es clave que sigamos cuidándolos, que mantengan el uso del tapabocas, el lavado de manos, el distanciamiento físico y eviten las reuniones sociales que los pongan en riesgo."
Canal Institucional,@InstitucionalTV,2021-03-03T12:26:00.000Z," #SeñalDeLaMañana | El director del Departamento Administrativo Presidencia de la República (Dapre), 
@Vicmunro
, confirmó que Colombia ya supera 500.000 dosis de la vacuna.  Conéctate por 
@InstitucionalTV
  y 
@RadNalCo
 .Canal Institucional
@InstitucionalTV
 Inicia el día con toda la información y el análisis de #SeñalDeLaMañana de @RadNalCo, un espacio para conocer las noticias de Colombia y sus regiones. Te esperamos a través de Canal @Instituc...
pscp.tv"
Canal Institucional,@InstitucionalTV,2021-03-03T10:15:00.000Z,"Actualizamos las cifras que arroja la pandemia (3 de marzo 
)
4.424 recuperados
4.339 nuevos casos
106 fallecidos

Total en Colombia: 
2.156.057 recuperados
2.259.599 casos 
59.972 fallecidos
Fuente: 
@MinSaludCol"
Secretaría de Salud de Valle del Cauca,@secsaludvalle,2021-03-06T03:33:39.000Z,"ACTUALIZACIÓN 
 05/03/2021 Cifras COVID-19 en el Valle del Cauca"
Canal Institucional,@InstitucionalTV,2021-03-04T22:59:27.000Z,"El presidente 
@IvanDuque
, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por 
@InstitucionalTV
!1:00:42
202 espectadores
Canal Institucional
@InstitucionalTV
El presidente @IvanDuque, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por @InstitucionalTV!"
Gob de La Guajira,@LAGUAJIRAGOB,2021-03-03T02:00:53.000Z,"A la fecha se han notificado 16.206 casos de Covid-19 al sistema de vigilancia en salud pública de La Guajira, de los cuales 248 están activos."
Canal Institucional,@InstitucionalTV,2021-03-04T22:59:27.000Z,"El presidente 
@IvanDuque
, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por 
@InstitucionalTV
!Canal Institucional
·
202 espectadores
0:02 / 1:00:44
Canal Institucional
@InstitucionalTV
El presidente @IvanDuque, hablará sobre los avances en materia de vacunación y las medidas de #PrevenciónyAcción implementadas por el Gobierno contra el covid-19. ¡Conéctate, estamos #AlAire por @InstitucionalTV!"
