Nombre de usuario,Usuario,Fecha,Texto
Andrés,@SoyAndresFelipe,2020-08-12T04:55:09.000Z,"""Prefiero una tumba en Colombia que una vacuna Soviética en mi sangre"".

- María Fernanda Cabal."
𝕸𝖎𝖌𝖚𝖊𝖑 𝕾𝖎𝖑𝖛𝖆,@miguesilvasol,2020-08-12T04:11:24.000Z,"Rusia, un país que invierte 42.6 Billones de USD en Investigación (290.21 PER CAPITA) Crea la vacuna contra el COVID-19 ""Sputnik V"".

Colombia, que invirtió 6.2 Billones en el 2018 ¿Qué dice frente a ese anuncio?

R/ No permitiremos una vacuna comunista en nuestro país."
Fritz the Cat,@IvanDa_M44,2020-08-12T04:08:38.000Z,"Hombre Gustavo, yo sé que la modestia es una de tus principales virtudes, pero somos muchos los que esperamos tu anuncio reconociendo que la vacuna rusa es un logro de la Colombia humana."
Daniela,@Danielagarama,2020-08-12T04:08:09.000Z,Tendencia 1 en Colombia #Eduvina jajaja sonaba como a nombre de vacuna 
zilia♡,@ziliava,2020-08-12T04:02:20.000Z,por qué hablan de vacuna si está claro que en colombia la tendremos para finales de año del 2022
danilop,@damnilo__,2020-08-12T03:39:44.000Z,la primera persona en recibir la vacuna rusa en colombia debe ser epa colombia
Don Wilder,@DonWilder22,2020-08-12T03:39:39.000Z,Yo no me vacuno.... En Colombia es insostenible un impuesto y una vacuna más.
MECO BOY zam,@SamuelF54223965,2020-08-12T03:28:46.000Z,"QUE DIRÍA USTED DE IVÁN DUQUE,...SI VE QUE TODOS LOS PAÍSES COMIENZAN A SOLICITARLE LA VACUNA DEL COVID-19 A RUSIA PERO COLOMBIA NO LO HACE ?

SU VIDA Y LA DE SU FAMILIA LA SACRIFICARÍA POR DUQUE O POR URIBE ?"
Alberto Mantilla,@almantilla01,2020-08-12T03:26:38.000Z,"Vacuna rusa y en colombia ""Pa Cuando"""
Luz Helena Saavedra,@cempu555,2020-08-12T03:19:36.000Z,Pachito Santos encargado de la vacuna para #Colombia. Me recuerda el galembo del diluvio.
Angel Ocampo,@Angelgocampo,2020-08-12T03:13:50.000Z,El Gobieneo dejó claro que una vacuna contra la Covid 19 en Colombia podría estar en febrero o marzo del año entrante y está supeditado a lo que diga el Fondo de la Organización Panamericana de la Salud. Ni así me aplicaría la vacuna Rusa.
Luis Silva لويس البيرتو,@porboyaca,2020-08-12T03:07:05.000Z,Patarroyo promete vacuna para la primavera boreal en Colombia.
OSKAR,@W_CHVillalba,2020-08-12T02:57:30.000Z,Que la vacuna llegue rapido a Venezuela para que entre a Colombia por la trocha.
Elbarto.real,@elbarto_real,2020-08-12T01:51:37.000Z,"Rusia gana la carrera por la vacuna y además la hace publica y gratuita, colombia acedera ha esta vacuna? O esperara la orden de los gringos para endeudarnos mas y preferirán la muerte de muchos por no obtener la vacuna por ser producida por Rusia."
Felipe Bedoya,@Felix_BedoyaS,2020-08-12T01:50:37.000Z,"Para que Colombia acceda a la vacuna de Rusia este país nos pondrá la condición de hacer las negociaciones respectivas con el gobierno de Maduro, que la recibirá mucho antes que nosotros. #vacunaRusa #Empeliculado."
𝑲𝒆𝒗𝒊𝒏 𝒅𝒆 𝒍𝒂 𝑴𝒐𝒓𝒂,@kevodelamora,2020-08-12T01:41:04.000Z,"Me corto una teta si aquí en colombia llega la vacuna del COVID 
 y le da covid 
 después de habérsela puesto  HP guarden este tweet ..."
ly,@lyyampi,2020-08-12T01:39:55.000Z,La gente que cree que a Colombia va a llegar la vacuna de Rusia y se la van a poner y van a poder salir 
La lluvia del trueno,@camsmariep,2020-08-12T01:38:36.000Z,"Lo único bueno de estar en un país como Colombia es que la vacuna se va a demorar tanto en llegar acá que para ese momento vamos a saber si sí es segura o no. Amo mi país, sí señor"
Sarcasmosito,@SarcasmOsito,2020-08-12T01:34:04.000Z,"Los que están diciendo que la derecha en Colombia no usará una vacuna desarrollada en Rusia porque es comunista son los mismos que se burlaban de Cabal hablando de la Unión Soviética.

Para ser imbecil no se necesita ser de izquierda o derecha."
Menudencio Duque,@MiremosaVer,2020-08-12T01:32:45.000Z,"La pregunta es: el uribismo, siguiendo su trasnochada y delirante obsesión con un ""comunismo"" que ya no existe, se opuso con uñas y dientes a la posible venida de médicos cubanos. ¿Estarían de acuerdo con que Colombia use la vacuna RUSA contra el #coronavirus?
@CeDemocratico"
jhonattan,@jhonattanmiller,2020-08-12T01:20:13.000Z,"Amigos uribistas si llega a Colombia la vacuna del covid desde Rusia, no se la apliquen, les van a inyectar un microchip que los volverá comunistas.
Entre uribistas nos damos la mano."
Enrique Galán,@egalanroa,2020-08-12T01:19:16.000Z,"Será posible que en Colombia se permita la importación de vacuna contra Covid19, hecha en Rusia? No habrá riesgo de que tenga trazas de neochavismo?"
Agridulce,@AgridulceStf,2020-08-12T01:13:36.000Z,"Pues mira Rautilia si llega a Colombia una vacuna para el covid y a ti no te parece que sea efectiva o funcione pues no te la pongas y ya, no jodas tanto."
Paula Viloria,@ViloriaPaula,2020-08-12T01:03:10.000Z,"Mani, si la vacuna de coraviruuu llegara hoy a Colombia me pondría una en cada brazo, ok?"
Byron Cera,@BYRON705,2020-08-12T01:02:28.000Z,"Pregunta: ¿Si la vacuna rusa resulta ser efectiva y llega a Colombia, los uribistas no se vacunarían? "
Juan Osorio,@jjoa94,2020-08-12T00:57:34.000Z,"No se preocupen por los efectos secundarios de la Vacuna de los Rusos.  De aquí a que llegue a Colombia en el 2024, ya serán bien conocidos, y se sabrá como manejarlos."
Daniel Guevara,@Daniielgguevara,2020-08-12T00:56:00.000Z,"Hoy fueron 12830 nuevos casos de contagio y 321 muertos, las medidas del gobierno son ineficaces, ineficientes e inoportunas. Parece que les conviene que la situación empeore, ni siquiera se esfuerzan por ocultar q no están haciendo nada. #vacuna #DuqueDictador #Colombia"
no-neoliberal,@jhon_riveros,2020-08-12T00:55:35.000Z,Cuánto tiempo le ponen para que empiece a llegar la vacuna rusa a colombia de contrabando o chibiada ?
Jorge Diaz,@Marfizu517,2020-08-12T00:42:22.000Z,"Segun la 
@OMS
 y 
@DrTedros
 Colombia sería de los últimos países en recibir la vacuna, a pesar que Rusia ya tiene la vacuna pero como caja de resonancia funcionarios del gobierno nacional y los medios se fueron lanza en ristre, poco les importa la vida. solo la politica #COVID19"
roman perdomo,@romanpe2,2020-08-12T00:41:35.000Z,"410.453 casos de Coronavirus en Colombia, qué llegará primero, la vacuna o la inmunidad de rebaño? Hagan sus apuestas"
Jei Jei,@jeisonibarra7,2020-08-12T00:40:33.000Z,"¿Que nombre le pondrían a la vacuna rusa en Colombia?

#COVID19"
QuintoFilippo,@filippo_quinto,2020-08-12T00:32:15.000Z,"Lo que no le gusta a la OMS, a las farmacéuticas gringas y europeas y en Colombia los uribestias es que los rusos nunca pusieron a disposición de ellos sus procedimientos científicos para la vacuna contra el covid 19 para que se los plagiaran."
Miguel Bettin,@bettinmg,2020-08-12T00:31:51.000Z,"Habemus Vaccinum/ Tenemos Vacuna. Si hubieran sido los gringos los primeros en pruducirla, estarían haciendo un show hollywoodense y nadie lo dudaría. Bienvenidas la de China, la de USA, !a inglesa y cualquier otra además. Pero ya Habemus Vaccinum y llegará pronto a Colombia!!"
Chimenea andante,@Cestbastee,2020-08-12T00:29:13.000Z,Cuando alguien dice que ojalá llegue pronto la vacuna a Colombia: 
Miguel Angel,@MigueDaUnge,2020-08-12T00:27:46.000Z,"La vacuna de Rusia estará disponible a partir del primero de enero de 2021. 

Aun no sabe cuanto va a valer.

Y la que llegue a Colombia no se la van a poner gratis, así que "
Rodolfo Martinez,@rodolfomzsr,2020-08-12T00:22:24.000Z,"Si le he tenido fe a Millos y a la Selección Colombia, cómo no le voy a tener fe a la vacuna rusa?"
Físico Impuro®,@FisicoImpuro,2020-08-12T00:22:18.000Z,"Los ""comunistas"" de Rusia crearon una vacuna contra el coronavirus, mientras el paraíso capitalista que es Colombia creó tarjeticas de carita feliz y carita triste para mitigar el virus. ¡Diferencias!"
Amelio Lastre,@alastre1957,2020-08-12T00:20:23.000Z,"Para Colombia, en manos de la OMS y los medios de comunicación, la vacuna es el tapa boca. No aceptan que nadie diferente la presente. Rusia tiene tradición científica amplia y reconocida."
D.,@B8Dann,2020-08-12T00:17:35.000Z,Ya están predicando la palabra de que la vacuna rusa no está bien investigada. Ya colombia es una cuna de científicos.
Ovejita,@Ovejita37362111,2020-08-12T00:15:53.000Z,"Noticieros progringos en colombia difunden noticias distorsionadas respecto vacuna rusa, siembran desconfianza en la comunidad. Las dudas estan en los medios cientificos occidentales; la OMS no dijo lo dicen que dijo. Los intereses de EU y transnacionales son los estan en juego."
Cuchennial triste,@Marce_MMR,2020-08-12T00:14:34.000Z,Colombia no tiene por qué preocuparse por la vacuna porque para eso tenemos a nuestro Manuel Elkin Patarro MOMENTO!
BedoyaYT,@Bedoya_YT,2020-08-12T00:08:20.000Z,"Que risa 
 con Colombia, viendo en tendencias que no se aplicar la vacuna que asegura putin estar Lista. Disque por qué les oalicsran comunismo y castrochavismo 
, alguien que me saque de este país "
Stefanny,@temartinezz,2020-08-12T00:02:08.000Z,En Colombia van a vender en combo la vacuna rusa con 1 litro de Ivanoff.
Maria,@Shakty_Vel,2020-08-11T23:41:13.000Z,Les apuesto que a Colombia llega la vacuna rusa o la china!
Johan Andrés Niño,@Amarx1867,2020-08-11T23:41:02.000Z,"#LaGranCaravanaPorUribe es para que no llegue la vacuna Rusa a Colombia... Resultan diciendo que es una  #VacunaNeoRusoCastrochavista #IndependenciaDeAntioquia para que no les llegue la vacuna, depronto venga con rayo homosexualizador
Taimados esos!"
Carlos,@CarlosCamargoM_,2020-08-11T23:40:08.000Z,"Acabo de escuchar a alguien decir “ya no hay de qué preocuparnos”. Tampoco amigo, falta ver si la vacuna es efectiva, que llegue a Colombia e igual toca seguirse cuidando."
dpbqdpbqdpbq,@H1P3RR34L,2020-08-11T23:39:42.000Z,"creo que en la distribución de las vacunas puede surgir un conflicto de clases muy caro, obviamente en paises como Colombia o Rusia manejados por  oligarquías la vacuna llegara primero a los ricos y poderosos, mientras que la población general se preguntará el por qué de eso"
arawaco,@arawaco,2020-08-11T23:36:21.000Z,"El proceso de producción de ñla vacuna Rusa sigue los mismos princios definidos por Patarroyo, la pregunta es. ¿por qué colombia no desarrolla su propia vacuna?"
Nikki Sixx de vereda,@1TalRupeltoMena,2020-08-11T23:26:33.000Z,"La última vez que Colombia produjo una Vacuna la sacaban los de la Farrrrrrr.... 
  Ex Presidente calmese por favor!  (Tose con rabia y se le sale un pedo)  

*Llaman a urgencias "
Alejandro Vivas,@alejandrovivasv,2020-08-11T23:24:08.000Z,Me hicieron esperar para que al final no se acabara el mundo y ahora me van a hacer esperar a que llegue la puta vacuna a Colombia para que no se la quieran poner.
Dr. Jaime,@jacobo1225,2020-08-11T23:21:37.000Z,Que organizacion esta pagando el sueldo del Gerente de Covid en Colombia? Donde esta su manual de funciones? Porque al parecer ha manifestado que la adquisicion de la vacuna contra el coronavirus no es su competencia?
"Pedr
11B
MP",@Pedro11b_MP,2020-08-11T23:19:28.000Z,"La vacuna rusa contra el coronavirus, no será viable en Colombia, porque podría estar contaminada de comunismo."
Cecilia Rodriguez,@Cecilia73052117,2020-08-11T23:14:14.000Z,"De Rusia
De USA
De Croacia
De Japón
De Bolivia
De San Marino
De Chipre
De Madagascar 
De Kuwait
De La Isla de Pascua
De Luxemburgo.

No importa de donde sea la puta vacuna. Lo único verdaderamente es que salve vidas.
Me cuesta creer que en Colombia estén debatiendo por eso."
𝘮𝘰𝘰𝘥𝘺.,@desazonn,2020-08-11T23:09:10.000Z,la vacuna llega a colombia en el 2080
NO VACUNADO,@ChambonPolombia,2020-08-11T23:02:16.000Z,Obviamente Colombia no estará entre los primeros beneficiados con la vacuna rusa... ¿Será por eso el afán de los medios para decir que no funciona?
XQCALLAR,@XQCALLAR2,2020-08-11T23:00:52.000Z,Cuando salga la vacuna en Colombia..y se la empiecen a robar los de cuello blanco como siempre .ya no dirán que morimos de covid si no de muerte natural..
A N N I M A R C E L A,@MarcelaAnni,2020-08-11T22:51:49.000Z,"Yo toda ilusionada por la vacuna y según, colombia será uno de los últimos países en llegar"
María Cristina Sanjuan,@mariac_sanjuan,2020-08-11T22:41:48.000Z,Colombia necesita una vacuna que cure el uribismo. Una vacuna anti-tarados.
LA VIEJA ESTA,@JohnFredyCanoC,2020-08-11T21:42:42.000Z,"Lo bueno de que Rusia haya inventado la vacuna contra el COVID-19, es que aquí en Colombia ya podemos ir redactando la tutela para que nuestro sistema de salud nos la ponga. #ADuqueLeDigo"
martha spoerri,@martha_spoerri,2020-08-11T21:40:38.000Z,Que traigan la vacuna para toda Colombia menos para los ultras del PARTIDO CD.
D I O M E D E Z,@valen9022,2020-08-11T21:37:38.000Z,"Dizque vacuna en Colombia pa finales del 2021, no jodas ya ni esperanza tengo de sobrevivir tanto :("
David Uribe,@David_Digital,2020-08-11T21:20:35.000Z,Rusia con vacuna y Cuba mandando médicos pero en Colombia primero muertos que Castro/Neo/Petro-Chavistas 
Aninomante.,@dalopezl,2020-08-11T21:15:01.000Z,Colombia no aceptará la vacuna rusa contra el Covid19 que es gratis porque hay que comprarsela a los EEUU.
ANGEL VILLALBA,@AnGeLViLlAlBa14,2020-08-11T21:08:35.000Z,Toca tener algo claro y es que colombia no hace parte de los países que van a adquirir la vacuna rusa y que nosotros estamos en un convenio para adquirir una vacuna que está en fase 3.
E M P T Y,@FrostmoonArts,2020-08-11T21:03:06.000Z,¿Todavía creen que esa vacuna la van a traer a Colombia? sigan con el pajazo mental.
Víctor Acero,@VctorAcero1,2020-08-11T20:53:39.000Z,"La vacuna contra la infección COVID 19 de origen ruso es rechazada de plano por los narcos que gobiernan a Colombia, en la seguridad que ya en el horno se está cociendo la del Dr. Patarroyo."
Henry Forero,@HENRYFOREROJ,2020-08-11T20:50:52.000Z,"La cotización del dólar para mañana miércoles en Colombia será de $3.749,49 con una disminución de $20,73 pesos luego del anuncio de Rusia de contar con una vacuna contra el COVID-19."
Luis Fonseca®,@Lu_chenco,2020-08-11T20:50:47.000Z,Por ahora la esperanza más pronta de #vacuna para Colombia es que los venezolanos hagan lo suyo y la entre contrabandeada.
dani jaja,@Mouonn,2020-08-11T20:47:42.000Z,Solo no me dejaría poner la vacuna si fuera de Colombia
Cristian.,@CristianL__R,2020-08-11T20:45:19.000Z,"¿En realidad hay gente en Colombia debatiendo sobre si aplicarse o no la vacuna Rusa? Pana, eso ni va a llegar."
El Gio,@Giiovanny1502,2020-08-11T20:44:18.000Z,"Vengo del futuro y les voy decir que:
Cuba al ser aliada de Rusia va a enviar dosis de la vacuna para distribuirla en la región, cuando quieran distribuirla en Colombia va a salir el uribismo a decir que no que con aguapanela y limón es suficiente. "
Fabian D G.,@FabianDaGR,2020-08-11T20:40:25.000Z,"Lo mas seguro es que la Vacuna Rusa llegue pronto a Venezuela y a Argentina, y ciertos movimientos en Colombia criticaran las ineptitud del gobierno Colombiano y alabaran las gestiones diplomáticas de Maduro y kirchner, la verdad: necesitan estos países para ser sujetos de prueba"
Yami,@YamiNova08,2020-08-11T20:38:01.000Z,"En 3...2...1 las EPS salen a decir ""hmm no está la vacuna en el POS pero le puedo recomendar un sitio muy confiable que la vende"". 

El sitio que la vende es del suegro y del cuñado del Gerente de la IPS y vale $2.500.000.

#Colombia #VacunaRusa"
FREDY GORDILLO™,@FREDYGORDILLB,2020-08-11T20:28:20.000Z,Increíble ...aprobaron primero la vacuna del Covid en el mundo que los ventiladores hechos en Colombia por parte del Invima!!!!
"A |
au ༆",@stilloutzide,2020-08-11T20:27:41.000Z,"este país está tan polarizado que si uno está en contra de la vacuna rusa entonces es de extrema derecha pero si está a favor entonces es de la extrema izquierda, ¿cuándo vas a aprender mi colombia hermosa? ni una pandemia sirvió para dejar de ver todo en blanco o en negro"
Milkas Guti,@GutiMilkas,2020-08-11T20:13:15.000Z,"Informan que la vacuna desarrollada por RUSIA, no llegará a Colombia por causa de RELACIONES DIPLOMATICAS. Que tiene que ver el Pueblo Colombiano, su salud, con los compromisos que adquieran los Gobiernos con Países contrarios a RUSIA"
Daniela Enciso G.,@Marrrrgareth,2020-08-11T20:08:42.000Z,"¿Será que nuestra Colombia uribista si va aceptar la vacuna Rusa, comunista, terrorista en el país? #COVIDー19 #Colombia"
Daniel Felipe Otálvaro,@Danielfelipe_O,2020-08-11T20:05:32.000Z,"#vacunaRusa no llegará a #Colombia, nuestra política y posibles alianzas en el exterior depende de las decisiones tomadas en #Washington, por eso dependemos de las negociaciones que logre Pacho Santos. #Rusia #Putin #11agosto #coronavirus #vacuna"
El fantasma de Jota,@fantasma_jota,2020-08-11T20:01:50.000Z,"Lo malo de vacuna rusa no es falta de protocolos 
@opsoms
, lo malo será 
@petrogustavo
 pidiendo que se traiga vacuna a Colombia para que la apliquen a todos menos a él que va a esperar la que si es segura, y a 
@ClaudiaLopez
 diciendo que ella ya la tendría aquí en Bogota si la dejan"
Físico Impuro®,@FisicoImpuro,2020-08-11T20:00:50.000Z,"""Prefiero una tumba en Colombia que una vacuna Soviética en mi sangre"".

- María Fernanda Cabal."
Ing. Armando,@ing_armando1,2020-08-11T19:58:47.000Z,La ultra derecha ahora sí feliz porque en Rusia ya hay vacuna. Lo que estos trogloditas no saben es que a Rusia le importa un culo Colombia
Fabián Echeverry,@Cosa_Nostra1234,2020-08-11T19:50:04.000Z,La platica que se gasta Colombia tratando infructuosamente de hacer una vacuna propia contra el Coronavirus se puede invertir exitosamente en acuerdos internacionales que permitan obtener una de forma barata hecha por otros países... y hasta les sobra plata...
Caballo de Troya,@NMNicolls,2020-08-11T19:48:55.000Z,"Tras la vacuna rusa, hay una fila de países que sin dudarlo asegurarán la posibilidad de superar la pandemia, mientras que a otros países les tocará hacer fila para pedirle permiso a los Estados Unidos, si, el mismo que no facilita la paz en Colombia.
#UribeLaCarcelTeEspera"
jsantanabuitrago,@jsantanabuitra1,2020-08-11T19:47:22.000Z,"#PanoramaMundial La Vacuna contra el COVID 19 que ya está lista en Rusia debe ser distribuida en latinoamérica la idea es que se pueda aplicar sin ninguna restricción y de forma eficaz. Un saludo 
@RequenaCNN
 desde Bogotá, Colombia"
Viejo George,@ViejoBarbado,2020-08-11T19:43:11.000Z,Rusia ya registró la vacuna y no demora en salir chibiada en Colombia.
,@Vomituit,2020-08-11T19:41:16.000Z,"Obvio que la vacuna es una carrera política, obvio q la Rusa se saltó estudios, obvio la de las farmacéuticas de USA, Alemania e Inglaterra serán las ""ganadoras"" y el negocio del siglo, el q la pagué será vacunado, obvio llegará de últimas a Colombia, obvio q Uribe es paraco."
Claudia Barranco,@BarrancoClaudia,2020-08-11T19:34:46.000Z,"Rusia ya tiene la primera vacuna contra el Covid pero a Colombia no llega porque primero muertos que ""comunistas"" "
Santiago Ospina,@Pinax_Sky,2020-08-11T19:25:37.000Z,Las care chimbas que están posteando “Viva la madre Rusia” *foto de Putin picando el ojo* ¿enserio creen que la vacuna rusa viene para Colombia? Hahahaha muchos sorolos.
Fabian P. Benavides,@FabianPBenavid1,2020-08-11T19:16:33.000Z,"Ojala la 
@EmbajadaRusaES
 aca en Colombia diera la vacuna a quien voluntariamente se acerque a ellos para obtenerla, porque si dejamos que ese par de niños de la politica la traigan, los colombianos vamos a quedar bien fritos
@petrogustavo
@GustavoBolivar
#ColombiaSeRespeta"
PeriferiaUrbana,@PeriferiaUr,2020-08-11T19:16:32.000Z,"¿En serio Pachito Santos es el encargado de negociar la vacuna para el país?

Colombia en serio que es un país cómico y triste al mismo tiempo"
Mauricio Montaño,@mauricio_ohm,2020-08-11T19:08:06.000Z,"Si no querían médicos cubanos en Colombia 
 , ahora sí van a querer la vacuna rusa 
 ?"
Edilson Barragan,@BarraganEdilson,2020-08-11T19:05:52.000Z,La extrema derecha mundial ni por el p*** aceptan la vacuna de la cura para el covid-19. Así que Colombia a esperar la muerte.
Atenea,@Causasjustas2,2020-08-11T19:04:20.000Z,"Rusia ganó la competencia por la vacuna, esperemos que la labor diplomática de Colombia para conseguir la vacuna haya sido exitosa"
Alejandra.,@__resistente,2020-08-11T19:00:48.000Z,"Me despiertan cuando la vacuna para el Covid este en Colombia, gracias."
Juan Carlos Urango Ospina - Altosinuano,@JURANGOS,2020-08-11T18:57:37.000Z,"-Aló, ¿con quién hablo?
-Hola, Vladi; soy yo, Pachito Santos.
-¿Fachito?
-No, Vladi, tu amigo, Pacho, exvicepresidenete de Colombia.
-¿Qué quierrrres, Facho?
-Que hablemos de la vacuna para Colombia.
-¿Y ustedes no detestan al comunismo? No cuenten conmigo, hijosdeputin."
ELIECER ORTIZ BRITO,@elortizbrito,2020-08-11T18:53:00.000Z,Mi esperanza está puesta en la vacuna Rusa entre a Colombia en trochas por La Guajira.
biciadicta,@labiciadicta,2020-08-11T18:52:15.000Z,Que en Colombia no traen la vacuna no sin antes crear el “cartel de la vacunación “ . Nunca fallan .
rufino acosta r,@ruffinoacosta,2020-08-11T18:51:45.000Z,"Si hay una vacuna efectiva dentro de los próximos dos meses, no tendría sentido que Colombia solo pudiera recibirla a finales del 2021, como advierte un miembro de la comisión de gestión designada por el gobierno.Habría que poner el pie en el acelerador y buscar el apoyo mundial."
Juan David Giron Tarquino,@GironTarquino,2020-08-11T18:50:53.000Z,"#FelizMartes amig@ del 
@CeDemocratico
 como Rusia ya desarrollo vacuna por favor no vallan a salir peleando q esa vacuna no llegue a Colombia, no vallan a salir con pendejadas primero muertos antes de recibir una vacuna comunista hay quienes que ya queremos q todo este normal"
"Apolitico
/ Anarquista Internacional",@APolitic_,2020-08-11T18:48:10.000Z,"La vacuna no va llegar a Colombia porque los rusos prefieren ver morir al expendedoro de droga más grande del mundo que a la vez alimenta la economía de su enemigo acérrimo.

Por eso el uribismo se va acabar entre sí."
Cuchennial triste,@Marce_MMR,2020-08-11T18:47:24.000Z,"Ya salio el cartel de la vacuna del COVID en Colombia?
Deben estar haciendo ya calculitos de cuanto se pueden robar "
ana⁷,@avatarsjin,2020-08-11T18:46:04.000Z,si supieron que colombia por boba hpta se quedó sin convenio para la vacuna???? JAJAJA ya nos morimos
Reynaldo Torres,@Reytorre,2020-08-11T18:39:47.000Z,"Colombia no puede depender de un solo país para la vacuna, esto es una carrera contra el tiempo que representa muertes, el país debe garantizar y gestionar soluciones de fondo como es la inmunización, es obligación estar en conversaciónes por la vacuna Rusa."
Juanita.,@Juanita_vt,2020-08-11T18:27:51.000Z,"Se pondrían la vacuna rusa cuando llegue a Colombia? (si es que llega)Obviamente
80,2 %
Nuuu
19,8 %
197 votos
·
Resultados finales"
F,@TrivinoHerrera,2020-08-11T18:27:29.000Z,La vacuna rusa NO llegará a Colombia!
benito peña,@BENNIpea1,2020-08-11T18:27:17.000Z,Ya esta la vacuna Dios nos ayude y yege pronto a colombia
Sebas el del Café,@Staran122,2020-08-11T18:26:45.000Z,"Rusia se salto pasos para esa vacuna y adivinen donde van a trastear? Una pista, no es en Colombia (ya firmamos contrato con una farmacéutica) pero cerquita."
manurru,@manuelaruiz1995,2020-08-11T18:22:55.000Z,Se imaginaba cuando llegie la época de lluvia a colombia ..... jajajajaj cagados CAGADOS y con la@vacuna lejos
Jarosko.,@Jaroskiy19,2020-08-11T18:19:48.000Z,Además de qué se preocupan si Colombia ni estaba en los países latinoamericanos a los que Rusia les mandaría la vacuna primero jajajsjajsj.
Cecher,@vieneunaguacero,2020-08-11T18:18:27.000Z,"¿Es posible que los ciudadanos colombianos podamos obligar al gobierno de Duque a adquirir la vacuna rusa?¿Podemos tutelar el derecho a la vida, todavez que en Colombia no hay iniciativas gubernamentales para frenar la pandemia y menos para la investigación en busca de la vacuna?"
K A R I N A,@karinaAndrea124,2020-08-11T18:17:38.000Z,"Si usted vive en Colombia y se está creando espectativas por la vacuna rusa déjeme recordarle que tenemos al mejor presidente el mundo respaldado por el maravilloso movimiento uribista y está como difícil que acepte esa vacuna, más bien cuídese y deje de andar en la calle."
FERNANDO CARRILLO V,@FERJEDY,2020-08-11T18:17:16.000Z,"#ULTIMAHORA 
Pachito Santos logra un ""turno preferencial"" para Colombia..

En el año 2032 empezará a llegar la #vacunaCOVID19 #vacuna al país..

Gracias Pacho. 
#vacunaRusa 
#DuqueMentiroso  
#UribeNoEsColombia 
#IndependenciadeAntioquia 
#UribeEsUnHampón"
DIEGO,@diego_g05,2020-08-11T18:16:14.000Z,"Para los que se burlaban de 
@NicolasMaduro
  por el manejo de pandemia, les informo que Venezuela tendrá la vacuna mas pronto que Colombia."
Eudaimónica,@vernevernita,2020-08-11T18:11:31.000Z,"A Colombia llegará la vacuna con más dosis (si es así), la más barata, que venderán más cara la aplicarán con orden de comité y así dilatarán todo. Historia sin fin."
XLWJ0 RAMIREZ,@andresramirezdg,2020-08-11T18:11:13.000Z,"la gente que se alegra por la vacuna si sabe que esa no va a llegar a Colombia, cierto?"
Javier Zamudio,@JavierZamudioE,2020-08-11T18:09:08.000Z,"De resultar efectiva la vacuna elaborada por Rusia, Sputnik V, y llegar a Colombia, ¿creen que los uribistas se vacunarían? #vacunaRusa"
Circunspecto,@Pelagato0285,2020-08-11T18:09:04.000Z," Hice la primera vacuna contra el coronavirus. La hija de nuestro Presidente ya se aplicó el medicamento.
 Cerraré TikTok. Si votan por Biden serán como Venezuela.
 La vacuna del coronavirus para Colombia está en manos de Pachito Santos."
Páramo InformaA.P.C.O.L OO7MINISTERIO DEL TRABAJO.,,2020-08-11T18:06:56.000Z,"Se  dán cuenta....?
De lo que está sucediendo...?
Y el gobierno diciendo que Rusia es comunista y por eso no negocia con ese país....@
Hasta donde llega la estupidez en Colombia...!
Que son capaces de negar vacuna a sus ciudadanos...!
Desen cuenta....!
Desen cuenta. ...!"
PaColombia,@pacolombia,2020-08-11T17:53:40.000Z,"Aqui se firman contratos para robarse tres puentes, dos tuneles, cinco vias, una parranda y hasta para pavimentar rios  ""Y NO HAY COMO SACAR PLATA PARA CONSEGUIR LA VACUNA""
 ""Colombia patria mia,
 te llevo en mi corazón,
creo en tu destino, y espero verte siempre grande ......."
"Javier Ruiz Agudelo
☭",,2020-08-11T17:51:29.000Z,Primero meten preso a Uribe que ver a Pachito Santos yendo a Moscú a gestionar la vacuna para Colombia... MOMENTO JA JA JA.
"Clau
#AntiUribistaSigueAntiUribista",@ClauO__O,2020-08-11T17:49:34.000Z,Y ustedes qué creen que va a pasar co la vacuna Rusa en Colombia? Lo mismo que con los médicos Cubanos?  O van a decir que la vacuna tiene un nanochip que nos va a volver socilistas o.O ?
Juan Ceballos,@juance918,2020-08-11T17:47:02.000Z,"Ojalá que la vacuna rusa llegue a Colombia rápido, que se la pongan todo ese montón de miedosos y por fin nos dejen en paz."
Páramo InformaA.P.C.O.L OO7MINISTERIO DEL TRABAJO.,,2020-08-11T17:46:20.000Z,"Aprecian popular....!
Rusia Ya tiene patentada vacuna corona virus....!
Colombia esta esperando que se mueran todos para traer vacuna....!
Rusia envíara  a Venezuela grandes cantidades dedosis 
Que tocará hacer.....?
Contrabandiar para no morir, por que a esto nos llevarán.."
Orlando caballero,@Orlando14285774,2020-08-11T17:45:33.000Z,"Cómo es que un país como Rusia que es del sistema socialista ya descubrió una vacuna contra el Covid-19 y ya la está produciendo, y Colombia que es un país con el sistema capitalista no descubre sino, como robarsen la plata del pueblo.
Ya han desaparecido 120 BILLONES de pesitos."
elidaaa,@eemecea_,2020-08-11T17:44:52.000Z,amén por la vacuna pero efe por colombia porque con su “miedo por el comunismo” preferirán contagiarse que recibir una vacuna de allá.
Victor Manuel,@VictorMlp_,2020-08-11T17:42:33.000Z,Sin vacuna en Colombia no hay CARNAVAL.
