,Unnamed: 0,Unnamed: 0.1,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
3098,3098,3098,Lila Osses,@heeeylaila,2021-02-04,encanta ver publicaciones colegas salud vacunandose encuentro da esperanza sirve ejemplo,1
3099,3099,3099,Pachita,@pazitapaz,2021-02-04,papas vacunaronella alergias medicamentosmariscos pescadoel cardiopatias diabetestoma anticoagulantes cosas ambos impecablessin reacciones adversas felices esperanzados pandemia termine prontopor empieza,1
3100,3100,3100,luis O. morales I.,@elwarendetemuco,2021-02-04,sonaba expresidenta doctora ingresaba consultorio vacunarse senal unidad apoyo campana luegodespert,1
3101,3101,3101,Guillermo Antonio,@GupavAntonio,2021-02-04,the lancet libera estudio muestra seguridad vacuna sinovac poblacion mayor anos,1
3102,3102,3102,María de Ios Ángeles,@mangii281,2021-02-04,habia hecho idea ahora algun momento tocara vacunarme centrado personal esencial grupos riesgo aunque todavia parece incierto lejano,1
3103,3103,3103,Raúl Patipelado Alvial,@alvial25,2021-02-04,contento redes sociales ningun antivacunas terraplanistas alcoholicos marihuaneros monton ciudadanos vacunaran llegado turno,1
3104,3104,3104,Fernanda,@Fercilidad,2021-02-04,profesores considerados primera tanda vacuna significa llegaremos marzo ninguna barrera proteccion ninosinsolito,1
3105,3105,3105,Omar Zevallos,@omarzev,2021-02-04,vacuna parece guion mal hecho rosa guadalupe,1
3106,3106,3106,yasmine atenas,@yas_atenas,2021-02-04,mama primera dosis vacuna lista,1
3107,3107,3107,Luis Escobar Bascur,@luisescobarb,2021-02-04,hoy feliz veo mucha gente vacunandose vacuno prima ayer manana vacunan abuelas lunes abuela feliz feliz ahora esperando ansioso papis podamos vacunarnos,1
3108,3108,3108,P.Hugo Tagle Moreno,@HugoTagle,2021-02-04,felicitaciones autoridades x vacunacion ordenada buena logistica profesional bien organizada tb x buen ejemplo adultos gracias x espiritu positivo buen trabajo autoridades felicitaciones,1
3109,3109,3109,Househusband,@HousehusbandsES,2021-02-04,israel predijo guerra mundial z,1
3110,3110,3110,lavaleriacaterina,@lavaleria1981,2021-02-04,mama 66 anos falta irse acampar cesfam,1
3111,3111,3111,Angelica,@Angelic27761073,2021-02-04,cuento ayer vacunaron vacuna sinovac ninguna complicacion solo leve molestia brazo,1
3112,3112,3112,Camifemininja,@camilaolazo,2021-02-04,hablemos outfit estan sacando l adult mayores ir vacunarse elegancia trasciende clase social van punta blanco mejor pinta momento importante emociona verl ir dudas vacunarse,1
3113,3113,3113,Juan Carlos Said,@juancarlossaid,2021-02-04,acabo vacunar gracias personal salud q participa proceso q permitira salvar vidas miles chilenos proximos meses,1
3114,3114,3114,P@to,P@to,2021-02-04,tambien vacunan,1
3115,3115,3115,Mayamiqueña,@claudiadina,2021-02-04,aplaude celebra enterarme familiares vacunadosque alegria,1
3116,3116,3116,pazelisa,@elisarambal37,2021-02-04,superar pandemia,1
3117,3117,3117,ENRIQUE VILLALOBOS,@evillalobospin1,2021-02-04,puesta segunda dosis incidencia ninguna,1
3118,3118,3118,Andres -TriCampeon-,@Andr3s_Crzd,2021-02-04,abuelo vacunado feliz,1
3119,3119,3119,O. Castillo-Felisola,@OCFelisola,2021-02-04,supuestamente queremos acabar pandemia tv aparecen politicos medicos diciendo vacunaran semana convenciendo viejos vacunen enfermera quizo vacunar alergia sulfa,1
3120,3120,3120,Marcelo Muñoz-Felipe,@iamarceloamunoz,2021-02-04,suelo felicitar gobierno vez saco sombrero plan vacunacion politica exitosa ganamos,1
3121,3121,3121,Sofia,@SofiaEsBot,2021-02-04,wea china,1
3122,3122,3122,"La Jojo
「 Stand name: 8M
」",@LaMultiversiana,2021-02-04,aqui esperando titan salio abuela,1
3123,3123,3123,Judit,@JuditOh6,2021-02-04,despues dias segunda dosis puesta respecto primera dosis solo sensibilidad dolor brazo pincharon demas genial,1
3124,3124,3124,#No_Guerra_Contra_PuebloMapuche,@jazzun,2021-02-04,ninos embarazadas vacunas hagalo vacunese miedo excusas,1
3125,3125,3125,Ana FdV,@afdelvalle,2021-02-04,segunda dosis puesta,1
3126,3126,3126,Sayu,@somedaycallme,2021-02-04,recibe primera dosis vacuna covid bien aqui,1
3127,3127,3127,Rafael Bustamante,@rafaelbus19,2021-02-04,triste amar ser amadopero mas triste defender vacuna vacunado,1
3128,3128,3128,Daniela Schneeberger #Quedateencasa,@Dani_schnee,2021-02-04,feliz hoy vacune familia pueden vacunarse,1
3129,3129,3129,Hyrule,@GuerreraHyrule,2021-02-04,oficial vacune covid raro senti aguja dentro mio dolio ahora reposando minutos mas demore llegar vacunarme,1
3130,3130,3130,Christian Alejandro Vidal Paiva,@chavp,2021-02-04,adultos mayores respetan pares votan entienden q debemos cuidar vacunan personas adultos mayores ejemplo ojala futuros abuelosadultospersonas mayores aprendan vacuno aun toca dia,1
3131,3131,3131,Roberto Poblete A,@RobertoPobleteA,2021-02-04,parece afortunado vacunacion comenzado personal salud personas mayores termine etapa deberia considerar trabajadores educacion marzo comienza ano escolar forma presencial,1
3132,3132,3132,Paula Carolingia,@PaupinozaP,2021-02-04,infantilizan erotizanla imposibilidad hacer nota adulta,1
3133,3133,3133,YqueMeImporta?,@HumbertoRiveros,2021-02-04,cierto tuiteos poniendo duda vacunas proceso mismo envejecieron mal ademas casi mala leche mas forzando ver vaso medio vacio,1
3134,3134,3134,"M
TI CC",@Maticolocolito,2021-02-04,si personas odio mas mundo apoyan clase inferior seres vivientes alcanza ser animales,1
3135,3135,3135,Mario Conejeros,@Mario_Conejeros,2021-02-04,madre anos fin vacuno ayer asumo temor quiso anoche despues ver noticias personas vacunaron cambio opinion hoy vacuno confiar dios ciencia tomamos decision correcta,1
3136,3136,3136,Ñoño,@DavidCastilloP,2021-02-04,pone centro accion personas comunes anda mejor necesitamos robusto preocupado ocupado bienestar todes,1
3137,3137,3137,NELIDA ROJAS,@NELITA52,2021-02-04,chile ell reporte the lancet dice seguridad tolerabilidad inmunogenicidad vacuna inactivada sarscov2 coronavac adultos sanos anos masque vacuna inocularan personas alto riesgo 60pediran dcto doc,1
3138,3138,3138,Rodrigo RGC,@rgc25_biordg,2021-02-04,aquellas personas estan mejor amiga murio noviembre si recibido vacuna aun estarian aqui vacunese hagalo aquellos estan aquellos siguen dando pelea uci seres queridos,1
3139,3139,3139,Paula Carolingia,@PaupinozaP,2021-02-04,dra maria carmen molina imposible conocer efectos largo plazo imposible q estudios si doctora doctorada aunque medica,1
3140,3140,3140,Diego Antonio,@diego_vargas17,2021-02-04,anos wn asados sobremesas carretes defendio ciencia sinfin barbaridas atacan menosprecian mentiria si digo dias siento satisfaccion personal ver maquinaria cientifica mundo funcionando,1
3141,3141,3141,Luisa Gutiérrez S.,@Luisagutierrezs,2021-02-04,orgullosa papa vacuno,1
3142,3142,3142,Juan Perez Soto,@JuanitoPerezSot,2021-02-04,derecho aymaras vivir tranquilos territorios ancestrales libertad absoluta migrar legal ilegalmente progre haciendo corto circuito tomar partido,1
3143,3143,3143,Carlos Feña Riveros,@MonoC0nNavaja,2021-02-04,traten wns gripe espanola sabemos operan farmaceuticas doctores politicos d espalda ciudadania necesaria informacion clara saludo negligentes d reflexionar expandir debate,1
3144,3144,3144,HeriCastelán,@HeriCastelan,2021-02-04,buenos dias despertaron hoy gran dia,1
3145,3145,3145,Ignacio Clavijo,@IgnacioClavijo,2021-02-04,medios comunicacion asi cubierto exitoso proceso vacunacion podrian dar tribuna negacion vacunacion profesionales salud publicos negando vacuna,1
3146,3146,3146,Pablo Toloza Constituyente,@pablotoloza,2021-02-04,felicitaciones proceso vacunacion emociona ver escuchar testimonios adultos mayores felices despues encierro estan dando nuevamente leccion compromiso civilidad felicitaciones ademas trabajadores salud,1
3147,3147,3147,Karina,@Kalereanz,2021-02-04,alguien vacunado ayer corresponde da dosis,1
3148,3148,3148,CRISTINA OPAZO A.,@CRISTHY2014,2021-02-04,doc podria ser mas grave q podria pasar despues d vacuna saludos gracias,1
3149,3149,3149,María José Palma,@MariaJosePalmaN,2021-02-04,segundo dia proceso inedito presidente inicio mucha anticipacion mayo2020 hoy miles chilenos puedan tener vacuna da duda esperanza alegria hoy momento adultos mayores,1
3150,3150,3150,Patricio Cerda Adaro,@patocerdaciudad,2021-02-04,pa organizar tecitos bailoteos campana hotel ohiggins logistica municipal funcionaba reloj,1
3151,3151,3151,pH,@Patrher,2021-02-04,vez mas gobierno vacuna primera vez connotacion positiva,1
3152,3152,3152,"Garau, Don
arcos",@marcosgarau,2021-02-04,abuelapor fin pondranmi abueloay vieja hocicona,1
3153,3153,3153,Luis Valdés,@__Valdes,2021-02-04,impresiona responsabilidad superior generacion convocada vacunarse ayer toda discrepancia supervivientes entienden vacuna opcion debe dejar pasar,1
3154,3154,3154,La Uge #quedateencasa,@meugenialopezh,2021-02-04,escuchar alegria suegra anos haberse vacunado mierda bicho hace llenarme esperanzas cuanto pueda,1
3155,3155,3155,Franco,@lm_not_Homer,2021-02-04,queda duda vacuna estan usando personas mayores misma usaron pinera familia compraron menos eficaz ciudadanos,1
3156,3156,3156,Pamela Fierro,@pamelindaaaaaa,2021-02-04,avanzamos psicologosas considerados personal salud ronda vacunacion avance reivindicar entregarle dignidad gremio silencioso trabajo reparo contencion salud mental,1
3157,3157,3157,Alejandra Calvo,@Alusa_,2021-02-04,dicen vina respetaron calendario incluso mandaron adultos mayores mas casas registren si llaman mejor vayan vacunarse,1
3158,3158,3158,Mi Radio,@MiRadiols,2021-02-04,salud coquimbo alejandro garcia primera jornada vacunacion exitosa colocaron dosis solo jornada comportamiento adultos mayores ejemplar,1
3159,3159,3159,Joaquín,@joaquinccrs,2021-02-04,vina mar proceso vacunacion horrible inscripcion via web excluye mayoria grupo objetivo primera etapa ahora generan aglomeraciones cesfam respuestas esperemos solucione proximas horas,1
3160,3160,3160,Diego ,@DieguiLost,2021-02-04,si persona simple resfrio puede vacunar,1
3161,3161,3161,tina,@sidcristina,2021-02-04,pues vacunadoprimer pasito fin,1
3162,3162,3162,naty,@natywentz,2021-02-04,empezar vacunar xq adultos mayores estan llegando am estan esperando tiempo,1
3163,3163,3163,Moira Henzi Becker,@MoiraHenzi,2021-02-04,aqui podran informarse locales vacunacion estaran habilitados cada comuna region pais ira actualizando acuerdo calendario vacunacion,1
3164,3164,3164,Margarita Guarello,@MGuarello,2021-02-04,extraordinario despliegue sistema salud nuevamente siento orgullo profesionales salud publica ciudadania bien minsal gestion,1
3165,3165,3165,pao reyes v,@paoreyesvargas,2021-02-04,posible abuelitos frio hace esperando consultorio llevan propias sillas municipio mas recursos mas ineficientepero festival corren wnes tal figurar,1
3166,3166,3166,Russel González Belliazzi,@RusselGonzalez,2021-02-04,dejen molestar abuelos periodismo chaquetero altura solo empeoram proceso comentarios,1
3167,3167,3167,Cancino,@r_cancinoc,2021-02-04,caga vina mar vacunas lamentable ver adultos mayores expuesto frio esperar mas hora,1
3168,3168,3168,Mi Radio,@MiRadiols,2021-02-04,lorena casarin jefa depto salud municipal serena indico debe atender numero colegio luis braille vacunando cesfam cescof postas ademas centros mas grandes coliseo polideportivo cias,1
3169,3169,3169,Adriana Bastias Constituyente D-16,@bastias_adriana,2021-02-04,recuerden q segunda dosis vacunacion q debemos mantener medidas cuidado uso correcto mascarilla lavado frecuente manos distanciamiento fisico q proceso d vacunacion recien comenzando grupo etario acotado,1
3170,3170,3170,Sun,@Sunshine_H_,2021-02-04,si ra edad supiera usar twitter seria lugar mas agradable,1
3171,3171,3171,Roxana,@Roxana_delnorte,2021-02-04,ejemplo emocionante dan abuelitos votar ahora vacunarse,1
3172,3172,3172,aleyandra,@Dbartycito,2021-02-04,manza cagaita parecer unica prioridad febrero ver festival organizacion vergenza ver estan pasa fiscalizacion,1
3173,3173,3173,El Preller,@jonaspreller,2021-02-04,compramos ano ali express fabricacion celulares trazabilidad imposible ropa viene paises siquiera escuchado ahora preocupacion origen vacuna dura,1
3174,3174,3174,Beauty Morningstar,@lindafuenzalida,2021-02-04,yayaya ahora lease tono ironico si salio idiota habitualmente,1
3175,3175,3175,HildaFernanda,@hildafernandag,2021-02-04,vacunacion masiva segura terminara exitosa fruto azar momento reconocer enfermeras pais,1
3176,3176,3176,ÑUBLE ON LINE,@NUBLEONLINE_,2021-02-04,hoy gran dia adultos mayores anosnos gustaria conocer experiencia ido vacunacuentenos envianos video nuble online subiremos56933960582,1
3177,3177,3177,GABRIEL TORO SALINAS,@GBTS70,2021-02-04,hoy gran dia adultos mayores anosnos gustaria conocer experiencia ido vacunacuentenos envianos video nuble online subiremos56933960582,1
3178,3178,3178,José Flores,@JosFlor14573781,2021-02-04,segundo dia vacuna sinovac sintoma ayer hrs post vacuna senti brazo pesado mas,1
3179,3179,3179,Ginryo,@GinsinGin,2021-02-04,vina abuelitos amontonados pie esperando respuesta tras reja consultorio condes sentados cafecito galletas show vivo esperando atencion numero mano dar carino abuelitos verdad cuesta,1
3180,3180,3180,#YoApruebo #ConvencionConstitucional,@negrodanny,2021-02-04,si abuelos suegros vivos estarian primeros fila vacunandose tercera cuarta edad dando manso ejemplo muchachada toda edad nihilista pajarona cree conspiracion frente sufridas vidas,1
3181,3181,3181,*Miguel Ángel*,@migueltalka,2021-02-04,oie condes show tango abuelit esperen ser vacunados hora sale lavin bailando,1
3182,3182,3182,Alb,@tardsdedomingo,2021-02-04,acaban poner primera dosis vacuna unas ganas llorar pasito mas cerca volver normalidad,1
3183,3183,3183,Claudia Oliva #RenunciaPiñera,@ClaudiaOliva77,2021-02-04,buenos dias amigos serio ayer vacune solo dolorcito brazo cualquier vacuna,1
3184,3184,3184,Rocío,@_rooguerrero,2021-02-04,mas horas vacuna ningun efecto secundario grave solo dolor sitio puncion menos influenza,1
3185,3185,3185,Ivon Guerra Aguilera,@ivonguerradea,2021-02-04,hoy continuamos vacunacion adultos mejores anos si mayores pudieron hacerlo ayer pueden ir hoy dias siguientes idea darle mayores facilidades adultos mayores inocularse sigamos avanzando,1
3186,3186,3186,Antipiretico,@Antipiretico,2021-02-04,tan dificil usar datos censo conocer poblacion total edades dirigirian centros vacunacion asi gestionar flujo personas territorio indignidad trato,1
3187,3187,3187,Fernando Arab,@fdoarab,2021-02-04,hoy turno vacunarse personas anos si mayores anos pudieron hacerlo ayer pueden ir hoy dias siguientes idea darle mayores facilidades adultos mayores inocularse sigamos avanzando,1
3188,3188,3188,@Cesar ancalaf,@Cesar ancalaf,2021-02-04,leido chile sido primeros paises mundo inicio proceso vacunacion masiva covid19 lujo,1
3189,3189,3189,marcelamomberg,@marcelamomberg,2021-02-04,abrazo gratitud hacen posible seguir vacunacion respetos energia,1
3190,3190,3190,Gustavo Rivas,@GustavoRivasCL,2021-02-04,sabemos vacuna dice gente sabe ninguna vacuna,1
3191,3191,3191,Penélope,@PATINTI,2021-02-04,umbral anos ayer vacuno abuela obvio,1
3192,3192,3192,Furicornia,@LadyFuricorn,2021-02-04,privilegiados,1
3193,3193,3193,Mapi,@fisio_22,2021-02-04,vacunado segunda dosis ahora coger fuerzas dormir principio toca currar noche advertido segunda dosis dando mas reaccion,1
3194,3194,3194,Andrea Chicano Corrales,@AndreaChicano,2021-02-04,cada vez mas cerca final gracias companeras trabajo habeis hecho 22,1
3195,3195,3195,Capacitación Laboral y Bonos del Gobierno,@LaboralBonos,2021-02-04,mintrabchile rt ministro s destaco todas personas quieran saber acerca proceso vacunacion pueden tomar contacto ejecutivasos estan capacitados resolver dudas noticia,1
3196,3196,3196,David Pérez,@dpdegra,2021-02-04,van va llegando final sede recordemos ciencia vida,1
3197,3197,3197,Penny Lane,@MiniMlg,2021-02-04,llego dia senor gates muchas esperanzas puestas usted microchip tome riendas vida,1
3198,3198,3198,Daniel Paredes,@paredestv,2021-02-04,vacuna queda inmune puede contagiar sintomas seran leves inexistentespor si contagia logicamente puede contagiar,1
3199,3199,3199,Laura Romero,@LauraRomGo,2021-02-04,ayer pusieron segunda dosis solo quiero cama duele fuerza fin completado pauta busqueda inmunidad,1
3200,3200,3200,Gaby Arcos,@Eixha,2021-02-04,amikos aprovechen horario nocturno registren papas abuelitos vacuna ahorita disponible,1
3201,3201,3201,Le Petuit,@le_petuit,2021-02-04,deciamos ninos companeros,1
3202,3202,3202,sergio roberto,@SechoCortes,2021-02-04,cresta cague vez inscribir vieja vacune va candidata constituyente,1
3203,3203,3203,reinadelosmares®,@reginamar,2021-02-04,buenos dias hoy voy segunda dosis,1
3204,3204,3204,Sophia,@sphiagp,2021-02-04,si vacuno covid hacerme pcr dias afectara resultado,1
3205,3205,3205,Latin Geisha,@geishatown,2021-02-04,arrancan siquiera dosis dan ternura,1
3206,3206,3206,Gabriel Rojas,@GabrielRojasss_,2021-02-04,estudio publicado ayer the lancet afirma coronavac inmunogenica adultos anos mas respuesta inmune veria disminuida adultos mayores efectos secundarios mas comunes dolor sitio inyeccion fiebre,1
3207,3207,3207,Mila Zerené Castillo,@CamiZerene,2021-02-04,despues adultos mayores dieron clases enfrentar situacion tener confianza mas ejemplo,1
3208,3208,3208,"𝒱𝒾𝓋𝒾𝒶𝓃𝒶
(𝓪𝓽 𝓱𝓸𝓶𝓮
)",@vivianaespinoza,2021-02-04,encanta admiro responsabilidad adultos mayores proceso vacunacion ordenados respetuosos elegantes van tan bonitos emociona esenan adultos mayores,1
3209,3209,3209,alvaropomponio,@alvaropomponio,2021-02-04,medico confioplenamente lxs cientificxs uruguayxs invito todxs general lxs trabajan salud particular vacunarse sarscov2agradezco increible trabajo cientificos uruguayos,1
3210,3210,3210,Esteban Echeverría,@JarryGuan,2021-02-04,hoy cache trabajan consultorio guardare pa pedir paracetamol,1
3211,3211,3211,Jorge,@elcoooke,2021-02-04,persona dice vacuna tecnico enfermeria mismo diga autos manejo idea construir arreglar solo manejas amigo,1
3212,3212,3212,Gabriel Alemparte,@jgalemparte,2021-02-04,leo toman leche hormigas fantastica noticia esperanzador chile pueda vacunar trabajadores salud adultos mayores gustaria mal despues vivido padecido aprendimos,1
3213,3213,3213,Weatherica,@weatherica,2021-02-04,hoy vacunaron cunada sintio dolor mal personal salud vacunaron hoy,1
3214,3214,3214,Inna,@Palimiaumiau,2021-02-04,recuerden vacunarse ser peligro pa salud publica,1
3215,3215,3215,Mathias,@mathiasSC,2021-02-04,dia dio mucha tranquilidad viene pandemia alegria saber cercanos trabajan salud estan listos primera dosis,1
3216,3216,3216,omar,@omipeb,2021-02-04,vacuna muerte ronda casa casa asi cuidarse,1
3217,3217,3217,La Uge #quedateencasa,@meugenialopezh,2021-02-04,periodista susto vacuna chinaabuelita nino dioscuando vacunado influenza pregunto ud vacunaperiodista mmmno abuelita yap adios,1
3218,3218,3218,Maria Paz Bertoglia,@pinabertoglia,2021-02-04,vacunas aprobadas chile seguras eficaces si pertenecen grupo objetivo reciban indiquen todas protegen hospitalizacion morir covid19 dudas consulten fuentes oficiales eviten difundir rumores,1
3219,3219,3219,Paulo Andrés,@dimepauloandres,2021-02-04,dia vacunaaun anda mas rapido internet vtr nunca gsolo pequeno dolor cabeza vacunarse si usted puede,1
3220,3220,3220,edcasoz,@edcasoz,2021-02-04,oye vacunaron personas hoy pone alegre,1
3221,3221,3221,Ricardo Felipe Coñoepan,@ricardoconoepan,2021-02-04,si abuelitos vivos principal razon vacunarme habria sido poder volver abrazarlos luego meses encierro si ustedes pueden tener privilegio favor haganlo solidaridad respeto amor,1
3222,3222,3222,Fausto Verde,@verde_diaz,2021-02-04,saludos amigos hondurenos gracias seguirme,1
3223,3223,3223,PorUnMundoMejor,@lilydoco,2021-02-04,comunidad hago repercute otropor buenas noches descansen,1
3224,3224,3224,Sebastián Cárcamo M,@sebastiancrmo,2021-02-04,rico cuanta gente vacuno hoy,1
3225,3225,3225,María Belén,@mbelenrk,2021-02-04,esperare ansias dia toque vacunarme sip tb voy sacar foto ojala siga moviendo mas mas,1
3226,3226,3226,Armando,@el_mando,2021-02-04,bueno resumen fiebre requisito determinar respuesta eficiente vacunas peligrosidad vacuna evidencia si supuestos cientificos estan vigilando todas vacunas terapias,1
3227,3227,3227,Lilian Reyes,@LilianR07506264,2021-02-04,sorprende gusta personas tomen decisiones informadas importante utilizar fuentes confiables ser criticos retwittear verifica informacion correcta desinformar confundir,1
3228,3228,3228,Andrés bot,@Andrsbot2,2021-02-04,ninos decian comete toda comida ninos comer funcionaba ahora adultos deberiamos decirnos deja comer palta familias beber,1
3229,3229,3229,Ignacio Vera Brito,@NachoVeraBrito,2021-02-04,bueno tambien reconocerlo mas aun logros concretos benefician vacunar solo dia mil personas tremendo incluso hoy bien equipo,1
3230,3230,3230,luis,@jl8686,2021-02-04,jadue recuerda libro leia chico papelucho siempre aventura nueva jadue medico jadue oftalmologo jadue farmaceutico jadue bibliotecario jadue electrico jadue corrupto wn completo cago,1
3231,3231,3231,Chucao Mochano,@elsaltamonte1,2021-02-04,serio gente cree instalaran chip controlaran convertiremos seres automatas marcianos digo altiro nacimos controlados,1
3232,3232,3232,Javiera Valdés,@javieravalpiz,2021-02-04,jornada historica hoy chile vacunacion masiva momento bien tremendo esfuerzo municipalidades organizacion,1
3233,3233,3233,Alejandra Quiroga Monje (teletrabajando),@laudane,2021-02-04,si usted quiere vacunarse xq derecho tb derecho usted sectores esten personas q importan puedan contagiar hospitalizarse morir,1
3234,3234,3234,Chao.. B$N,@ptoalbo,2021-02-04,aquellos murieron producto pandemia duda si pudieran volver atras harian abrazo cielo amigo,1
3235,3235,3235,Rodrigo Arellano F.,@rearellano,2021-02-04,haciendo vez cada vez pinera demostrar gestion capacidad cumplido proceso vacunacion hoy recordo mejor pinera reconstruccion mineros trabajo,1
3236,3236,3236,"Svonko™
-",@svonkoberrios,2021-02-04,hoy miercoles febrero ah ganado entienda definicion,1
3237,3237,3237,José Guridi #YoMeVacuno,@JguridiB,2021-02-04,lindo dia orgullo chile,1
3238,3238,3238,Leonardo del Valle,@Leo_delValle_,2021-02-04,cumpla invertire buena ak47 avisando anos anticipacion aquel llame abuelito si periodista si nota vivo,1
3239,3239,3239,Andres -TriCampeon-,@Andr3s_Crzd,2021-02-04,buen aporte apoyando proceso vacunacion dado tranquilidad muchas personas proceso importar diferencias sabemos gobierno ponen delante salud personas bien,1
3240,3240,3240,Lion King,@xxx_ale_xxx,2021-02-04,estan pedir entregues ine cambio vacuna,1
3241,3241,3241,Sofi Aguiar,@sofiaguiar18,2021-02-04,problema firmar consentimiento vacunarte si vas operarte piden consentimiento medida precaucion paciente importante vacunarse termine mierda pandemia vez remar mismo lado,1
3242,3242,3242,Luis Ignacio de la T,@dridelatorre,2021-02-04,completa primera muchas jornadas vacunacion esfuerzo gigante trabajadores salud distintos cesfam hospitales clinicas pais ciudadania comprometida participo buena forma,1
3243,3243,3243,"Asteria
#CSDCOLOCOLO",@SoyunSith,2021-02-04,abuela pudo recibir vacuna covid19 llevo antesuds lleven abuelos convenzan aquellos quieren aun estan tiempo cuidarlos amarlos,1
3244,3244,3244,Maria Jose Puga Y.,@MAJOSEPUGA,2021-02-04,cayo altar hospital digital cierto,1
3245,3245,3245,Pieri Landia,@Pierilandia,2021-02-04,gran ejemplo dieron hoy abuelitos pesar edad mostraron ganas vivir,1
3246,3246,3246,Karla Otárola,@kpoynterss,2021-02-04,emociona ver mensajes personas contando abuelos papas estan vacunados comparto alegria verdad ejemplo dado hoy adultos mayores,1
3247,3247,3247,Rodrigo Durán,@elRodrigoDuran,2021-02-04,proceso vacunacion va transformar orgullo nacional gran liderazgo generosidad todxsvamos levantarnos tantas veces hecho resiliente patria,1
3248,3248,3248,francisco suarez,@xoropanky,2021-02-04,diferencias populismo sraernestina lugar calido pusieron parche epidermico recibio carnet logos gobierno mientras demas algodon cinta fotocopia carnet vacuna chile salud calidad,1
3249,3249,3249,Colmedrancagua,@colmedrancagua,2021-02-04,finaliza jornada tremendo esfuerzo equipos cada comuna region pais puesto afan primer dia vacunacion covid,1
3250,3250,3250,Joalmo14,@joalmo14,2021-02-04,llama atencion recien dieran cuenta laboratorios farmaceuticas lucran desconfian vacuna vivieron anos polo norte,1
3251,3251,3251,Taby,@Taby_Araya,2021-02-04,gustado abuela alcanzado vacunarse gano enfermedad nombre manana recibire vacuna mucha fe esperanza vamos ganar batalla covid19,1
3252,3252,3252,Catalina Pichara,@catypichara,2021-02-04,emocionante hoy chile feliz adultos mayores,1
3253,3253,3253,Nati,@Hojas_de_abril,2021-02-04,mama abuelos estan vacunados primera dosis,1
3254,3254,3254,Carola Salinero,@salygol,2021-02-04,quiero vivir vida morirme risa,1
3255,3255,3255,"Dalila Chalhub@
En Cuarentena",Dalila Chalhub@,2021-02-04,abran apuestas cuanto tiempo dura designacion sr n olivos,1
3256,3256,3256,Aldeano_Portaliano,@shuleno,2021-02-04,cualquier mortal corresponda hijos puta q solicitaron ser vacunados lugares trabajo haciendo teletrabajo mover raja,1
3257,3257,3257,Mai,@MaiValenzuela,2021-02-04,amo todas fotos subido abuelos vacunandose emocionanteel lunes toca llevar mios obvio tambien subire fotoes parte historias personas mayores estan dando cara,1
3258,3258,3258,Carlos Alberto Andrews MV,@candrews_mv,2021-02-04,exitosa ra jornada vacunacion masiva,1
3259,3259,3259,Octo.,@octoamaro,2021-02-04,aborrezco gobierno paris pinerapero putame alegro q vacunen gente igual detestopor cinicos hipocritascobardesmentirosos criminalesvioladores ddhhineptosaun asidesde mas profundo corazon ojala vacunas funcionen,1
3260,3260,3260,Fausto Verde,@verde_diaz,2021-02-04,venganse jalisco aca vida si vale,1
3261,3261,3261,🅔🅛 🅓🅔🅒🅞🅝🅢🅣🅡🅤🅒🅣🅘🅣🅤🅨🅔🅝🅣🅔,@cuidesusformas,2021-02-04,si reconocer pinera haberse abierto recibir vacuna chinaen espana ejemplo rehenes pfizer vacunacion masivay gobierno trailer seria aca gobierno fa si reconozco,1
3262,3262,3262,Carla Valentina,@cali_aedo,2021-02-04,hoy turno tiempo ver iba proceso vacunacion recien viendo twitter cachando hace leia tantos mensajes esperanzadores inyeccion energia viene,1
3263,3263,3263,Alejandro Reyes,@Alejandro_rt1,2021-02-04,alguien sabe si isp aprobo vacuna amor laboratorio rubilarypinosa,1
3264,3264,3264,usuario genérico,@Viejo_Pesao,2021-02-04,vacunen profes,1
3265,3265,3265,Alexa,@LaSaandunguera,2021-02-04,ve macrismo enojadisimo aprobacion vacuna salieron hoy polenta carne precios cuidado jajajajgrasadipy anmat,1
3266,3266,3266,Manuel Barros,@manuelbarrosr,2021-02-04,bien gobierno gestionbien infraestructura,1
3267,3267,3267,Paula Vildoso,@PaulaVildoso,2021-02-04,mejor noticia muchas personas inoculadas,1
3268,3268,3268,"No hay Gobierno , si una Empresa
⚘
⚘",@LibreNoCensura,2021-02-04,pais q gob honesto preocupado d pobl junto colegio medico q dice toda verdad q sabe fecha experiencia paises vacunas covid19es decirhaciendo parte proceso ciudadanos necesaria lista,1
3269,3269,3269,Carolina Rodríguez,@Carolinacabocla,2021-02-04,colegas muertos enfermos estresados pacientes enfermos cuestionados discriminados solos vos mios,1
3270,3270,3270,María Carolina,@GuerreraMaria,2021-02-04,hoy duermo da dosis sputnik,1
3271,3271,3271,Ricardo Martínez O.,@GranDanes70,2021-02-04,abuela vacunada,1
3272,3272,3272,Elvira_Gahona,@elvira_gahona,2021-02-04,emocionante ver nonagenarios salieron masa vacunarse despues casi ano encerrados declaro admiracion resilencia adultos mayores comienza ver luz final tunel espero ansiosa turno,1
3273,3273,3273,FUNDACIÓN PARA LA INFANCIA,@aseinco1,2021-02-04,felicitaciones exito campana reconocer ejemplos proceso sigamos senda chilenos vacunados,1
3274,3274,3274,Enfermera,@tainitoon,2021-02-04,abuela anos vacuno conspiracion plandemia bla blaa informarse gente salud sabe terminar covid,1
3275,3275,3275,Wendoling Silva Reyes,@wendosilva,2021-02-04,alegra vacunacionsigamos avanzando,1
