Nombre de usuario,Usuario,Fecha,Texto
Miguel Leal,@miguel_lm99,2021-03-04T20:18:52.000Z,"Si me ha sentado así la vacuna, cómo me hubiera sentado el COVID dios mío?????!!!!"
Naele02,@niuyork,2021-03-04T20:13:25.000Z,"La q se está liando con los efectos secundarios de la vacuna contra el covid. Os recuerdo: se vacuna a todos y cada uno de los bebés y la inmensa mayoría tiene reacciones, fiebre, recomiendan apiretal, etc y se toma como algo normal. Cual es el problema entonces? el parecatamol?"
MaurethB,@maurethb,2021-03-04T20:12:34.000Z,"Felicidad es, q mi mamá hoy se haya puesto la primera dosis de la vacuna contra el covid"
La Ministra™,@cabellxhealing,2021-03-04T20:03:34.000Z,"lo mejor para combatir los efectos secundarios de la vacuna del covid:

- una sopita caliente
- un mimo
opcional: paracetamol c/6h

atte. una enfermera"
𝙼𝚒𝚔𝚛𝚘𝚔𝚘𝚜𝚖𝚘⁷,@LYMagicshop23,2021-03-04T20:02:32.000Z,"Hoy mis abuelitos recibieron su vacuna contra el covid-19, ellos están muy felices."
En el limbo,@camiladahiana98,2021-03-04T20:01:03.000Z,"No sé si el ardor de garganta es síntoma de covid pero creo que no llego a la vacuna, 3312 tenemos un 3312"
Lucía Olivares,@Olivareslucia,2021-03-04T20:00:54.000Z,"#LaPreguntaExacta Lerdo se convertirá en el noveno municipio de Durango en recibir la vacuna contra el COVID, ¿Qué opinas? / 
@elexactoFM"
Gomory,@Dani_Darrell,2021-03-04T20:00:26.000Z,"Ke onda la vacuna del covid, ya se la puede poner cualquiera?"
JürgenDe35,@35andNeoliberal,2021-03-04T19:58:24.000Z,"Disculpen señores del 
@PNH_oficial
, con tanta cocaína en las distintas instituciones del estado que ustedes controlan, ¿no se podrá hacer una vacuna para el COVID-19?"
blacky,@falloduarte,2021-03-04T19:56:52.000Z,No es la vacuna del COVID. Pero es la de la hepatitis .... me la chingo .
Martha Eugenia López Villeda,@MarthaE11559537,2021-03-04T19:56:23.000Z,"La utopia de Fidel, realidad, país de científicos. En fase lll, en la Habana vacuna Soberana 2, primera creada en Latinoamérica contra COVID, en Oriente del país van dos vacunas más a fase lll. Se trabaja por cuatro. #Fidel es el camino que trazaste.
@DiazCanelB
 @ValdesMenendez"
ElGamerWICHO!,@EG_wicho,2021-03-04T19:52:29.000Z,Es mucho más fácil conseguir una vacuna del COVID que las skins phantom en #Gears5.
lizpasquel,@lizpasquel,2021-03-04T19:51:06.000Z,Mi papá y mi hermana ya tienen la vacuna de covid!! Que felicidad!!  espero que mi mamá pronto la tenga!
,@slytherinnbitch,2021-03-04T19:50:22.000Z,Me ha puesto la vacuna del COVID mi prima de casualidad sinceramente :___ una no puede hacer nada que la pillan os lo digo
Maria BOCKELMANN,@mariabockelmann,2021-03-04T19:49:18.000Z,"Las redes hace 3 días colmadas por adultos mayores que están accediendo a la vacuna covid-19 en TDF, que mensaje nos dejan ellos que están aferrados a la vida y quieren seguir Disfrutando de ella, y que triste cuantos quedaron en el camino que no pudieron llegar a este momento "
USA TODAY Money,@USATODAYmoney,2021-03-04T19:43:27.000Z,La limitación del idioma inglés impide que muchas comunidades hispanohablantes en los Estados Unidos obtengan la vacuna contra el COVID-19.
Jorge Alejandro,@JorgeeUrrutia,2021-03-04T19:43:16.000Z,Si uno se pone la vacuna del covid y no lo publica no funciona o que onda?
1/2 princesa,@ludwika_12,2021-03-04T19:42:46.000Z,"Hay personas que necesitan más una vacuna contra el mal genio, que la del covid "
exagerardo,@gerhermida,2021-03-04T19:40:36.000Z,¿qué vacuna me tocará primero? ¿la del covid o la de la eutanasia?
la_negri,@WhyElse221b,2021-03-04T19:40:13.000Z,"Avisan por SMS y mail el Gob de CABA que ""debido a la llegada de nuevas vacunas contra el COVID-19"" estemos atentos que entre hoy y estos días van a llamar para otorgar turno para la vacuna de mamá de 89. ¿Será?"
José Urtecho,@capiurtecho,2021-03-04T19:37:53.000Z,Que pena me da con los adultos mayores que tienen que coger tanta lucha para ponerse la vacuna del COVID y aparecen personas que no están incluidas en la primera fase mostrando que ya se vacunaron. Ojalá se pongan más controles y que cada quien se vacune cuando le toque.
,@hembrailustrada,2021-03-04T19:37:01.000Z,"1-un día sale que en 16 estados de USA las restricciones covid han desaparecido, pero ese mismo día sale que la OMS aprueba entrar en las casas de infectados y llevárselos a la fuerza, pero luego sale que la fiscalía del supremo prohíbe vacuna obligatoria pero luego q los niños"
Teresita Ávila,@gutierrezavilat,2021-03-04T19:35:00.000Z,"Así que tú digas que ganas de recibir la vacuna contra covid, pues si."
Abii,@AbiiMarr21,2021-03-04T19:34:02.000Z,A mi amorcito le dieron la vacuna del COVID y le pegó para el sueño se ve jajajajajaj
Antonio Manchola,@amanchola,2021-03-04T19:32:52.000Z,Acabo de vacunarme en estudio clínico fase 3 en investigación ARNm CVnCoV contra el Covid en estudio HERALD de laboratorio CureVac AG. Espero ser de los afortunados con la vacuna y no con el placebo!!
Jesús G,@jarp811,2021-03-04T19:31:26.000Z,". Cuando tendremos la vacuna en 
@TizayucaMpio
 @gobiernohidalgo
 @omarfayad
 Puras mentiras! Urge que inicie la vacunación contra covid a adultos mayores! 
@susyangeles_
 @zoerobledo
 @Tu_IMSS
 @SSalud_mx
  den respuesta"
Maria Teresa,@amarillita94,2021-03-04T19:31:22.000Z,A un tío mío ya le aplicaron la vacuna del covid! 
Analu,@salchipapa_gt,2021-03-04T19:31:15.000Z,Dato que posiblemente les valga v3rga: la vacuna de hepatitis y de la influenza duele más que la del covid-19. Bye
Deja de ver la tv,@lukasron97,2021-03-04T19:30:59.000Z,"Con el covid he aprendido a no desear el mal a nadie. Por eso, con todo mi corazón deseo que la vacuna tenga varias dosis por año. Y aquellos con los que he mediado palabra, con efecto rápido. Gracias."
Valen,@ValBurgos,2021-03-04T19:29:54.000Z,"Mi abuela empezó con diálisis y hoy su doctor mientras le hacían la diálisis le dijo ""Marta te estamos poniendo la vacuna del covid"" 
 me explota el corazón de felicidad, no hay forma de agradecerle a todos los doctores"
Lauratamarit,@Lauratamarit2,2021-03-04T19:24:51.000Z,Mañana se vacuna en el hospital a quienes están hace un año sin salir. #COVIDー19 #COVID #vacunacion #VacunaCOVID19
A X E M I L I A N O (El Inevitable),@ax_emiliano,2021-03-04T19:24:34.000Z,"Hoy me acabo de poner la vacuna del COVID, que bueno es usar las influencias y el favoritismo para beneficio propio. "
Mejcb,@mejcb,2021-03-04T19:23:44.000Z,Obispos integristas de EE.UU. llaman a sus fieles a no inocularse con la vacuna contra el Covid de Johnson
Tekeflex,@TekeClemente,2021-03-04T19:22:15.000Z,"Y entonces, ¿Quien tiene la vacuna de covid? YSY A o tortita? O la que encontró tortita es la del YSY?"
"Eli León, MS, LAT, ATC",@ElizabethLeonZ,2021-03-04T19:19:10.000Z,"¡Ya recibí mi vacuna contra el covid-19 esta mañana!

Si alguien necesita ayuda en hacer su cita o tiene alguna duda dejenme saber y haré lo posible por ayudarles."
Jose R. Trigueros,@JoseRTrigueros2,2021-03-04T19:18:16.000Z,"Vacuna COVID-19 en México.

Recientemente solicité vía INAI a COFEPRIS la información relativa a las vacunas y autorizaciones para uso de emergencia autorizadas por COFEPRIS.

Ésta es la ""respuesta"" que recibí.
@MElenaPerezJaen"
Valentine.,@valentinarias05,2021-03-04T19:14:26.000Z,Panas la tranquilidad y la felicidad que se siente saber que ya tengo la cita para la vacuna del Covid no se compara con nada.
Cele,@_celestch,2021-03-04T19:13:03.000Z,"Tengo turno para darme la vacuna del covid el sábado, y es una posibilidad que te den síntomas, el tema es que hoy ya me siento como el orto anemicamente.
El universo quiere que no salga a dármela en la pera y me quede deprimida en mi casa no?"
Un tal Juanito,@JuanCRivadneira,2021-03-04T19:10:49.000Z,Que alegría ver a mis compañeros del Distrito recibir la primera vacuna contra el covid
RUBEN GUTIERREZ,@RUBENGUT,2021-03-04T19:10:27.000Z,"La pandemia del covid es fuerte pero la pandemia de  la avaricia por la vacuna saca lo peor del ser humano, unos se vacunan aprovechando su poder dejando a otros sin la oportunidad, darwinismo puro,pero pensar q son animales ofende a esos seres vivos. Sacrifican a los desposeídos"
𝖌𝖎𝖗𝖑,@GirlArtificial,2021-03-04T19:10:01.000Z,"Me pongo la vacuna del COVID si o no?Si
72,7 %
No
27,3 %
11 votos
·
Resultados finales"
Paloma.,@GarciaGieser,2021-03-04T19:09:02.000Z,"Una universidad pública, mi universidad, va a trabajar en una vacuna contra el covid. Que orgullo la UNLP y la educación pública loco"
LAtata,@lataatasb,2021-03-04T19:07:47.000Z,Pregunta seria: la vacuna covid 19 solo hace efecto si subis una foto no?
Jorge,@JorgitoAM7,2021-03-04T19:06:48.000Z,"En Ecuador las pruebas para detección de Covid son más caras que la vacuna contra el mismo. 
 El país sin control que todo Lassista desea.  Crean necesidades vitales para hacer de eso un negocio."
Harry Hedges,@AdCLegion,2021-03-04T19:06:12.000Z,"Que la gente joven con problemas respiratorios no esté entre los candidatos a vacuna es simplemente ridículo, yo he pasado el COVID sin problema alguno, pero hay gente a la que se le complicó."
navaja,@MagaliNarvaja_,2021-03-04T18:54:07.000Z,a mi mamá hoy le dieron la vacuna contra el covid 
Dany Jerez,@DanyJrez,2021-03-04T18:50:28.000Z,"Oigaaaan, qué de cierto es que Miguel Hidalgo y Benito Juárez son las alcaldías en las que la próxima semana se aplicará la vacuna contra la COVID.19?

AMARIA!

MOMOOOOOOO YA CASI!"
Eli,@Justice_xx_,2021-03-04T18:49:32.000Z,"Ojalá se hubiesen metido tanta prisa las farmacéuticas en encontrar una vacuna contra el sida y contra el cáncer.
Y de la Covid por lo menos ya hay 6 en menos de un año."
Pablo quinteros,@Pabloqu68216020,2021-03-04T18:49:04.000Z,Hoy me pusieron la primer dosis de la vacuna contra covid . Si me hubiera chocado un bondi me dolería menos el cuerpo 
TRY,@Tdyclon,2021-03-04T18:48:00.000Z,"Continuo bien guardado esperando la visita del Covid 19 en casa. En cualquier momento me llega la visita ya que la vacuna con este macondo de información variada, diversa y para profesionales, un dummie como yo tal vez debo pensar que llegara 1ro la visita del Covid 19 a mi casa."
Freddy Pachano Arenas,@fpachano,2021-03-04T18:47:46.000Z,"COVID-19
Vacunas en mercado negro. Pueden ser falsas y recibir agua nada más. Además los cuidados de las vacunas son extremos, sino se conserva la cadena de frío la vacuna se daña.
Gente sin escrúpulos hace negocio con lo q sea, hasta con la vida
Vacunate en sitios oficiales"
,@LorenaJara07,2021-03-04T18:47:34.000Z,Hpy es un día importante. Segunda dosis de la vacuna contra el covid. 2/2. Cada vez estamos más cerca de conseguirlo. 
Kmila,@BLuuuuuum_,2021-03-04T18:47:12.000Z,"Mi hermano se dió la vacuna contra el covid y puso ""siendo amigo de gines"". Me río con tan poco JAJAJAJAJAJA"
Elsa,@Trece_hx,2021-03-04T18:47:02.000Z,POR FIN ME HAN DADO CITA PARA LA 1° DOSIS DE LA VACUNA DEL COVID!!!!! Oleeee 
Dama,@SoloDamaga,2021-03-04T18:46:36.000Z,"La vacuna que estan poniendo contra el COVID-19 en El Salvador, es prohibida para personas que padecen del 
, tienen una gran probabilidad de causar paro cardiaco."
Jon,@Jon_MJ,2021-03-04T18:44:29.000Z,"Entre otras cosas, estoy en el Grupo que recibira la vacuna contra el CoVID-19 mañana al medio día."
Luciana ♡,@Luleresiga,2021-03-04T18:42:36.000Z,"Hola, les vengo a contar que me dieron turno para darme la vacuna del COVID"
Eleonora,@eleeonoraa,2021-03-04T18:39:07.000Z,"Me llena de emoción y orgullo ver como cada trabajador de la educación en #SanVicente está recibiendo su vacuna que previene del COVID-19.
Hay un Estado presente y eso es maravilloso.
Gracias 
@alferdez
, 
@CFKArgentina
, 
@Kicillofok
, 
@magariovero
 y 
@nico_mantegazza
. "
Grace Romero,@GraceRomeroH,2021-03-04T18:38:50.000Z,"En la fase de vacunación, primero es salud (privado/público)y luego (PNP-adultos mayores)? Porque veo que empezarán con estos últimos y mi mami(sector privado)sigue sin recibir la vacuna y tiene que viajar todos los meses para supervisar laboratorios que toman muestras de covid"
Dennis el Azul ゼロ,@DenniselAzul,2021-03-04T18:37:53.000Z,"Es una vergüenza lo de MUFACE, mi padre quiere actualizar sus datos por lo de la vacuna del COVID-19 y desde su web no le deja meter el DNIe. Optamos por la Cl@ve y vamos a crear una en AGENCIA TRIBUTARIA, ¡y cuando mete el DNI para registrarse da error! ¡Una vergüenza! "
Cyclops,@AntonioSummer_,2021-03-04T18:18:30.000Z,"A mi papá ya le pusieron su vacuna pal covid, ya solo falta mi mamá y todo bien."
"ًsai
is nom nom !",@seokfilmz,2021-03-04T18:17:37.000Z,hoy le ponen la vacuna contra el covid-19 a mi mamá deséenme suerte la voy acompañar.
Wolf,@MarceloAmigoOK,2021-03-04T18:16:49.000Z,"Cómo que $500 pe la entrada del cine? Qué me inyectan la vacuna contra el covid también? Igual re voy, quién pa ir?"
Dra.Carolina Cantu,@CaritoCantu,2021-03-04T18:16:19.000Z,"Me habían negado la vacuna del COVID, siendo que trabaje 1 año entero en primera línea covid.... ayer me hablaron para recibir la vacuna el día de mañana"
Prisci,@Priscibulnes,2021-03-04T18:13:35.000Z,"La UNLP va a hacer una vacuna contra el covid. ORGULLOSA de mi universidad pública, gratuíta y laica 
 
@unlp"
Alex veguita,@alekksvega,2021-03-04T18:12:10.000Z,Simptomas después de la vacuna covid-19 mucha flojera y debilidad...
Bryan Alexis Cerdá,@BryanAlexis91,2021-03-04T18:11:09.000Z,Entre la vacuna de Covid y la VTV hoy me vacunaron doble jaja
Aleko,@ReinoPepiado,2021-03-04T18:10:24.000Z,"Las personas seropositivas tienen los mismos beneficios que el resto de individuos al aplicarse la vacuna contra el COVID-19. Les dejo algunos datos sobre la vacunación en personas con VIH.
ABRO HILO"
Jorge CM,@jorge020381,2021-03-04T18:06:50.000Z,No por que ya existe la vacuna del COVID-19 te creas que si va ver conciertos de los temerarios y vas ir sin cubrebocas como si nada hubiese pasado
J. L-Contreras,@yacincuenta,2021-03-04T18:05:06.000Z,"En 
@HospitalSantPau
 hemos acabado 1a dosis vacuna COVID a todos los trasplantados y diálisis del AIS Dreta. Estamos muy contentos! MOLTES GRÀCIES 
@gemaballarin1
 @silvipecas
 @txellpeiro
 @mpirizm
 @EngrciaFernnde1
 @NereaRoch
 @anacortespalaci
 y nuestras superenfermeras  prejubiladas"
Alison Paulette,@Alis_Santillan,2021-03-04T18:04:07.000Z,"7 meses en primera línea de Covid 19, 4 meses en mi servicio en contacto con pacientes que terminaron siendo positivos. Nunca me contagié y siempre fue Dios 
Hoy recibí la primera dosis de la vacuna y me llena el corazoncito haber llegado sana hasta aquí."
Pedro Granja,@PedritoExtranja,2021-03-04T18:01:25.000Z,"Un gobierno q no le paga a los médicos, a los rurales, a los profesores, q no garantiza ni sedantes para la gente con COVID q necesita ser entubada, q sin embargo vacuna a sus familiares y lacayos y tiene al día a los pautados.
Un gobierno denigrado a una banda criminal."
Daniel,@Daniel23Z,2021-03-04T18:01:04.000Z,"¿Te colocarás la vacuna contra el covid-19?Sí
No
Ni de Verga
Ojalá pudiera
11 votos
·
21 horas restantes"
jssclvl,@jescalavi,2021-03-04T18:00:50.000Z,"Resumen vacuna Covid-19 con toma antes y durante de paracetamol: 0-10 horas, como nuevo, 10-24 horas fiebre, temblores y malestar general, 24 horas en adelante como nuevo."
Rainier Diaz,@rainierdiaz13,2021-03-04T17:59:03.000Z,"De tener la oportunidad ¿Se pondrían la vacuna contra el Covid ?Si
52,4 %
No
47,6 %
227 votos
·
Resultados finales"
giu·,@lovelyjik,2021-03-04T17:47:56.000Z,mi mamá esta yendo a ponerse la vacuna contra el covid 
Veri,@Verimuzzio,2021-03-04T17:47:51.000Z,Hoy es un gran día!! Matias está haciendo la cola para recibir la primera dosis de la vacuna contra el Covid
Pablo Corso Heduan,@corsopablo,2021-03-04T17:44:54.000Z,"Acabo de recibir la primera dosis de la vacuna Sinopharm contra la COVID-19, dentro del grupo docente de la provincia de Buenos Aires. Organización a la altura y una esperanza: poner fin a esta pandemia y empezar lentamente a recuperar la normalidad."
MariaE.,@iMarien,2021-03-04T17:43:48.000Z,"El que toma la vacuna de otro fuera de su fase, sólo recuerda que pudo ser la de un familiar envejeciente suyo #Respetaelturno #covid #RD"
La Shany,@ToothFairy1996,2021-03-04T17:43:19.000Z,"Los que se han puesto la vacuna del covid o conocen a alguien que si, cuenten como les ha ido por fa, que yo si me la quiero poner"
H€/¥ ^|f0■$0,@Heli63121850,2021-03-04T17:39:58.000Z,"La vacuna #Cubana anti COVID #SOBERANA02, entra a su tercera face de ensayo clínico. #CubaPorLaSalud #CubaPorLaVida #CubaEduca.

En #Colombia tenemos la soberana2. Dos soberanos malparidos 
@AlvaroUribeVel
 e 
@IvanDuque"
Gene~,@GenesisBaez01,2021-03-04T17:37:20.000Z,"Mi bisabuela hoy recibió la primera dosis de la vacuna contra el Covid 
 
Agradecida con el de arriba"
Aᥣιxxxᥱ,@alixestriker,2021-03-04T17:37:20.000Z,"La gente piensa que porque ya existe una vacuna contra el COVID-19 puede andar sin cubrebocas, así como si nada.

En mi humilde opinión; estan bien pendejos."
SickMuse Aeromusa,@laeromusa,2021-03-04T17:34:52.000Z,"Repitan conmigo:
"" La vacuna no es una herramienta de proselitismo político, la vacuna es un derecho ""
One more time...

#VacunasCOVID19 
#Covid_19mx 
#ZamoraMich

Así que llenen una plana a ver si entienden 
@NotiDesayuno
 o no?"
Metal Martell,@MetalMartell,2021-03-04T17:33:17.000Z,"Mi hermana nos acaba de dar la noticia que ya le pusieron la primera dosis de la vacuna vs COVID... cabe aclarar que vive en Texas, por allá ya vacunaron al personal médico y adultos mayores, ya están en la vacunación de personas de menor edad, así nuestra realidad amiguitos "
Tha' malita,@tamalitodmanjar,2021-03-04T17:33:14.000Z,"La secretaria se salud marcó el miércoles pasado para confirmar que quería la aplicación de la vacuna para covid. Quedó de confirmar mi cita de aplicación entre jueves y viernes pasado.
No me han marcado "
Luis Zurita G.,@LuisZuritaG,2021-03-04T17:33:07.000Z,Hoy he recibido la primera dosis de la vacuna de Pfizer para COVID.  Es el camino correcto para alcanza la normalidad pre-covid
emily k,@I_love_TRSMIAMI,2021-03-04T17:31:16.000Z,básicamente están tomando la vacuna y no mejoran. los casos de covid están aumentando y extendiéndose #Puebla
Mario Ortega,@mario_ayala19,2021-03-04T17:30:56.000Z,Ya le pusieron la vacuna del Covid a mis abuelos 
Jeii,@Jeisy_G,2021-03-04T17:28:31.000Z,Ahora se volvió tendencia subir la foto del carnet de la vacuna del Covid
arturo,@arturo93945960,2021-03-04T17:18:44.000Z,"Al margen de IDEOLOGIAS, los importante es salvar la  vida de las personas.
CUBA, en el marco de una economía extremadamente AUSTERA, ha comunicado a la opinión publica el desarrollo de dos vacunas contra el COVID 19:
- la vacuna SOBERANA 01 Y
- la vacuna SOBERANA 02"
Silviadelok,@silviadelok,2021-03-04T17:15:43.000Z,"Gracias 
@Kicillofok
 por el excelente trabajo en salud.
Estuve con síntomas compatibles con COVID y estoy trasplantada. Me hicieron el hisopado en mi domicilio (negativo) y tuve un seguimiento telefónico semanal.
Mi marido se vacuna. Lo llaman de La Plata para recordarle. Un lujo."
Capt. Awesome And Humble,@and_capt,2021-03-04T17:15:08.000Z,El único cumple mes que he celebrado será el de la dosis de la vacuna pal covid
Susana Muñoz E,@Su___,2021-03-04T17:14:55.000Z,"Estoy TAN contenta y emocionada que no me cabe el 
 en el pecho. Mi papá recibió hoy la primera dosis de la vacuna. Estaba contento y yo de leerlo, también. Me da una tremenda esperanza en el futuro! #YoMeVacuno #Covid_19"
Winde,@Dr3san_wind3,2021-03-04T17:14:33.000Z,Ya tengo un pie en el otro barrio y me da igual la vacuna del covid viviendo en un país con instituciones tan mediocres solo pido que vacunen a la tercera edad porque yo ya no quiero llorar más
Karolina Oñate,@KarolinayAlf,2021-03-04T17:13:39.000Z,"#PreguntaSeria para los doctores y expertos de por aqui ¿a las personas con un diagnóstico de Artritis Reumatoide, les van a poner la vacuna contra el Covid 19?"
Gabriela Ortiz,@Gaby_Ortz,2021-03-04T17:09:49.000Z,"Que viva la medicina, la ciencia, el conocimiento y la gente aplicada. Gracias a eso y a Dios hay vacuna contra el COVID. Que está resultando en la disminución de los contagios en el mundo. Ya no más muertes 
 PROTÉGETE #UsaTuMascarilla"
𝑳𝒐𝒓𝒆𝒏𝒂,@__SLorena,2021-03-04T17:07:20.000Z,"El sábado me podrán mi primera dosis de vacuna contra COVID 19 
."
Junior ∞,@josotelos,2021-03-04T17:06:57.000Z,"Sigo tomando pruebas covid, no me dieron el dichoso bono, trabajo más de 8 horas diarias de domingo a domingo con 4 días de descanso al mes, no estoy priorizado para la vacuna. 

Cuido de la gente, pero quien cuida de mi. 

Que hago para que el gobierno me vea."
vi,@viviianaaaa,2021-03-04T17:05:06.000Z,"Llorando en familia porque le dieron turno a mi vieja para recibir la vacuna contra el covid. Gracias 
@Kicillofok
 por la alegría y la esperanza de poder vivir."
oh Margot!,@cardcaptorgota,2021-03-04T17:04:17.000Z,"Me puse la segunda dosis de la vacuna, chao covid ctm m*erete  luego"
minerva anita,@minerva_argok,2021-03-04T17:01:13.000Z,Otra marcha!!!??! Si si hagan otra por Maradona así aumentan los casos de covid! Pero después no se maten por la vacuna!! #todomuylogico #secaganenlosmedicos
neli,@nelivana,2021-03-04T16:59:44.000Z,"Oye alguien que sepa de la vacuna COVID, los asmáticos pueden vacunarse 
????"
Emanuel Del Curto,@galodelcurto,2021-03-04T16:59:11.000Z,"que no se quede 1 abuelito sin la vacuna, suspendan cualquier cosa pero acompañemos a que no pierdan el turno. 
no saben lo q se los extraña cuando no los tones por el covid..."
IlPrincipe,@emipetto,2021-03-04T16:57:40.000Z,Como lo anticipé hace tiempo atrás.  Hoy recibí la notificación para que me den la primer dosis de la vacuna contra el Covid. Me gusta informar para que después no se tergiverse la información
Voice: Mon이,@Eunsangiesbaby,2021-03-04T16:49:35.000Z,Ayer escuché a una señora que decía que la vacuna del covid transformaría a los hombres en mujeres. De verdad que es el único efecto secundario que deseo con todo mi corazón que ocurra.
¡Uy! Hola,@UnaAromatica,2021-03-04T16:48:06.000Z,Cada uno desde su filosofía o religión por favor pida por él alma de cada víctima de covid. Que tragedia de mundo donde una vacuna es un negocio...
David Bautista,@davidbautistaqf,2021-03-04T16:47:44.000Z,Ya salieron mínimo diez papers sobre que personas con cóvid previa sólo necesitan una dosis de la vacuna y no dos. ¿Ya eso está cambiando las políticas públicas o vamos a ignorarlo sin siquiera intentar algo?
Vale,@yeyita4891,2021-03-04T16:46:28.000Z,"Hola amiguitos 
,

Y recuerden...
                aplicarse sus 3 dosis de vacuna contra el covid para estar MÁS protegidos 
A lo Málaga "
bad joke,@cryingpatata,2021-03-04T16:45:47.000Z,"sí sí sí muy bonita la vacuna del covid, pero para cuando el álbum de Lorde"
Valentina,@valensytriago_,2021-03-04T16:45:06.000Z,"Alguien que sea médico que me quiera iluminar una duda que tengo con la vacuna del Covid, específicamente de la Sinovac plij."
£eliciano,@feliciano_rs,2021-03-04T16:41:11.000Z,"""El obispo de Higüey recibe la vacuna "".
El obispo no tiene 70 años y además, ya le dio el COVID.  Se supone que tiene anticuerpos. Puede esperar. 
#seguimos"
Debo,@deboyc_7,2021-03-04T16:40:43.000Z,Los que creen que la vacuna es la cura al covid 
R. Boj,@Roquerol,2021-03-04T16:40:00.000Z,"Acabo de recibir mi primera dosis de vacuna contra el COVID. Mi agradecimiento a quienes han investigado, probado, fabricado, transportado, organizado y aplicado las vacunas y a la financiación mayoritariamente pública que ha hecho posible todo este proceso."
Arroyo,@Arroyozascandi,2021-03-04T16:38:07.000Z,"Digo yo ,que rápido sacáis una vacuna para la covid, por que no sacáis algo parecido para el hambre en países pobres "
Paula Blasco,@pauulab13,2021-03-04T16:37:49.000Z,"hoy le han puesto la vacuna d covid a mi abuela, voy a poder volver a darla un beso después d más d 1 año"
Lesboferretera,@lafollie1,2021-03-04T16:35:17.000Z,"Me acaban de confirmar que murio de covid un medico amigo de la flia por atender hasta el ultimo momento. No tenia la vacuna, esa que le dieron a el hijo de Moyano y otros VIP. Ahora repetime tu discurso de eso que no es delito adelantarse en la fila 
@alferdez
 Son unos inmorales."
África Muñiz,@almen2013,2021-03-04T16:34:01.000Z,lol esque como tener covid sea igual que los síntomas de la vacuna pero durante días?????? rezad para no cogerlo si no sois asintomáticos 
Dr. Felix Higuera,@FelixHiguera,2021-03-04T16:33:35.000Z,"Protestan compañeros de la Cruz del Norte en Hermosillo, por falta de agua y piden vacuna anti-covid.Una propuesta para transformar los servicios de salud, es rescatar del abandono en el que han estado los servicios de salud mental 
@AlfonsoDurazo
 @AmigosDurazo
#UnSonoraParaTodos"
Anna,@rubyepiphany,2021-03-04T16:32:11.000Z,Murió mi abuelo. Le habíamos dado la vacuna del covid la semana pasada 
Clau,@clauuusu2,2021-03-04T16:23:15.000Z,Define chorra: tener examen de lengua  y que falte la profesora  por ponerse mala después de la vacuna del Covid 
lit,@candelaalcayde,2021-03-04T16:22:52.000Z,"Yo también quiero que me pongan la vacuna del covid por la cara, también tengo familia fuera, no puedo? no? vale perdona"
Michelle,@mishdoxim,2021-03-04T16:21:22.000Z,"Mañana me dan la vacuna contra la Covid, pues docente. Wii."
Mel,@melalbarran,2021-03-04T16:19:30.000Z,Llegue a la primer dosis de la vacuna sin haber tenido covid ni haber pasado por un hisopado. Orgullosa de mis defensas
Luis Estrada,@luisestradar,2021-03-04T16:15:21.000Z,"Uds saben quien va ponerse la vacuna contra el COVID-19?
Pues, yo no "
Jesús G,@jarp811,2021-03-04T16:13:16.000Z,"Cuando tendremos la vacuna en 
@TizayucaMpio
 @gobiernohidalgo
 @omarfayad
 Puras mentiras! Urge que inicie la vacunación contra covid a adultos mayores! 
@susyangeles_
 @zoerobledo
 @Tu_IMSS
 @SSalud_mx
  den respuesta"
Santi,@santi_visgarra,2021-03-04T16:13:00.000Z,Despues de 6 meses de haber hecho la primer visita al hospital para el estudio me confirmaron que recibí la vacuna contra el covid-19 en vez del placebo 
Ana,@anazolam,2021-03-04T16:09:36.000Z,El tipo que se fumaba las colillas del suelo ahora es quien le tiene miedo a la vacuna del COVID
Pablo,@Pablo48686685,2021-03-04T16:06:25.000Z,No me creo que si te ofrecen ponerte la vacuna covid digas q no
EduardoRS,@PixelEduardo,2021-03-04T16:04:20.000Z,"La forma de acabar con el Covid es la inmunidad colectiva,Como lograrla?, Tomas una vacuna  ""anti Covid"",  que contiene ese mismo virus en pequeña escala, vacunas/infectas a todos,  que pase lo que tenga que pasar y listo, ya lograste la inmunidad colectiva."
Daniela Vargas,@_DanielaVargas_,2021-03-04T16:03:12.000Z,"Hoy por fin mi hermana recibe la vacuna contra el covid 19, ella es terapeuta respiratoria."
Yatzeel el Triste,@elcroda,2021-03-04T16:01:06.000Z,"Soñé que me ponían la vacuna Pal covid y resultaba que era falsa 
 y lo cagado que me la ponían en los cabos porque estaba de vacaciones.
1. Ya estoy hasta la verga del covid 
2. Necesito vacaciones "
Fernanda Estrada R.,@___warmnesssoul,2021-03-04T16:00:39.000Z,Ya le pusieron su segunda vacuna de covid a mi mamá 
Suu...,@S_Duarte9,2021-03-04T15:59:59.000Z,A unas horas de recibir la vacuna contra la Covid-19. Emociones encontradas.
Juliana Osés,@julianaoses,2021-03-04T15:59:39.000Z,Soy fan de la felicidad que se genera alrededor de la vacuna contra el covid. Hoy vacunaron a mamá y en casa todo es alegría.
Rocio Roncal,@cixrocio,2021-03-04T15:58:05.000Z,"El Fondo de Inversión Directa de Rusia: “Cumpliendo estrictamente el orden establecido por las autoridades DE Perú, solo trabajamos con organismos autorizados por el Gobierno central del país”  
Digemid: no hay solicitudes pendientes para registro sanitario de alguna vacuna COVID"
